time,low,volume,high,open,close
2018-03-24 20:00:00,157.61000061035156,45066192,163.22000122070312,159.0500030517578,160.30999755859375
2018-03-23 20:00:00,158.41000366210938,62032422,169.69000244140625,168.85000610351562,159.0500030517578
2018-03-22 20:00:00,157.0500030517578,74392970,169.0399932861328,163.9199981689453,168.85000610351562
2018-03-21 20:00:00,160.1699981689453,85077161,172.52999877929688,168.74000549316406,163.92999267578125
2018-03-20 20:00:00,165.50999450683594,100728004,175.41000366210938,169.08999633789062,168.7100067138672
2018-03-19 20:00:00,155.7899932861328,113739250,173.8000030517578,161.50999450683594,169.08999633789062
2018-03-18 20:00:00,151.02000427246094,125855703,163.91000366210938,153.94000244140625,161.50999450683594
2018-03-17 20:00:00,137.50999450683594,166006029,157.44000244140625,152.64999389648438,153.94000244140625
2018-03-16 20:00:00,151.00999450683594,87970243,165.6199951171875,164.9499969482422,152.64999389648438
2018-03-15 20:00:00,158.55999755859375,97457804,172.02000427246094,164.27999877929688,164.9499969482422
2018-03-14 20:00:00,150.3000030517578,152065919,167.80999755859375,160.77000427246094,164.27999877929688
2018-03-13 20:00:00,157.7899932861328,116916175,178.0399932861328,175.47000122070312,160.77000427246094
2018-03-12 20:00:00,171.3300018310547,97844283,181.94000244140625,177.85000610351562,175.47000122070312
2018-03-11 20:00:00,174.63999938964844,123163748,193.0399932861328,188.3800048828125,177.85000610351562
2018-03-10 19:00:00,171.60000610351562,130493862,193.19000244140625,177.3000030517578,188.38999938964844
2018-03-09 19:00:00,175.5500030517578,125536991,194.72999572753906,186.3800048828125,177.3000030517578
2018-03-08 19:00:00,158.82000732421875,248799371,189.97999572753906,175.82000732421875,186.3800048828125
2018-03-07 19:00:00,174.69000244140625,124496969,188.17999267578125,186.0500030517578,175.82000732421875
2018-03-06 19:00:00,174.32000732421875,196927717,199.47000122070312,196.5800018310547,186.0399932861328
2018-03-05 19:00:00,191.6999969482422,136364561,210.80999755859375,210.8000030517578,196.5800018310547
2018-03-04 19:00:00,209.19000244140625,69862750,215.97000122070312,213.36000061035156,210.8000030517578
2018-03-03 19:00:00,205.17999267578125,67818928,214.64999389648438,210.2899932861328,213.36000061035156
2018-03-02 19:00:00,209.02999877929688,112747585,217.99000549316406,212.61000061035156,210.2899932861328
2018-03-01 19:00:00,204.5,84393296,213.4199981689453,209.30999755859375,212.58999633789062
2018-02-28 19:00:00,200.47000122070312,111779752,214.67999267578125,202.13999938964844,209.32000732421875
2018-02-27 19:00:00,201.58999633789062,153831817,223.61000061035156,215.14999389648438,202.13999938964844
2018-02-26 19:00:00,212.1300048828125,145775086,223.2100067138672,218.6199951171875,215.14999389648438
2018-02-25 19:00:00,214.74000549316406,283282159,231.60000610351562,218.52000427246094,218.6199951171875
2018-02-24 19:00:00,200.05999755859375,202904391,223.10000610351562,206.3800048828125,218.30999755859375
2018-02-23 19:00:00,194.86000061035156,206867570,218.4499969482422,206.60000610351562,206.35000610351562
2018-02-22 19:00:00,182.3699951171875,253168167,215.83999633789062,192.91000366210938,206.60000610351562
2018-02-21 19:00:00,188.80999755859375,269393148,221.44000244140625,210.25999450683594,192.91000366210938
2018-02-20 19:00:00,204.80999755859375,324317151,231.6999969482422,229.42999267578125,210.25999450683594
2018-02-19 19:00:00,221.38999938964844,448688720,252.1999969482422,221.97000122070312,229.3800048828125
2018-02-18 19:00:00,213.50999450683594,124644378,226.2100067138672,214.16000366210938,221.97000122070312
2018-02-17 19:00:00,211.89999389648438,221587127,231.97000122070312,229.42999267578125,214.22000122070312
2018-02-16 19:00:00,224.11000061035156,136508884,232.7100067138672,228.38999938964844,229.41000366210938
2018-02-15 19:00:00,210.25,285095066,234.8300018310547,221.0800018310547,228.38999938964844
2018-02-14 19:00:00,206.77000427246094,503035315,237.14999389648438,212.00999450683594,221.0800018310547
2018-02-13 19:00:00,159.0500030517578,583527603,217.4199981689453,159.0500030517578,212.00999450683594
2018-02-12 19:00:00,153.0,64925748,162.19000244140625,161.39999389648438,159.0500030517578
2018-02-11 19:00:00,149.02999877929688,103639383,163.3000030517578,149.05999755859375,161.39999389648438
2018-02-10 19:00:00,141.8000030517578,93014379,155.86000061035156,154.91000366210938,149.05999755859375
2018-02-09 19:00:00,147.97000122070312,176947228,169.32000732421875,163.9199981689453,154.91000366210938
2018-02-08 19:00:00,142.13999938964844,148089557,164.24000549316406,149.5399932861328,163.89999389648438
2018-02-07 19:00:00,136.97000122070312,135986158,151.13999938964844,137.83999633789062,149.47999572753906
2018-02-06 19:00:00,130.74000549316406,252715544,159.11000061035156,141.85000610351562,137.83999633789062
2018-02-05 19:00:00,105.5,397024992,147.25999450683594,125.0199966430664,141.85000610351562
2018-02-04 19:00:00,114.72000122070312,328173135,153.89999389648438,147.5500030517578,125.04000091552734
2018-02-03 19:00:00,136.9600067138672,348903981,174.66000366210938,161.0,147.5500030517578
2018-02-02 19:00:00,120.41000366210938,220733569,166.3300018310547,131.1699981689453,161.0
2018-02-01 19:00:00,102.51000213623047,264489437,142.0,141.36000061035156,131.1699981689453
2018-01-31 19:00:00,127.75,177798590,165.7100067138672,162.92999267578125,141.3699951171875
2018-01-30 19:00:00,156.3699951171875,92416470,166.86000061035156,165.36000061035156,162.92999267578125
2018-01-29 19:00:00,159.77000427246094,126940449,180.61000061035156,180.4499969482422,165.3800048828125
2018-01-28 19:00:00,177.3699951171875,73715876,193.4199981689453,193.22999572753906,180.4499969482422
2018-01-27 19:00:00,180.2899932861328,81443118,194.47999572753906,180.7100067138672,193.22999572753906
2018-01-26 19:00:00,173.8800048828125,68085098,182.9199981689453,175.64999389648438,180.7100067138672
2018-01-25 19:00:00,165.75999450683594,84960279,182.14999389648438,178.92999267578125,175.64999389648438
2018-01-24 19:00:00,175.2100067138672,73767401,184.69000244140625,180.58999633789062,178.97000122070312
2018-01-23 19:00:00,172.4199981689453,86367198,184.6999969482422,177.91000366210938,180.58999633789062
2018-01-22 19:00:00,164.75999450683594,119223032,186.11000061035156,179.4199981689453,177.9199981689453
2018-01-21 19:00:00,165.4199981689453,141918011,194.33999633789062,190.72000122070312,179.4199981689453
2018-01-20 19:00:00,182.8800048828125,118925936,210.80999755859375,210.67999267578125,190.72999572753906
2018-01-19 19:00:00,192.25999450683594,133356395,214.72000122070312,192.27000427246094,210.67999267578125
2018-01-18 19:00:00,185.77999877929688,132586901,201.25,191.02999877929688,192.27000427246094
2018-01-17 19:00:00,175.4600067138672,274884322,208.3699951171875,188.13999938964844,191.02999877929688
2018-01-16 19:00:00,136.4499969482422,458374670,204.55999755859375,183.6999969482422,188.2100067138672
2018-01-15 19:00:00,147.77999877929688,473245937,232.39999389648438,231.88999938964844,183.86000061035156
2018-01-14 19:00:00,230.7899932861328,110848991,244.39999389648438,236.86000061035156,231.88999938964844
2018-01-13 19:00:00,231.42999267578125,189083699,268.80999755859375,257.94000244140625,236.86000061035156
2018-01-12 19:00:00,235.3000030517578,176341211,262.8699951171875,235.35000610351562,257.94000244140625
2018-01-11 19:00:00,219.6199951171875,140305335,241.8300018310547,226.52999877929688,235.35000610351562
2018-01-10 19:00:00,217.85000610351562,262771223,252.88999938964844,249.11000061035156,226.52999877929688
2018-01-09 19:00:00,230.66000366210938,207658680,249.30999755859375,246.02000427246094,249.10000610351562
2018-01-08 19:00:00,237.97999572753906,184228877,258.5899963378906,254.24000549316406,246.0399932861328
2018-01-07 19:00:00,231.2100067138672,270377483,273.4700012207031,271.57000732421875,254.25
2018-01-06 19:00:00,265.3699951171875,212682356,287.2699890136719,278.9200134277344,271.57000732421875
2018-01-05 19:00:00,243.55999755859375,511915657,305.2099914550781,244.50999450683594,278.9200134277344
2018-01-04 19:00:00,235.0,262545479,251.55999755859375,238.3000030517578,244.50999450683594
2018-01-03 19:00:00,225.58999633789062,206659684,244.8800048828125,244.6300048828125,238.3000030517578
2018-01-02 19:00:00,241.11000061035156,211596420,256.80999755859375,251.80999755859375,244.6300048828125
2018-01-01 19:00:00,224.27999877929688,314730425,260.5299987792969,224.33999633789062,251.80999755859375
2017-12-31 19:00:00,216.4199981689453,115831512,232.25999450683594,226.52000427246094,224.33999633789062
2017-12-30 19:00:00,207.9499969482422,187138183,235.39999389648438,212.07000732421875,226.52000427246094
2017-12-29 19:00:00,202.02000427246094,268737310,243.4199981689453,243.1300048828125,212.07000732421875
2017-12-28 19:00:00,236.38999938964844,207115905,258.3599853515625,249.83999633789062,243.1300048828125
2017-12-27 19:00:00,224.07000732421875,281385850,265.6499938964844,264.07000732421875,249.86000061035156
2017-12-26 19:00:00,252.8699951171875,219103646,285.32000732421875,279.4700012207031,264.07000732421875
2017-12-25 19:00:00,267.5799865722656,190763629,283.8599853515625,268.0299987792969,279.489990234375
2017-12-24 19:00:00,262.3900146484375,154893244,283.4599914550781,272.239990234375,268.2099914550781
2017-12-23 19:00:00,244.13999938964844,314928561,285.3999938964844,283.69000244140625,272.239990234375
2017-12-22 19:00:00,256.30999755859375,433571769,312.7099914550781,262.1499938964844,284.1099853515625
2017-12-21 19:00:00,158.9600067138672,1167484790,309.1099853515625,307.69000244140625,262.0899963378906
2017-12-20 19:00:00,286.3900146484375,422642587,327.260009765625,304.7699890136719,307.69000244140625
2017-12-19 19:00:00,286.5400085449219,752136890,346.7300109863281,346.7300109863281,304.80999755859375
2017-12-18 19:00:00,324.3699951171875,814023803,376.1000061035156,357.510009765625,346.8699951171875
2017-12-17 19:00:00,300.8800048828125,626661390,364.3399963378906,319.57000732421875,357.510009765625
2017-12-16 19:00:00,300.5899963378906,511044214,332.0899963378906,302.0400085449219,319.57000732421875
2017-12-15 19:00:00,285.55999755859375,389831717,311.17999267578125,299.9800109863281,302.0400085449219
2017-12-14 19:00:00,249.24000549316406,828163804,317.69000244140625,280.0199890136719,300.2699890136719
2017-12-13 19:00:00,268.1199951171875,584754476,314.7799987792969,305.0299987792969,279.80999755859375
2017-12-12 19:00:00,276.1199951171875,1198402020,347.79998779296875,327.9599914550781,305.2699890136719
2017-12-11 19:00:00,210.36000061035156,1712426348,401.760009765625,214.52999877929688,328.5199890136719
2017-12-10 19:00:00,146.97000122070312,806672044,225.5500030517578,147.4600067138672,214.5399932861328
2017-12-09 19:00:00,130.38999938964844,361899241,156.72000122070312,155.97999572753906,147.83999633789062
2017-12-08 19:00:00,125.33999633789062,853646807,179.5399932861328,125.33999633789062,155.97999572753906
2017-12-07 19:00:00,93.37000274658203,473760093,136.39999389648438,95.98999786376953,125.23999786376953
2017-12-06 19:00:00,86.93000030517578,165747903,99.80999755859375,98.94000244140625,96.0
2017-12-05 19:00:00,95.11000061035156,146319763,103.0,100.48999786376953,98.97000122070312
2017-12-04 19:00:00,100.37000274658203,92720782,103.91000366210938,103.86000061035156,100.48999786376953
2017-12-03 19:00:00,95.38999938964844,107176440,103.94999694824219,100.70999908447266,103.87000274658203
2017-12-02 19:00:00,96.87000274658203,138622765,106.7699966430664,99.31999969482422,100.69999694824219
2017-12-01 19:00:00,97.5199966430664,142658345,103.41000366210938,99.1500015258789,99.31999969482422
2017-11-30 19:00:00,81.11000061035156,201759858,100.22000122070312,85.94000244140625,99.1500015258789
2017-11-29 19:00:00,76.94999694824219,159892481,92.2300033569336,85.4000015258789,85.94000244140625
2017-11-28 19:00:00,78.12000274658203,283266729,103.02999877929688,94.22000122070312,85.41000366210938
2017-11-27 19:00:00,89.52999877929688,111647453,94.52999877929688,90.98999786376953,94.22000122070312
2017-11-26 19:00:00,86.12000274658203,142772956,93.11000061035156,86.19999694824219,90.98999786376953
2017-11-25 19:00:00,83.7300033569336,79938117,88.7699966430664,88.7699966430664,86.23999786376953
2017-11-24 19:00:00,77.06999969482422,158025655,89.47000122070312,77.52999877929688,88.79000091552734
2017-11-23 19:00:00,72.33999633789062,82185081,77.61000061035156,72.97000122070312,77.54000091552734
2017-11-22 19:00:00,70.73999786376953,107737051,76.7699966430664,72.02999877929688,72.94000244140625
2017-11-21 19:00:00,69.87999725341797,48021169,72.04000091552734,69.91000366210938,72.02999877929688
2017-11-20 19:00:00,68.08999633789062,90392116,72.8499984741211,72.37999725341797,69.91000366210938
2017-11-19 19:00:00,70.9000015258789,70492845,73.16000366210938,71.76000213623047,72.37999725341797
2017-11-18 19:00:00,68.47000122070312,77870138,73.23999786376953,69.41999816894531,71.76000213623047
2017-11-17 19:00:00,65.41000366210938,54642292,69.7699966430664,67.36000061035156,69.41999816894531
2017-11-16 19:00:00,65.33000183105469,117701637,71.29000091552734,70.69999694824219,67.36000061035156
2017-11-15 19:00:00,62.5,108893924,72.5,63.150001525878906,70.69999694824219
2017-11-14 19:00:00,62.08000183105469,62683272,76.0999984741211,62.130001068115234,63.15999984741211
2017-11-13 19:00:00,60.119998931884766,57740143,63.40999984741211,61.0,62.130001068115234
2017-11-12 19:00:00,58.06999969482422,63578216,61.84000015258789,58.529998779296875,61.0
2017-11-11 19:00:00,56.72999954223633,90545722,62.2599983215332,62.13999938964844,58.540000915527344
2017-11-10 19:00:00,58.63999938964844,71691165,63.77000045776367,59.06999969482422,62.13999938964844
2017-11-09 19:00:00,56.02000045776367,112277387,65.75,64.1500015258789,58.9900016784668
2017-11-08 19:00:00,61.59000015258789,96467373,66.9000015258789,62.380001068115234,64.1500015258789
2017-11-07 19:00:00,59.59000015258789,119045612,64.06999969482422,60.52000045776367,62.380001068115234
2017-11-06 19:00:00,54.470001220703125,117999766,63.4900016784668,54.5,60.52000045776367
2017-11-05 19:00:00,53.43000030517578,35930222,55.790000915527344,54.599998474121094,54.5
2017-11-04 20:00:00,54.43000030517578,22789832,55.45000076293945,54.84000015258789,54.599998474121094
2017-11-03 20:00:00,54.619998931884766,23813377,56.119998931884766,55.97999954223633,54.83000183105469
2017-11-02 20:00:00,53.790000915527344,44375580,56.130001068115234,54.189998626708984,55.97999954223633
2017-11-01 20:00:00,50.029998779296875,68822709,54.900001525878906,52.81999969482422,54.189998626708984
2017-10-31 20:00:00,52.720001220703125,34633306,55.619998931884766,55.5,52.83000183105469
2017-10-30 20:00:00,55.4900016784668,24119437,56.7400016784668,56.220001220703125,55.5
2017-10-29 20:00:00,55.810001373291016,32778628,58.65999984741211,56.75,56.220001220703125
2017-10-28 19:00:00,53.86000061035156,41624090,57.83000183105469,54.220001220703125,56.75
2017-10-27 19:00:00,53.95000076293945,16837184,55.790000915527344,55.02000045776367,54.220001220703125
2017-10-26 19:00:00,54.689998626708984,19515585,55.9900016784668,55.54999923706055,55.02000045776367
2017-10-25 19:00:00,54.900001525878906,25040264,56.95000076293945,56.189998626708984,55.54999923706055
2017-10-24 19:00:00,53.52000045776367,36591936,56.400001525878906,55.560001373291016,56.189998626708984
2017-10-23 19:00:00,52.349998474121094,69816687,58.97999954223633,54.630001068115234,55.560001373291016
2017-10-22 19:00:00,51.91999816894531,63386543,56.56999969482422,56.52000045776367,54.630001068115234
2017-10-21 19:00:00,55.72999954223633,30628993,58.66999816894531,58.09000015258789,56.5099983215332
2017-10-20 19:00:00,56.16999816894531,47776832,60.36000061035156,60.08000183105469,58.09000015258789
2017-10-19 19:00:00,58.310001373291016,55677469,62.16999816894531,59.68000030517578,60.09000015258789
2017-10-18 19:00:00,58.349998474121094,59145290,61.38999938964844,60.54999923706055,59.68000030517578
2017-10-17 19:00:00,53.04999923706055,98042683,61.88999938964844,59.189998626708984,60.54999923706055
2017-10-16 19:00:00,58.5,62123185,64.97000122070312,64.76000213623047,59.189998626708984
2017-10-15 19:00:00,62.279998779296875,57750104,66.41000366210938,65.58000183105469,64.76000213623047
2017-10-14 19:00:00,62.08000183105469,136097133,69.94999694824219,63.939998626708984,65.56999969482422
2017-10-13 19:00:00,58.34000015258789,111286807,66.4800033569336,59.04999923706055,63.939998626708984
2017-10-12 19:00:00,55.11000061035156,122355541,60.7599983215332,59.720001220703125,59.04999923706055
2017-10-11 19:00:00,50.72999954223633,121666559,59.720001220703125,50.790000915527344,59.720001220703125
2017-10-10 19:00:00,50.18000030517578,19957142,51.04999923706055,50.58000183105469,50.790000915527344
2017-10-09 19:00:00,49.689998626708984,31741909,51.630001068115234,50.08000183105469,50.58000183105469
2017-10-08 19:00:00,48.119998931884766,54786620,53.439998626708984,53.29999923706055,50.08000183105469
2017-10-07 19:00:00,52.31999969482422,36217438,54.790000915527344,52.56999969482422,53.29999923706055
2017-10-06 19:00:00,51.61000061035156,19001783,52.900001525878906,52.08000183105469,52.56999969482422
2017-10-05 19:00:00,51.34000015258789,21668387,52.75,51.63999938964844,52.08000183105469
2017-10-04 19:00:00,50.16999816894531,26593841,51.869998931884766,51.220001220703125,51.63999938964844
2017-10-03 19:00:00,50.529998779296875,31053173,52.97999954223633,52.150001525878906,51.220001220703125
2017-10-02 19:00:00,51.34000015258789,30707803,53.540000915527344,53.290000915527344,52.150001525878906
2017-10-01 19:00:00,52.93000030517578,30684048,54.970001220703125,54.79999923706055,53.290000915527344
2017-09-30 19:00:00,53.58000183105469,30401267,55.54999923706055,55.40999984741211,54.79999923706055
2017-09-29 19:00:00,52.75,36860837,55.90999984741211,52.79999923706055,55.40999984741211
2017-09-28 19:00:00,50.439998626708984,64227763,54.93000030517578,54.90999984741211,52.79999923706055
2017-09-27 19:00:00,54.0,64516773,57.15999984741211,56.900001525878906,54.90999984741211
2017-09-26 19:00:00,52.2400016784668,75024623,57.38999938964844,52.27000045776367,56.900001525878906
2017-09-25 19:00:00,51.41999816894531,48431172,54.369998931884766,52.27000045776367,52.27000045776367
2017-09-24 19:00:00,47.470001220703125,66087743,53.15999984741211,47.5,52.27000045776367
2017-09-23 19:00:00,47.18000030517578,29589565,49.400001525878906,49.290000915527344,47.5
2017-09-22 19:00:00,46.380001068115234,44793106,50.0099983215332,47.66999816894531,49.290000915527344
2017-09-21 19:00:00,44.79999923706055,76916515,49.029998779296875,46.459999084472656,47.66999816894531
2017-09-20 19:00:00,45.11000061035156,100420510,52.47999954223633,51.560001373291016,46.459999084472656
2017-09-19 19:00:00,51.06999969482422,46361439,54.369998931884766,52.79999923706055,51.560001373291016
2017-09-18 19:00:00,51.27000045776367,89515520,56.70000076293945,56.15999984741211,52.79999923706055
2017-09-17 19:00:00,50.97999954223633,111381221,57.4900016784668,51.0,56.15999984741211
2017-09-16 19:00:00,47.72999954223633,73060667,53.18000030517578,52.099998474121094,51.0
2017-09-15 19:00:00,50.540000915527344,120177655,57.34000015258789,52.0,52.099998474121094
2017-09-14 19:00:00,33.380001068115234,343835193,55.650001525878906,45.20000076293945,52.0
2017-09-13 19:00:00,44.900001525878906,205038177,62.65999984741211,61.779998779296875,45.20000076293945
2017-09-12 19:00:00,57.869998931884766,140918803,66.33999633789062,65.88999938964844,61.779998779296875
2017-09-11 19:00:00,64.72000122070312,97264307,71.97000122070312,68.12999725341797,65.88999938964844
2017-09-10 19:00:00,65.55000305175781,73656622,71.20999908447266,67.08000183105469,68.12999725341797
2017-09-09 19:00:00,63.33000183105469,105909535,71.11000061035156,71.08999633789062,67.08000183105469
2017-09-08 19:00:00,69.0,76615292,73.94999694824219,73.19000244140625,71.08999633789062
2017-09-07 19:00:00,68.41999816894531,187197024,82.19999694824219,80.25,73.19000244140625
2017-09-06 19:00:00,77.4000015258789,96855844,82.83999633789062,81.44000244140625,80.25
2017-09-05 19:00:00,73.69000244140625,147734449,82.16999816894531,73.7300033569336,81.44000244140625
2017-09-04 19:00:00,63.290000915527344,137991645,74.69000244140625,68.88999938964844,73.7300033569336
2017-09-03 19:00:00,62.970001220703125,197880261,79.05999755859375,79.04000091552734,68.88999938964844
2017-09-02 19:00:00,74.94999694824219,124890039,84.06999969482422,79.18000030517578,79.04000091552734
2017-09-01 19:00:00,73.29000091552734,260187395,93.66999816894531,87.87999725341797,79.18000030517578
2017-08-31 19:00:00,71.5,316464574,92.7699966430664,73.02999877929688,87.87999725341797
2017-08-30 19:00:00,65.12000274658203,129559211,74.58999633789062,65.97000122070312,73.02999877929688
2017-08-29 19:00:00,61.86000061035156,52584713,66.56999969482422,63.7599983215332,65.97000122070312
2017-08-28 19:00:00,61.16999816894531,58218596,64.19999694824219,62.36000061035156,63.7599983215332
2017-08-27 19:00:00,58.869998931884766,81891911,64.94999694824219,61.08000183105469,62.36000061035156
2017-08-26 19:00:00,51.369998931884766,121485913,64.48999786376953,51.58000183105469,61.08000183105469
2017-08-25 19:00:00,50.09000015258789,22089859,52.130001068115234,51.09000015258789,51.58000183105469
2017-08-24 19:00:00,49.779998779296875,30861268,52.29999923706055,50.36000061035156,51.09000015258789
2017-08-23 19:00:00,50.34000015258789,56389670,53.58000183105469,53.439998626708984,50.36000061035156
2017-08-22 19:00:00,46.04999923706055,83643726,55.43000030517578,46.400001525878906,53.439998626708984
2017-08-21 19:00:00,44.849998474121094,28209467,48.099998474121094,48.09000015258789,46.400001525878906
2017-08-20 19:00:00,45.27000045776367,30030772,48.939998626708984,45.810001373291016,48.09000015258789
2017-08-19 19:00:00,44.06999969482422,17689808,47.38999938964844,45.189998626708984,45.810001373291016
2017-08-18 19:00:00,43.38999938964844,20514354,46.88999938964844,46.7400016784668,45.189998626708984
2017-08-17 19:00:00,43.22999954223633,40574149,47.91999816894531,43.83000183105469,46.7400016784668
2017-08-16 19:00:00,43.130001068115234,18733697,44.7400016784668,43.970001220703125,43.83000183105469
2017-08-15 19:00:00,42.099998474121094,22142597,44.939998626708984,43.16999816894531,43.970001220703125
2017-08-14 19:00:00,41.779998779296875,33786160,45.79999923706055,45.70000076293945,43.16999816894531
2017-08-13 19:00:00,45.150001525878906,19459261,46.560001373291016,45.4900016784668,45.70000076293945
2017-08-12 19:00:00,44.0,35331475,47.43000030517578,46.27000045776367,45.4900016784668
2017-08-11 19:00:00,46.0,26154345,47.77000045776367,47.11000061035156,46.27000045776367
2017-08-10 19:00:00,46.630001068115234,21086959,47.619998931884766,46.970001220703125,47.11000061035156
2017-08-09 19:00:00,46.970001220703125,18788211,48.68000030517578,47.779998779296875,46.970001220703125
2017-08-08 19:00:00,46.900001525878906,36171405,50.20000076293945,49.130001068115234,47.779998779296875
2017-08-07 19:00:00,45.689998626708984,38124611,49.93000030517578,46.11000061035156,49.130001068115234
2017-08-06 19:00:00,45.209999084472656,19821566,46.70000076293945,45.560001373291016,46.11000061035156
2017-08-05 19:00:00,45.15999984741211,20509678,46.880001068115234,46.2400016784668,45.560001373291016
2017-08-04 19:00:00,43.209999084472656,40240694,47.22999954223633,43.310001373291016,46.2400016784668
2017-08-03 19:00:00,42.40999984741211,16242345,43.77000045776367,42.75,43.310001373291016
2017-08-02 19:00:00,41.79999923706055,14029809,43.18000030517578,41.91999816894531,42.75
2017-08-01 19:00:00,41.65999984741211,20133705,43.189998626708984,43.15999984741211,41.91999816894531
2017-07-31 19:00:00,41.11000061035156,39690704,43.93000030517578,42.380001068115234,43.15999984741211
2017-07-30 19:00:00,38.45000076293945,36896252,43.56999969482422,40.61000061035156,42.380001068115234
2017-07-29 19:00:00,39.81999969482422,14790620,42.04999923706055,41.06999969482422,40.61000061035156
2017-07-28 19:00:00,38.54999923706055,21624892,41.400001525878906,40.43000030517578,41.06999969482422
2017-07-27 19:00:00,40.16999816894531,25261842,42.189998626708984,41.88999938964844,40.43000030517578
2017-07-26 19:00:00,40.88999938964844,20292493,42.40999984741211,42.029998779296875,41.88999938964844
2017-07-25 19:00:00,40.470001220703125,24636676,43.09000015258789,42.29999923706055,42.029998779296875
2017-07-24 19:00:00,40.52000045776367,42446216,45.04999923706055,44.77000045776367,42.29999923706055
2017-07-23 19:00:00,43.849998474121094,20003120,45.279998779296875,44.66999816894531,44.77000045776367
2017-07-22 19:00:00,43.630001068115234,28134127,46.66999816894531,46.470001220703125,44.66999816894531
2017-07-21 19:00:00,44.880001068115234,22979927,47.11000061035156,45.20000076293945,46.470001220703125
2017-07-20 19:00:00,43.9900016784668,51397779,47.310001373291016,44.349998474121094,45.20000076293945
2017-07-19 19:00:00,40.11000061035156,61701476,45.22999954223633,40.11000061035156,44.349998474121094
2017-07-18 19:00:00,39.81999969482422,41443140,43.77000045776367,43.349998474121094,40.11000061035156
2017-07-17 19:00:00,40.7400016784668,57140834,44.84000015258789,42.16999816894531,43.349998474121094
2017-07-16 19:00:00,39.90999984741211,60156241,42.97999954223633,40.70000076293945,42.16999816894531
2017-07-15 19:00:00,35.4900016784668,65293460,41.810001373291016,38.40999984741211,40.70000076293945
2017-07-14 19:00:00,37.70000076293945,55602665,42.68000030517578,42.459999084472656,38.40999984741211
2017-07-13 19:00:00,39.959999084472656,53012174,45.959999084472656,45.689998626708984,42.459999084472656
2017-07-12 19:00:00,44.06999969482422,33745880,47.65999984741211,47.13999938964844,45.689998626708984
2017-07-11 19:00:00,42.400001525878906,60143698,48.380001068115234,43.97999954223633,47.13999938964844
2017-07-10 19:00:00,41.84000015258789,66201265,46.689998626708984,45.0,43.97999954223633
2017-07-09 19:00:00,42.68000030517578,66471287,49.65999984741211,48.630001068115234,45.0
2017-07-08 19:00:00,48.31999969482422,43087563,52.400001525878906,51.220001220703125,48.630001068115234
2017-07-07 19:00:00,44.33000183105469,62095488,52.11000061035156,46.099998474121094,51.220001220703125
2017-07-06 19:00:00,44.470001220703125,82111789,51.18000030517578,51.040000915527344,46.099998474121094
2017-07-05 19:00:00,49.790000915527344,42796216,52.97999954223633,52.91999816894531,51.040000915527344
2017-07-04 19:00:00,49.11000061035156,97598572,56.58000183105469,54.5099983215332,52.91999816894531
