time,open,low,close,high,volume
2018-01-30 09:30:00,7388.89013671875,7373.990234375,7402.47998046875,7433.64990234375,2163980000
2018-01-29 09:30:00,7484.47021484375,7455.5498046875,7466.509765625,7500.60986328125,2103380000
2018-01-26 09:30:00,7448.330078125,7431.22021484375,7505.77001953125,7505.77001953125,2059010000
2018-01-25 09:30:00,7457.9501953125,7388.580078125,7411.16015625,7458.52978515625,2061450000
2018-01-24 09:30:00,7474.16015625,7376.75,7415.06005859375,7486.31982421875,2277010000
2018-01-23 09:30:00,7424.9501953125,7423.18017578125,7460.2900390625,7465.39013671875,2119840000
2018-01-22 09:30:00,7338.0400390625,7332.81005859375,7408.02978515625,7408.02978515625,2106070000
2018-01-19 09:30:00,7312.0,7297.27978515625,7336.3798828125,7336.3798828125,1997270000
2018-01-18 09:30:00,7293.64990234375,7276.10986328125,7296.0498046875,7313.89013671875,2026220000
2018-01-17 09:30:00,7257.77001953125,7229.31982421875,7298.27978515625,7309.35986328125,2238070000
2018-01-16 09:30:00,7307.18994140625,7205.93017578125,7223.68994140625,7330.330078125,2377140000
2018-01-12 09:30:00,7208.169921875,7205.18017578125,7261.06005859375,7265.259765625,1976200000
2018-01-11 09:30:00,7168.72998046875,7163.22998046875,7211.77978515625,7211.77978515625,2009740000
2018-01-10 09:30:00,7129.830078125,7111.52001953125,7153.56982421875,7154.240234375,2122740000
2018-01-09 09:30:00,7174.18994140625,7148.2998046875,7163.580078125,7181.14013671875,0
2018-01-08 09:30:00,7135.3798828125,7124.08984375,7157.39013671875,7161.35009765625,2051430000
2018-01-05 09:30:00,7105.740234375,7097.080078125,7136.56005859375,7137.0400390625,2020900000
2018-01-04 09:30:00,7089.5,7072.3798828125,7077.91015625,7098.0498046875,2098890000
2018-01-03 09:30:00,7017.06982421875,7016.7001953125,7065.52978515625,7069.14990234375,2166780000
2018-01-02 09:30:00,6937.64990234375,6924.080078125,7006.89990234375,7006.91015625,1914930000
2017-12-29 09:30:00,6952.60986328125,6903.39013671875,6903.39013671875,6954.97998046875,1571730000
2017-12-28 09:30:00,6953.3798828125,6936.75,6950.16015625,6954.7998046875,1311320000
2017-12-27 09:30:00,6941.4501953125,6931.33984375,6939.33984375,6955.3798828125,1409540000
2017-12-26 09:30:00,6928.919921875,6915.56005859375,6936.25,6942.14013671875,1304340000
2017-12-22 09:30:00,6958.02001953125,6944.4501953125,6959.9599609375,6962.259765625,1539250000
2017-12-21 09:30:00,6972.8798828125,6961.2099609375,6965.35986328125,6992.6298828125,1815620000
2017-12-20 09:30:00,6991.25,6935.419921875,6960.9599609375,6991.25,1874550000
2017-12-19 09:30:00,6991.25,6951.490234375,6963.85009765625,6995.8798828125,2071060000
2017-12-18 09:30:00,6980.39990234375,6975.5400390625,6994.759765625,7003.89013671875,2144360000
2017-12-15 09:30:00,6871.5498046875,6871.4501953125,6936.580078125,6945.81982421875,3510420000
2017-12-14 09:30:00,6887.3798828125,6851.6298828125,6856.52978515625,6901.1298828125,1985200000
2017-12-13 09:30:00,6880.41015625,6871.8701171875,6875.7998046875,6897.6201171875,1919560000
2017-12-12 09:30:00,6872.7099609375,6856.2998046875,6862.31982421875,6884.7998046875,1861560000
2017-12-11 09:30:00,6847.64013671875,6844.8798828125,6875.080078125,6879.7998046875,1818970000
2017-12-08 09:30:00,6859.9501953125,6831.60986328125,6840.080078125,6870.47998046875,1806040000
2017-12-07 09:30:00,6785.740234375,6778.2001953125,6812.83984375,6829.2900390625,1934120000
2017-12-06 09:30:00,6742.06982421875,6734.1298828125,6776.3798828125,6787.419921875,1891850000
2017-12-05 09:30:00,6759.14013671875,6752.31982421875,6762.2099609375,6836.4501953125,2083540000
2017-12-04 09:30:00,6897.1298828125,6770.68994140625,6775.3701171875,6899.22998046875,2426570000
2017-12-01 09:30:00,6844.0400390625,6737.16015625,6847.58984375,6872.169921875,2293570000
2017-11-30 09:30:00,6852.7998046875,6838.47998046875,6873.97021484375,6888.64990234375,2458580000
2017-11-29 09:30:00,6907.27978515625,6793.9501953125,6824.39013671875,6908.330078125,2452860000
2017-11-28 09:30:00,6893.72021484375,6866.2099609375,6912.35986328125,6914.18994140625,2000410000
2017-11-27 09:30:00,6889.91015625,6867.89013671875,6878.52001953125,6897.43017578125,1773400000
2017-11-24 09:30:00,6878.10986328125,6873.740234375,6889.16015625,6890.02001953125,848520000
2017-11-22 09:30:00,6869.52978515625,6859.27978515625,6867.35986328125,6874.52001953125,1588200000
2017-11-21 09:30:00,6820.5498046875,6820.02001953125,6862.47998046875,6862.66015625,1883550000
2017-11-20 09:30:00,6789.27978515625,6779.490234375,6790.7099609375,6795.830078125,1800880000
2017-11-17 09:30:00,6794.4501953125,6777.43017578125,6782.7900390625,6797.75,1988090000
2017-11-16 09:30:00,6742.33984375,6742.33984375,6793.2900390625,6806.669921875,2002920000
2017-11-15 09:30:00,6700.68017578125,6667.31005859375,6706.2099609375,6725.31982421875,1908660000
2017-11-14 09:30:00,6733.8701171875,6709.27001953125,6737.8701171875,6743.6298828125,1983830000
2017-11-13 09:30:00,6727.39013671875,6723.43017578125,6757.60009765625,6766.2998046875,1973790000
2017-11-10 09:30:00,6736.39013671875,6727.35009765625,6750.93994140625,6757.33984375,1973970000
2017-11-09 09:30:00,6737.4501953125,6687.27978515625,6750.0498046875,6758.93017578125,2235180000
2017-11-08 09:30:00,6764.85009765625,6753.33984375,6789.1201171875,6791.64990234375,2110990000
2017-11-07 09:30:00,6785.43994140625,6750.35009765625,6767.77978515625,6795.52001953125,2205270000
2017-11-06 09:30:00,6763.2998046875,6763.169921875,6786.43994140625,6790.669921875,2166470000
2017-11-03 09:30:00,6737.08984375,6712.93017578125,6764.43994140625,6765.14013671875,2195010000
2017-11-02 09:30:00,6709.39013671875,6677.5498046875,6714.93994140625,6719.97021484375,2262940000
2017-11-01 09:30:00,6758.64013671875,6691.47998046875,6716.52978515625,6759.66015625,2056860000
2017-10-31 09:30:00,6713.7099609375,6705.7900390625,6727.669921875,6737.75,2043890000
2017-10-30 09:30:00,6693.77001953125,6677.14990234375,6698.9599609375,6727.39013671875,2013640000
2017-10-27 09:30:00,6635.02978515625,6625.77978515625,6701.259765625,6708.1298828125,2403600000
2017-10-26 09:30:00,6567.58984375,6550.02978515625,6556.77001953125,6582.759765625,2108210000
2017-10-25 09:30:00,6587.22021484375,6517.93017578125,6563.89013671875,6600.64013671875,2190720000
2017-10-24 09:30:00,6598.60986328125,6582.06005859375,6598.43017578125,6611.89990234375,1842640000
2017-10-23 09:30:00,6641.56982421875,6581.14990234375,6586.830078125,6641.56982421875,1809320000
2017-10-20 09:30:00,6633.3701171875,6622.919921875,6629.0498046875,6640.02978515625,1794810000
2017-10-19 09:30:00,6583.7001953125,6558.52978515625,6605.06982421875,6605.2900390625,1823860000
2017-10-18 09:30:00,6634.259765625,6613.5498046875,6624.22021484375,6635.52001953125,1734030000
2017-10-17 09:30:00,6621.419921875,6613.2099609375,6623.66015625,6628.60009765625,1647240000
2017-10-16 09:30:00,6622.5498046875,6607.02978515625,6624.0,6632.5,1629480000
2017-10-13 09:30:00,6613.2099609375,6602.2001953125,6605.7998046875,6616.580078125,1756150000
2017-10-12 09:30:00,6594.759765625,6586.31982421875,6591.509765625,6613.5,2000470000
2017-10-11 09:30:00,6586.72998046875,6577.990234375,6603.5498046875,6604.2099609375,1830360000
2017-10-10 09:30:00,6602.490234375,6561.77978515625,6587.25,6608.2998046875,1799400000
2017-10-09 09:30:00,6597.3701171875,6572.43994140625,6579.72998046875,6599.33984375,1490620000
2017-10-06 09:30:00,6566.9501953125,6566.83984375,6590.18017578125,6590.18017578125,1742470000
2017-10-05 09:30:00,6552.8701171875,6547.64990234375,6585.35986328125,6587.2099609375,1875670000
2017-10-04 09:30:00,6521.9599609375,6513.1201171875,6534.6298828125,6546.4599609375,1938440000
2017-10-03 09:30:00,6523.740234375,6509.7099609375,6531.7099609375,6532.18017578125,1969320000
2017-10-02 09:30:00,6506.080078125,6484.14013671875,6516.72021484375,6527.22021484375,1977030000
2017-09-29 09:30:00,6461.27978515625,6454.85986328125,6495.9599609375,6497.97998046875,1967720000
2017-09-28 09:30:00,6437.9599609375,6427.66015625,6453.4501953125,6456.22998046875,1828570000
2017-09-27 09:30:00,6414.3701171875,6405.35986328125,6453.259765625,6472.64990234375,2053720000
2017-09-26 09:30:00,6391.85009765625,6364.56982421875,6380.16015625,6405.0,1926420000
2017-09-25 09:30:00,6403.10986328125,6343.9599609375,6370.58984375,6408.0498046875,2050410000
2017-09-22 09:30:00,6401.43994140625,6400.81005859375,6426.919921875,6429.5400390625,1639100000
2017-09-21 09:30:00,6448.56982421875,6405.2998046875,6422.68994140625,6448.56982421875,1772790000
2017-09-20 09:30:00,6459.740234375,6414.22998046875,6456.0400390625,6466.0498046875,2052520000
2017-09-19 09:30:00,6465.56982421875,6446.75,6461.31982421875,6467.7900390625,1809710000
2017-09-18 09:30:00,6460.10009765625,6438.41015625,6454.64013671875,6477.77001953125,1874440000
2017-09-15 09:30:00,6426.16015625,6419.64990234375,6448.47021484375,6464.27001953125,2821110000
2017-09-14 09:30:00,6439.4599609375,6424.0400390625,6429.080078125,6455.31982421875,1809170000
2017-09-13 09:30:00,6440.72021484375,6433.2001953125,6460.18994140625,6460.419921875,1942090000
2017-09-12 09:30:00,6448.81005859375,6429.5400390625,6454.27978515625,6455.02978515625,1745090000
2017-09-11 09:30:00,6411.18017578125,6410.7099609375,6432.259765625,6439.10986328125,1819300000
2017-09-08 09:30:00,6389.64990234375,6354.9599609375,6360.18994140625,6391.41015625,1785560000
2017-09-07 09:30:00,6402.93994140625,6379.81005859375,6397.8701171875,6413.06982421875,1998380000
2017-09-06 09:30:00,6394.35009765625,6356.2001953125,6393.31005859375,6407.39990234375,1906030000
2017-09-05 09:30:00,6414.81982421875,6334.58984375,6375.56982421875,6426.509765625,1886950000
2017-09-01 09:30:00,6442.169921875,6417.8701171875,6435.330078125,6449.64990234375,1488040000
2017-08-31 09:30:00,6385.7998046875,6383.580078125,6428.66015625,6435.27001953125,1885710000
2017-08-30 09:30:00,6308.68017578125,6303.56982421875,6368.31005859375,6374.47021484375,1712070000
2017-08-29 09:30:00,6228.89990234375,6228.72998046875,6301.89013671875,6311.259765625,1637640000
2017-08-28 09:30:00,6286.009765625,6267.85009765625,6283.02001953125,6292.259765625,1558690000
2017-08-25 09:30:00,6293.81005859375,6257.10009765625,6265.64013671875,6308.72021484375,1442900000
2017-08-24 09:30:00,6294.81982421875,6244.56982421875,6271.330078125,6302.85009765625,1616780000
2017-08-23 09:30:00,6263.47021484375,6263.2900390625,6278.41015625,6291.2998046875,1533220000
2017-08-22 09:30:00,6241.2099609375,6241.2099609375,6297.47998046875,6302.83984375,1597700000
2017-08-21 09:30:00,6216.31982421875,6177.18994140625,6213.1298828125,6226.93017578125,1576070000
2017-08-18 09:30:00,6222.4599609375,6193.3798828125,6216.52978515625,6254.22021484375,1964590000
2017-08-17 09:30:00,6322.72021484375,6221.91015625,6221.91015625,6334.22998046875,2041220000
2017-08-16 09:30:00,6348.10986328125,6330.27001953125,6345.10986328125,6374.56005859375,1804730000
2017-08-15 09:30:00,6350.509765625,6324.75,6333.009765625,6350.740234375,1580060000
2017-08-14 09:30:00,6306.10986328125,6305.5498046875,6340.22998046875,6346.830078125,1698560000
2017-08-11 09:30:00,6222.18017578125,6216.18994140625,6256.56005859375,6266.89013671875,1794850000
2017-08-10 09:30:00,6312.64990234375,6214.41015625,6216.8701171875,6318.27978515625,2204700000
2017-08-09 09:30:00,6322.919921875,6309.43994140625,6352.330078125,6355.0400390625,2033760000
2017-08-08 09:30:00,6373.330078125,6355.8798828125,6370.4599609375,6423.35009765625,1914670000
2017-08-07 09:30:00,6361.06005859375,6356.22998046875,6383.77001953125,6386.02978515625,1701550000
2017-08-04 09:30:00,6350.7900390625,6329.72998046875,6351.56005859375,6361.490234375,1907170000
2017-08-03 09:30:00,6366.240234375,6331.14013671875,6340.33984375,6368.52978515625,2113440000
2017-08-02 09:30:00,6393.10009765625,6313.43017578125,6362.64990234375,6394.2099609375,2104130000
2017-08-01 09:30:00,6372.16015625,6345.75,6362.93994140625,6375.75,1812590000
2017-07-31 09:30:00,6394.68994140625,6338.7900390625,6348.1201171875,6396.58984375,1891710000
2017-07-28 09:30:00,6350.27001953125,6337.22021484375,6374.68017578125,6379.7001953125,1860770000
2017-07-27 09:30:00,6459.759765625,6318.6201171875,6382.18994140625,6460.83984375,2483560000
2017-07-26 09:30:00,6425.93017578125,6416.2998046875,6422.75,6432.3798828125,1988040000
2017-07-25 09:30:00,6407.58984375,6396.8701171875,6412.169921875,6425.4501953125,1925230000
2017-07-24 09:30:00,6387.81982421875,6380.60986328125,6410.81005859375,6417.7001953125,1735520000
2017-07-21 09:30:00,6383.0498046875,6365.1201171875,6387.75,6388.77978515625,1797100000
2017-07-20 09:30:00,6396.4599609375,6365.68017578125,6390.0,6398.259765625,1818880000
2017-07-19 09:30:00,6363.240234375,6362.18994140625,6385.0400390625,6387.72998046875,1862910000
2017-07-18 09:30:00,6304.81982421875,6291.06982421875,6344.31005859375,6344.5498046875,1762400000
2017-07-17 09:30:00,6320.35009765625,6307.33984375,6314.43017578125,6330.97021484375,1558030000
2017-07-14 09:30:00,6289.080078125,6278.7001953125,6312.47021484375,6321.759765625,1608120000
2017-07-13 09:30:00,6269.10009765625,6251.259765625,6274.43994140625,6281.4501953125,1803810000
2017-07-12 09:30:00,6238.89990234375,6236.81982421875,6261.169921875,6265.64013671875,1820550000
2017-07-11 09:30:00,6171.25,6149.8701171875,6193.2998046875,6200.580078125,1808110000
2017-07-10 09:30:00,6156.02978515625,6141.830078125,6176.39013671875,6191.27001953125,1675470000
2017-07-07 09:30:00,6111.2099609375,6111.2099609375,6153.080078125,6164.93994140625,1700630000
2017-07-06 09:30:00,6109.60009765625,6081.9599609375,6089.4599609375,6127.97998046875,1990590000
2017-07-05 09:30:00,6122.06005859375,6100.419921875,6150.85986328125,6163.6201171875,1872130000
2017-07-03 09:30:00,6173.2900390625,6106.1201171875,6110.06005859375,6177.35986328125,1099560000
2017-06-30 09:30:00,6166.83984375,6129.0400390625,6140.419921875,6170.6298828125,1998330000
2017-06-29 09:30:00,6215.490234375,6087.81005859375,6144.35009765625,6216.60009765625,2402250000
2017-06-28 09:30:00,6173.10009765625,6144.7998046875,6234.41015625,6238.2900390625,2069400000
2017-06-27 09:30:00,6227.89990234375,6146.6201171875,6146.6201171875,6234.31982421875,2181830000
2017-06-26 09:30:00,6292.72998046875,6233.43017578125,6247.14990234375,6303.4501953125,2150630000
2017-06-23 09:30:00,6234.35009765625,6218.77978515625,6265.25,6269.3701171875,4158700000
2017-06-22 09:30:00,6239.14990234375,6221.9599609375,6236.68994140625,6257.68017578125,2170250000
2017-06-21 09:30:00,6202.75,6200.85986328125,6233.9501953125,6236.66015625,2401440000
2017-06-20 09:30:00,6229.6201171875,6186.93994140625,6188.02978515625,6234.009765625,2570130000
2017-06-19 09:30:00,6196.85009765625,6194.0,6239.009765625,6243.31005859375,1976970000
2017-06-16 09:30:00,6154.27978515625,6125.5,6151.759765625,6161.56005859375,3120640000
2017-06-15 09:30:00,6127.0498046875,6107.85009765625,6165.5,6170.14990234375,1858130000
2017-06-14 09:30:00,6237.4599609375,6153.5498046875,6194.89013671875,6237.52978515625,1940440000
2017-06-13 09:30:00,6206.1201171875,6180.0400390625,6220.3701171875,6226.41015625,2062110000
2017-06-12 09:30:00,6153.56005859375,6110.669921875,6175.4599609375,6183.81005859375,2586540000
2017-06-09 09:30:00,6330.25,6137.68017578125,6207.919921875,6341.7001953125,3152050000
2017-06-08 09:30:00,6311.72998046875,6282.93017578125,6321.759765625,6324.06005859375,2128780000
2017-06-07 09:30:00,6290.43994140625,6267.18017578125,6297.3798828125,6302.77978515625,1822270000
2017-06-06 09:30:00,6281.8798828125,6269.8701171875,6275.06005859375,6304.2099609375,1889690000
2017-06-05 09:30:00,6305.47021484375,6292.14990234375,6295.68017578125,6310.6201171875,1739820000
2017-06-02 09:30:00,6261.58984375,6253.77001953125,6305.7998046875,6308.759765625,1820000000
2017-06-01 09:30:00,6215.91015625,6200.4501953125,6246.830078125,6247.06982421875,1943610000
2017-05-31 09:30:00,6221.6298828125,6164.06982421875,6198.52001953125,6221.990234375,2209400000
2017-05-30 09:30:00,6204.18017578125,6200.41015625,6203.18994140625,6217.1298828125,1688480000
2017-05-26 09:30:00,6207.0400390625,6196.66015625,6210.18994140625,6211.52001953125,1571040000
2017-05-25 09:30:00,6183.02001953125,6174.52001953125,6205.259765625,6217.33984375,1767690000
2017-05-24 09:30:00,6154.18017578125,6139.330078125,6163.02001953125,6166.08984375,1666050000
2017-05-23 09:30:00,6149.5498046875,6121.7900390625,6138.7099609375,6150.91015625,1705860000
2017-05-22 09:30:00,6098.25,6097.240234375,6133.6201171875,6135.919921875,1726230000
2017-05-19 09:30:00,6070.22998046875,6070.22998046875,6083.7001953125,6106.5498046875,1905520000
2017-05-18 09:30:00,5998.4599609375,5996.81005859375,6055.1298828125,6073.4501953125,2131520000
2017-05-17 09:30:00,6108.6201171875,6009.47998046875,6011.240234375,6122.8701171875,2347480000
2017-05-16 09:30:00,6160.52001953125,6139.10009765625,6169.8701171875,6170.16015625,1999330000
2017-05-15 09:30:00,6128.10986328125,6124.7900390625,6149.669921875,6153.0400390625,1850790000
2017-05-12 09:30:00,6119.27001953125,6105.419921875,6121.22998046875,6122.83984375,1740960000
2017-05-11 09:30:00,6110.0498046875,6075.68017578125,6115.9599609375,6120.2001953125,1950910000
2017-05-10 09:30:00,6121.64013671875,6103.8701171875,6129.14013671875,6131.64013671875,2108000000
2017-05-09 09:30:00,6111.81982421875,6107.58984375,6120.58984375,6133.0,1997490000
2017-05-08 09:30:00,6100.66015625,6083.06005859375,6102.66015625,6106.1201171875,1909710000
2017-05-05 09:30:00,6091.68994140625,6067.16015625,6100.759765625,6100.759765625,1899570000
2017-05-04 09:30:00,6075.06005859375,6054.330078125,6075.33984375,6080.81982421875,2056270000
2017-05-03 09:30:00,6075.0400390625,6053.27978515625,6072.5498046875,6076.9599609375,2149360000
2017-05-02 09:30:00,6102.509765625,6081.56005859375,6095.3701171875,6102.72021484375,2146730000
2017-05-01 09:30:00,6067.56005859375,6061.35009765625,6091.60009765625,6100.72998046875,1757000000
2017-04-28 09:30:00,6072.8701171875,6040.7099609375,6047.60986328125,6074.0400390625,1995160000
2017-04-27 09:30:00,6038.47021484375,6031.58984375,6048.93994140625,6050.7001953125,1876700000
2017-04-26 09:30:00,6028.1201171875,6021.72021484375,6025.22998046875,6040.89013671875,1894210000
2017-04-25 09:30:00,6004.16015625,6002.64990234375,6025.490234375,6036.02001953125,1895430000
2017-04-24 09:30:00,5979.9599609375,5970.25,5983.81982421875,5989.919921875,1836570000
2017-04-21 09:30:00,5919.02001953125,5899.43017578125,5910.52001953125,5919.22998046875,1723210000
2017-04-20 09:30:00,5887.8701171875,5880.2001953125,5916.77978515625,5926.22998046875,1749110000
2017-04-19 09:30:00,5874.43017578125,5856.33984375,5863.02978515625,5894.68017578125,1752620000
2017-04-18 09:30:00,5838.58984375,5828.56982421875,5849.47021484375,5860.0400390625,1608870000
2017-04-17 09:30:00,5821.5498046875,5818.2001953125,5856.7900390625,5856.7900390625,1381290000
2017-04-13 09:30:00,5828.3701171875,5805.14990234375,5805.14990234375,5856.5400390625,1581870000
2017-04-12 09:30:00,5863.58984375,5830.43994140625,5836.16015625,5868.08984375,1658960000
2017-04-11 09:30:00,5871.16015625,5819.2900390625,5866.77001953125,5878.93994140625,1821650000
2017-04-10 09:30:00,5883.43017578125,5865.56005859375,5880.93017578125,5907.85009765625,1630070000
2017-04-07 09:30:00,5873.93994140625,5855.509765625,5877.81005859375,5892.06982421875,1692150000
2017-04-06 09:30:00,5870.52001953125,5856.22021484375,5878.9501953125,5889.580078125,1845800000
2017-04-05 09:30:00,5911.919921875,5856.259765625,5864.47998046875,5936.39013671875,2204490000
2017-04-04 09:30:00,5878.759765625,5878.759765625,5898.60986328125,5901.39013671875,1790840000
2017-04-03 09:30:00,5917.31982421875,5867.72998046875,5894.68017578125,5928.93017578125,1854200000
2017-03-31 09:30:00,5905.6298828125,5901.77001953125,5911.740234375,5927.81005859375,1902800000
2017-03-30 09:30:00,5896.14990234375,5894.0,5914.33984375,5916.77001953125,1723770000
2017-03-29 09:30:00,5875.35009765625,5870.93017578125,5897.5498046875,5900.8701171875,1718680000
2017-03-28 09:30:00,5836.5,5828.85986328125,5875.14013671875,5888.7001953125,1820860000
2017-03-27 09:30:00,5776.330078125,5769.39013671875,5840.3701171875,5849.2001953125,1670760000
2017-03-24 09:30:00,5839.330078125,5807.830078125,5828.740234375,5858.9501953125,1841920000
2017-03-23 09:30:00,5812.31005859375,5806.97998046875,5817.68994140625,5842.81982421875,1742640000
2017-03-22 09:30:00,5790.58984375,5781.7998046875,5821.64013671875,5825.669921875,1857680000
2017-03-21 09:30:00,5923.419921875,5790.72998046875,5793.830078125,5928.06005859375,2192090000
2017-03-20 09:30:00,5898.81005859375,5888.1201171875,5901.52978515625,5915.1201171875,1730550000
2017-03-17 09:30:00,5898.580078125,5890.419921875,5901.0,5912.60986328125,3184130000
2017-03-16 09:30:00,5907.85986328125,5887.240234375,5900.759765625,5911.47998046875,1766980000
2017-03-15 09:30:00,5869.97998046875,5858.16015625,5900.0498046875,5911.2001953125,1952690000
2017-03-14 09:30:00,5860.06982421875,5831.8798828125,5856.81982421875,5860.5,1663170000
2017-03-13 09:30:00,5863.47998046875,5860.830078125,5875.77978515625,5877.43017578125,1799340000
2017-03-10 09:30:00,5867.16015625,5835.43994140625,5861.72998046875,5872.60009765625,1982150000
2017-03-09 09:30:00,5834.669921875,5812.080078125,5838.81005859375,5852.5400390625,1883930000
2017-03-08 09:30:00,5838.43994140625,5832.6298828125,5837.5498046875,5860.6298828125,1810480000
2017-03-07 09:30:00,5836.1201171875,5826.31982421875,5833.93017578125,5859.77001953125,1822000000
2017-03-06 09:30:00,5846.419921875,5827.4599609375,5849.18017578125,5857.740234375,1767840000
2017-03-03 09:30:00,5854.27001953125,5841.47021484375,5870.75,5870.75,1852130000
2017-03-02 09:30:00,5897.009765625,5856.2998046875,5861.22021484375,5897.009765625,2040770000
2017-03-01 09:30:00,5874.85986328125,5865.7900390625,5904.02978515625,5911.7900390625,2210360000
2017-02-28 09:30:00,5852.7900390625,5817.22021484375,5825.43994140625,5855.06982421875,2298380000
