time,high,open,low,close,volume
2018-03-02 09:30:00,176.3000030517578,172.8000030517578,172.4499969482422,176.2100067138672,38272300
2018-03-01 09:30:00,179.77999877929688,178.5399932861328,172.66000366210938,175.0,48802000
2018-02-28 09:30:00,180.6199951171875,179.25999450683594,178.0500030517578,178.1199951171875,37782100
2018-02-27 09:30:00,180.47999572753906,179.10000610351562,178.16000366210938,178.38999938964844,38928100
2018-02-26 09:30:00,179.38999938964844,176.35000610351562,176.2100067138672,178.97000122070312,38162200
2018-02-23 09:30:00,175.64999389648438,173.6699981689453,173.5399932861328,175.5,33812400
2018-02-22 09:30:00,173.9499969482422,171.8000030517578,171.7100067138672,172.5,30991900
2018-02-21 09:30:00,174.1199951171875,172.8300018310547,171.00999450683594,171.07000732421875,37471600
2018-02-20 09:30:00,174.25999450683594,172.0500030517578,171.4199981689453,171.85000610351562,33930500
2018-02-16 09:30:00,174.82000732421875,172.36000061035156,171.77000427246094,172.42999267578125,40176100
2018-02-15 09:30:00,173.08999633789062,169.7899932861328,169.0,172.99000549316406,51147200
2018-02-14 09:30:00,167.5399932861328,163.0399932861328,162.8800048828125,167.3699951171875,40644900
2018-02-13 09:30:00,164.75,161.9499969482422,161.64999389648438,164.33999633789062,32549200
2018-02-12 09:30:00,163.88999938964844,158.5,157.50999450683594,162.7100067138672,60819500
2018-02-09 09:30:00,157.88999938964844,157.07000732421875,150.24000549316406,156.41000366210938,70672600
2018-02-08 09:30:00,161.0,160.2899932861328,155.02999877929688,155.14999389648438,54390500
2018-02-07 09:30:00,163.39999389648438,163.08999633789062,159.07000732421875,159.5399932861328,51608600
2018-02-06 09:30:00,163.72000122070312,154.8300018310547,154.0,163.02999877929688,68243800
2018-02-05 09:30:00,163.8800048828125,159.10000610351562,156.0,156.49000549316406,72738500
2018-02-02 09:30:00,166.8000030517578,166.0,160.10000610351562,160.5,86593800
2018-02-01 09:30:00,168.6199951171875,167.1699981689453,166.75999450683594,167.77999877929688,47230800
2018-01-31 09:30:00,168.44000244140625,166.8699951171875,166.5,167.42999267578125,32478900
2018-01-30 09:30:00,167.3699951171875,165.52999877929688,164.6999969482422,166.97000122070312,46048200
2018-01-29 09:30:00,170.16000366210938,170.16000366210938,167.07000732421875,167.9600067138672,50640400
2018-01-26 09:30:00,172.0,172.0,170.05999755859375,171.50999450683594,39143000
2018-01-25 09:30:00,174.9499969482422,174.50999450683594,170.52999877929688,171.11000061035156,41529000
2018-01-24 09:30:00,177.3000030517578,177.25,173.1999969482422,174.22000122070312,51105100
2018-01-23 09:30:00,179.44000244140625,177.3000030517578,176.82000732421875,177.0399932861328,32689100
2018-01-22 09:30:00,177.77999877929688,177.3000030517578,176.60000610351562,177.0,27108600
2018-01-19 09:30:00,179.5800018310547,178.61000061035156,177.41000366210938,178.4600067138672,32425100
2018-01-18 09:30:00,180.10000610351562,179.3699951171875,178.25,179.25999450683594,31193400
2018-01-17 09:30:00,179.25,176.14999389648438,175.07000732421875,179.10000610351562,34386800
2018-01-16 09:30:00,179.38999938964844,177.89999389648438,176.13999938964844,176.19000244140625,29565900
2018-01-12 09:30:00,177.36000061035156,176.17999267578125,175.64999389648438,177.08999633789062,25418100
2018-01-11 09:30:00,175.49000549316406,174.58999633789062,174.49000549316406,175.27999877929688,18667700
2018-01-10 09:30:00,174.3000030517578,173.16000366210938,173.0,174.2899932861328,23959900
2018-01-09 09:30:00,175.05999755859375,174.5500030517578,173.41000366210938,174.3300018310547,21584000
2018-01-08 09:30:00,175.61000061035156,174.35000610351562,173.92999267578125,174.35000610351562,20567800
2018-01-05 09:30:00,175.3699951171875,173.44000244140625,173.0500030517578,175.0,23660000
2018-01-04 09:30:00,173.47000122070312,172.5399932861328,172.0800018310547,173.02999877929688,22434600
2018-01-03 09:30:00,174.5500030517578,172.52999877929688,171.9600067138672,172.22999572753906,29517900
2018-01-02 09:30:00,172.3000030517578,170.16000366210938,169.25999450683594,172.25999450683594,25555900
2017-12-29 09:30:00,170.58999633789062,170.52000427246094,169.22000122070312,169.22999572753906,25999900
2017-12-28 09:30:00,171.85000610351562,171.0,170.47999572753906,171.0800018310547,16480200
2017-12-27 09:30:00,170.77999877929688,170.10000610351562,169.7100067138672,170.60000610351562,21498200
2017-12-26 09:30:00,171.47000122070312,170.8000030517578,169.67999267578125,170.57000732421875,33185500
2017-12-22 09:30:00,175.4199981689453,174.67999267578125,174.5,175.00999450683594,16349400
2017-12-21 09:30:00,176.02000427246094,174.1699981689453,174.10000610351562,175.00999450683594,20949900
2017-12-20 09:30:00,175.4199981689453,174.8699951171875,173.25,174.35000610351562,23475600
2017-12-19 09:30:00,175.38999938964844,175.02999877929688,174.08999633789062,174.5399932861328,27436400
2017-12-18 09:30:00,177.1999969482422,174.8800048828125,174.86000061035156,176.4199981689453,29421100
2017-12-15 09:30:00,174.1699981689453,173.6300048828125,172.4600067138672,173.97000122070312,40169300
2017-12-14 09:30:00,173.1300048828125,172.39999389648438,171.64999389648438,172.22000122070312,20476500
2017-12-13 09:30:00,173.5399932861328,172.5,172.0,172.27000427246094,23818400
2017-12-12 09:30:00,172.38999938964844,172.14999389648438,171.4600067138672,171.6999969482422,19409200
2017-12-11 09:30:00,172.88999938964844,169.1999969482422,168.7899932861328,172.6699981689453,35273800
2017-12-08 09:30:00,171.0,170.49000549316406,168.82000732421875,169.3699951171875,23355200
2017-12-07 09:30:00,170.44000244140625,169.02999877929688,168.91000366210938,169.32000732421875,25673300
2017-12-06 09:30:00,170.1999969482422,167.5,166.4600067138672,169.00999450683594,28560000
2017-12-05 09:30:00,171.52000427246094,169.05999755859375,168.39999389648438,169.63999938964844,27350200
2017-12-04 09:30:00,172.6199951171875,172.47999572753906,169.6300048828125,169.8000030517578,32542400
2017-12-01 09:30:00,171.6699981689453,169.9499969482422,168.5,171.0500030517578,39759300
2017-11-30 09:30:00,172.13999938964844,170.42999267578125,168.44000244140625,171.85000610351562,41527200
2017-11-29 09:30:00,172.9199981689453,172.6300048828125,167.16000366210938,169.47999572753906,41666400
2017-11-28 09:30:00,174.8699951171875,174.3000030517578,171.86000061035156,173.07000732421875,26428800
2017-11-27 09:30:00,175.0800018310547,175.0500030517578,173.33999633789062,174.08999633789062,20716800
2017-11-24 09:30:00,175.5,175.10000610351562,174.64999389648438,174.97000122070312,14026700
2017-11-22 09:30:00,175.0,173.36000061035156,173.0500030517578,174.9600067138672,25588900
2017-11-21 09:30:00,173.6999969482422,170.77999877929688,170.77999877929688,173.13999938964844,25131300
2017-11-20 09:30:00,170.55999755859375,170.2899932861328,169.55999755859375,169.97999572753906,16262400
2017-11-17 09:30:00,171.38999938964844,171.0399932861328,169.63999938964844,170.14999389648438,21899500
2017-11-16 09:30:00,171.8699951171875,171.17999267578125,170.3000030517578,171.10000610351562,23637500
2017-11-15 09:30:00,170.32000732421875,169.97000122070312,168.3800048828125,169.0800018310547,29158100
2017-11-14 09:30:00,173.47999572753906,173.0399932861328,171.17999267578125,171.33999633789062,24782500
2017-11-13 09:30:00,174.5,173.5,173.39999389648438,173.97000122070312,16982100
2017-11-10 09:30:00,175.3800048828125,175.11000061035156,174.27000427246094,174.6699981689453,25145500
2017-11-09 09:30:00,176.10000610351562,175.11000061035156,173.13999938964844,175.8800048828125,29482600
2017-11-08 09:30:00,176.24000549316406,174.66000366210938,174.3300018310547,176.24000549316406,24409500
2017-11-07 09:30:00,175.25,173.91000366210938,173.60000610351562,174.80999755859375,24361500
2017-11-06 09:30:00,174.99000549316406,172.3699951171875,171.72000122070312,174.25,35026300
2017-11-03 09:30:00,174.25999450683594,174.0,171.1199951171875,172.5,59398600
2017-11-02 09:30:00,168.5,166.60000610351562,165.27999877929688,168.11000061035156,41393400
2017-11-01 09:30:00,169.94000244140625,169.8699951171875,165.61000061035156,166.88999938964844,33637800
2017-10-31 09:30:00,169.64999389648438,167.89999389648438,166.94000244140625,169.0399932861328,36046800
