time,open,low,volume,high,close
2018-03-07 19:00:00,0.24009999632835388,0.210999995470047,1899731,0.24779999256134033,0.21250000596046448
2018-03-06 19:00:00,0.2770000100135803,0.22499999403953552,2324290,0.28290000557899475,0.24009999632835388
2018-03-05 19:00:00,0.29339998960494995,0.27639999985694885,1894339,0.29899999499320984,0.2770000100135803
2018-03-04 19:00:00,0.30000001192092896,0.2888000011444092,1680221,0.3192000091075897,0.29499998688697815
2018-03-03 19:00:00,0.2924000024795532,0.28299999237060547,1216450,0.30300000309944153,0.30000001192092896
2018-03-02 19:00:00,0.2890999913215637,0.2881999909877777,1249523,0.30559998750686646,0.2924000024795532
2018-03-01 19:00:00,0.30000001192092896,0.2842000126838684,1543670,0.30329999327659607,0.2890999913215637
2018-02-28 19:00:00,0.3025999963283539,0.2824000120162964,2403187,0.3102000057697296,0.30000001192092896
2018-02-27 19:00:00,0.328000009059906,0.3009999990463257,1358702,0.33219999074935913,0.30379998683929443
2018-02-26 19:00:00,0.32339999079704285,0.3176000118255615,1216716,0.33489999175071716,0.328000009059906
2018-02-25 19:00:00,0.323199987411499,0.3027999997138977,1894921,0.33169999718666077,0.32339999079704285
2018-02-24 19:00:00,0.30000001192092896,0.2948000133037567,1928435,0.336899995803833,0.323199987411499
2018-02-23 19:00:00,0.3239000141620636,0.289000004529953,1529634,0.3296000063419342,0.29679998755455017
2018-02-22 19:00:00,0.3100000023841858,0.2996000051498413,1737682,0.3366999924182892,0.3239000141620636
2018-02-21 19:00:00,0.3328000009059906,0.30399999022483826,1913250,0.3476000130176544,0.3100000023841858
2018-02-20 19:00:00,0.3449999988079071,0.32499998807907104,2574378,0.35499998927116394,0.3328000009059906
2018-02-19 19:00:00,0.3758000135421753,0.34369999170303345,2886435,0.3871999979019165,0.34599998593330383
2018-02-18 19:00:00,0.36000001430511475,0.36000001430511475,2106787,0.3865000009536743,0.375
2018-02-17 19:00:00,0.4099999964237213,0.36000001430511475,4440011,0.41019999980926514,0.36000001430511475
2018-02-16 19:00:00,0.38999998569488525,0.3853999972343445,4047992,0.4185999929904938,0.4099999964237213
2018-02-15 19:00:00,0.3889999985694885,0.37040001153945923,2584705,0.39500001072883606,0.38999998569488525
2018-02-14 19:00:00,0.3930000066757202,0.3700000047683716,3806042,0.4043999910354614,0.38999998569488525
2018-02-13 19:00:00,0.3578000068664551,0.3499999940395355,4851562,0.3950999975204468,0.3930000066757202
2018-02-12 19:00:00,0.37130001187324524,0.34200000762939453,1790268,0.37400001287460327,0.3578000068664551
2018-02-11 19:00:00,0.34880000352859497,0.34880000352859497,2552983,0.382999986410141,0.3709999918937683
2018-02-10 19:00:00,0.38100001215934753,0.3400000035762787,4366709,0.38100001215934753,0.34880000352859497
2018-02-09 19:00:00,0.3790000081062317,0.3580000102519989,11886451,0.43860000371932983,0.38100001215934753
2018-02-08 19:00:00,0.3449999988079071,0.3199999928474426,4655595,0.38600000739097595,0.3790000081062317
2018-02-07 19:00:00,0.3310000002384186,0.3179999887943268,4887107,0.3610000014305115,0.3449000120162964
2018-02-06 19:00:00,0.35899999737739563,0.3179999887943268,8234163,0.3799999952316284,0.3310000002384186
2018-02-05 19:00:00,0.31700000166893005,0.2612000107765198,12659288,0.373199999332428,0.35899999737739563
2018-02-04 19:00:00,0.38199999928474426,0.2915000021457672,9493848,0.3962000012397766,0.31700000166893005
2018-02-03 19:00:00,0.46399998664855957,0.36399999260902405,17107431,0.4880000054836273,0.38199999928474426
2018-02-02 19:00:00,0.4000000059604645,0.34529998898506165,6971494,0.5184999704360962,0.46399998664855957
2018-02-01 19:00:00,0.42170000076293945,0.29580000042915344,11368745,0.42170000076293945,0.40470001101493835
2018-01-31 19:00:00,0.5072000026702881,0.3869999945163727,4524656,0.5217999815940857,0.42170000076293945
2018-01-30 19:00:00,0.5135999917984009,0.46299999952316284,3069907,0.5170000195503235,0.5072000026702881
2018-01-29 19:00:00,0.5910000205039978,0.5,4609867,0.6029999852180481,0.5099999904632568
2018-01-28 19:00:00,0.642300009727478,0.5830000042915344,2712202,0.6464999914169312,0.5910000205039978
2018-01-27 19:00:00,0.6212999820709229,0.613099992275238,3194670,0.6700000166893005,0.642300009727478
2018-01-26 19:00:00,0.626800000667572,0.5950000286102295,2640804,0.6420000195503235,0.6212999820709229
2018-01-25 19:00:00,0.6420000195503235,0.5609999895095825,8406839,0.6549999713897705,0.626800000667572
2018-01-24 19:00:00,0.6299999952316284,0.6184999942779541,3864120,0.6850000023841858,0.6420000195503235
2018-01-23 19:00:00,0.5619000196456909,0.5370000004768372,4050649,0.6499999761581421,0.628000020980835
2018-01-22 19:00:00,0.5698999762535095,0.5166000127792358,3765169,0.5899999737739563,0.5601000189781189
2018-01-21 19:00:00,0.6165000200271606,0.5099999904632568,4726783,0.6399999856948853,0.5674999952316284
2018-01-20 19:00:00,0.7049000263214111,0.5764999985694885,4988683,0.7049000263214111,0.6100000143051147
2018-01-19 19:00:00,0.6478999853134155,0.6399999856948853,3820240,0.7263000011444092,0.704800009727478
2018-01-18 19:00:00,0.6499999761581421,0.5889999866485596,5750844,0.696399986743927,0.64410001039505
2018-01-17 19:00:00,0.625,0.6000000238418579,2108397,0.6995999813079834,0.6499999761581421
2018-01-16 19:00:00,0.6000000238418579,0.4339999854564667,15237720,0.683899998664856,0.6241999864578247
2018-01-15 19:00:00,0.7724000215530396,0.44999998807907104,14442780,0.795199990272522,0.6100000143051147
2018-01-14 19:00:00,0.800000011920929,0.75,3956914,0.866599977016449,0.7699999809265137
2018-01-13 19:00:00,0.8790000081062317,0.7200000286102295,5461450,0.8899999856948853,0.800000011920929
2018-01-12 19:00:00,0.8982999920845032,0.8328999876976013,6400745,0.9589999914169312,0.8790000081062317
2018-01-11 19:00:00,0.6790000200271606,0.6309999823570251,7945692,0.9300000071525574,0.8949999809265137
2018-01-10 19:00:00,0.7799999713897705,0.5099999904632568,8794376,0.7829999923706055,0.6800000071525574
2018-01-09 19:00:00,0.8100000023841858,0.6559000015258789,6665172,0.8292999863624573,0.7764999866485596
2018-01-08 19:00:00,0.8999999761581421,0.7720000147819519,4729859,0.9539999961853027,0.8100000023841858
2018-01-07 19:00:00,1.0099999904632568,0.7358999848365784,6765036,1.0199999809265137,0.8999999761581421
2018-01-06 19:00:00,1.0299999713897705,0.9789999723434448,3741344,1.0499999523162842,1.0099999904632568
2018-01-05 19:00:00,1.0099999904632568,0.9079999923706055,7036404,1.0800000429153442,1.0399999618530273
2018-01-04 19:00:00,1.149999976158142,0.8999999761581421,14616848,1.2999999523162842,1.0099999904632568
2018-01-03 19:00:00,1.1100000143051147,1.0399999618530273,14721109,1.3799999952316284,1.1299999952316284
2018-01-02 19:00:00,0.7620000243186951,0.7601000070571899,15269923,1.100000023841858,1.100000023841858
2018-01-01 19:00:00,0.7021999955177307,0.675000011920929,6292466,0.800000011920929,0.7620000243186951
2017-12-31 19:00:00,0.7099999785423279,0.6320000290870667,9403559,0.7149999737739563,0.7021999955177307
2017-12-30 19:00:00,0.5899999737739563,0.5899999737739563,8971147,0.7400000095367432,0.7099999785423279
2017-12-29 19:00:00,0.49549999833106995,0.41999998688697815,14016860,0.694100022315979,0.5899999737739563
2017-12-28 19:00:00,0.0,0.0,0,0.0,0.0
2017-12-27 19:00:00,0.0,0.0,0,0.0,0.0
2017-12-26 19:00:00,0.0,0.0,0,0.0,0.0
2017-12-25 19:00:00,0.0,0.0,0,0.0,0.0
2017-12-24 19:00:00,0.40959998965263367,0.35359999537467957,9321799,0.4350000023841858,0.4113999903202057
2017-12-23 19:00:00,0.399399995803833,0.3808000087738037,5823685,0.4011000096797943,0.38280001282691956
2017-12-22 19:00:00,0.4260999858379364,0.40400001406669617,74066612,0.43290001153945923,0.40860000252723694
2017-12-21 19:00:00,0.414900004863739,0.33629998564720154,123957960,0.4205999970436096,0.4041999876499176
2017-12-20 19:00:00,0.461899995803833,0.44269999861717224,138366560,0.4896000027656555,0.4745999872684479
2017-12-19 19:00:00,0.5194000005722046,0.4219000041484833,14943443,0.5260999798774719,0.49300000071525574
2017-12-18 19:00:00,0.545799970626831,0.49810001254081726,19704485,0.6366999745368958,0.5281000137329102
2017-12-17 19:00:00,0.5315999984741211,0.4691999852657318,17081455,0.5609999895095825,0.5260999798774719
2017-12-16 19:00:00,0.39259999990463257,0.3652999997138977,435859337,0.5684999823570251,0.48159998655319214
2017-12-15 19:00:00,0.21819999814033508,0.20149999856948853,34725752,0.4717000126838684,0.3984000086784363
2017-12-14 19:00:00,0.24220000207424164,0.19140000641345978,12735893,0.24369999766349792,0.21439999341964722
2017-12-13 19:00:00,0.13179999589920044,0.12349999696016312,15611419,0.250900000333786,0.24660000205039978
2017-12-12 19:00:00,0.15000000596046448,0.1257999986410141,2119486,0.15379999577999115,0.13279999792575836
2017-12-11 19:00:00,0.1509999930858612,0.11490000039339066,2453798,0.15520000457763672,0.13439999520778656
2017-12-10 19:00:00,0.12839999794960022,0.11810000240802765,1446976,0.13439999520778656,0.11810000240802765
2017-12-09 19:00:00,0.11900000274181366,0.10239999741315842,26245922,0.12470000237226486,0.10840000212192535
2017-12-08 19:00:00,0.10520000010728836,0.10170000046491623,39331221,0.13940000534057617,0.11800000071525574
2017-12-07 19:00:00,0.09804999828338623,0.08986999839544296,47265876,0.12630000710487366,0.11389999836683273
2017-12-06 19:00:00,0.14339999854564667,0.10140000283718109,39122435,0.15569999814033508,0.10159999877214432
2017-12-05 19:00:00,0.14749999344348907,0.11590000241994858,49467052,0.14990000426769257,0.11710000038146973
2017-12-04 19:00:00,0.13529999554157257,0.12430000305175781,30132361,0.13670000433921814,0.12470000237226486
2017-12-03 19:00:00,0.1362999975681305,0.1281999945640564,52827772,0.15360000729560852,0.1348000019788742
2017-12-02 19:00:00,0.13600000739097595,0.12540000677108765,33306006,0.13650000095367432,0.13179999589920044
2017-12-01 19:00:00,0.13249999284744263,0.12880000472068787,40717082,0.13740000128746033,0.13189999759197235
2017-11-30 19:00:00,0.12970000505447388,0.12439999729394913,54048800,0.13850000500679016,0.13369999825954437
2017-11-29 19:00:00,0.09150999784469604,0.08962000161409378,109840664,0.12929999828338623,0.11879999935626984
2017-11-28 19:00:00,0.12039999663829803,0.08056999742984772,151626040,0.14339999854564667,0.08912999927997589
2017-11-27 19:00:00,0.051020000129938126,0.048340000212192535,273645160,0.16609999537467957,0.11940000206232071
2017-11-26 19:00:00,0.038350000977516174,0.03660000115633011,77817725,0.057909999042749405,0.05042000114917755
2017-11-25 19:00:00,0.032430000603199005,0.03158999979496002,30072058,0.0391400009393692,0.03652999922633171
2017-11-24 19:00:00,0.03012000024318695,0.029589999467134476,6172902,0.03152000159025192,0.030470000579953194
2017-11-23 19:00:00,0.028049999848008156,0.027060000225901604,5231091,0.028459999710321426,0.028209999203681946
2017-11-22 19:00:00,0.027809999883174896,0.026680000126361847,5086597,0.028049999848008156,0.027410000562667847
2017-11-21 19:00:00,0.02882000058889389,0.02807999961078167,4932038,0.029069999232888222,0.02865999937057495
2017-11-20 19:00:00,0.029079999774694443,0.027860000729560852,5831908,0.029650000855326653,0.028349999338388443
2017-11-19 19:00:00,0.028860000893473625,0.027950000017881393,15223871,0.034630000591278076,0.029600000008940697
2017-11-18 19:00:00,0.02717999927699566,0.02662000060081482,4753206,0.029190000146627426,0.02806999906897545
2017-11-17 19:00:00,0.025989999994635582,0.025439999997615814,2928219,0.027079999446868896,0.02630000002682209
2017-11-16 19:00:00,0.02686999924480915,0.02401999942958355,3579334,0.02686999924480915,0.02572000026702881
2017-11-15 19:00:00,0.028669999912381172,0.02710000053048134,4742182,0.030079999938607216,0.027489999309182167
2017-11-14 19:00:00,0.028909999877214432,0.025200000032782555,6659737,0.028909999877214432,0.026580000296235085
2017-11-13 19:00:00,0.025989999994635582,0.025529999285936356,3043474,0.02672000043094158,0.026189999654889107
2017-11-12 19:00:00,0.026739999651908875,0.024720000103116035,4388632,0.027389999479055405,0.025699999183416367
2017-11-11 19:00:00,0.025219999253749847,0.022280000150203705,7433277,0.026329999789595604,0.02410000003874302
2017-11-10 19:00:00,0.025679999962449074,0.025679999962449074,5481015,0.0284000001847744,0.0272000003606081
2017-11-09 19:00:00,0.029680000618100166,0.02638999931514263,6415042,0.030139999464154243,0.02638999931514263
2017-11-08 19:00:00,0.02402999997138977,0.023959999904036522,19837796,0.034929998219013214,0.03223000094294548
2017-11-07 19:00:00,0.023150000721216202,0.022040000185370445,6522574,0.027540000155568123,0.02508999966084957
2017-11-06 19:00:00,0.022299999371170998,0.021449999883770943,2464980,0.02379000000655651,0.022089999169111252
2017-11-05 19:00:00,0.01948999986052513,0.01948999986052513,4625549,0.023240000009536743,0.021849999204277992
2017-11-04 20:00:00,0.022019999101758003,0.02061999961733818,2288084,0.022830000147223473,0.02068999968469143
2017-11-03 20:00:00,0.02298000082373619,0.021719999611377716,2466366,0.024299999698996544,0.021940000355243683
2017-11-02 20:00:00,0.02167000062763691,0.019600000232458115,2974286,0.023600000888109207,0.022530000656843185
2017-11-01 20:00:00,0.02401999942958355,0.017839999869465828,5833866,0.026340000331401825,0.021290000528097153
2017-10-31 20:00:00,0.031939998269081116,0.02298000082373619,7914408,0.03200000151991844,0.02304000034928322
2017-10-30 20:00:00,0.030060000717639923,0.02896999940276146,7333742,0.03173999860882759,0.03051000088453293
2017-10-29 20:00:00,0.028230000287294388,0.02744000032544136,3815209,0.028850000351667404,0.028540000319480896
2017-10-28 19:00:00,0.027790000662207603,0.027540000155568123,4639544,0.03012000024318695,0.02834000065922737
2017-10-27 19:00:00,0.02628999948501587,0.025769999250769615,1731346,0.026340000331401825,0.0258799996227026
2017-10-26 19:00:00,0.026569999754428864,0.02507999911904335,2470932,0.026569999754428864,0.02645999938249588
2017-10-25 19:00:00,0.028139999136328697,0.02655000053346157,2425949,0.028379999101161957,0.027140000835061073
2017-10-24 19:00:00,0.02810000069439411,0.026660000905394554,2497078,0.028669999912381172,0.027410000562667847
2017-10-23 19:00:00,0.024089999496936798,0.02266000024974346,7688508,0.028389999642968178,0.027009999379515648
2017-10-22 19:00:00,0.027329999953508377,0.02449999935925007,3483353,0.027569999918341637,0.025800000876188278
2017-10-21 19:00:00,0.028300000354647636,0.02751999907195568,2867782,0.02841999940574169,0.027699999511241913
2017-10-20 19:00:00,0.030570000410079956,0.027629999443888664,5272345,0.03092999942600727,0.02841000072658062
2017-10-19 19:00:00,0.02841000072658062,0.027990000322461128,8854836,0.03164000064134598,0.030500000342726707
2017-10-18 19:00:00,0.027240000665187836,0.026159999892115593,2951231,0.027580000460147858,0.027009999379515648
2017-10-17 19:00:00,0.02710000053048134,0.025869999080896378,1876064,0.027659999206662178,0.026650000363588333
2017-10-16 19:00:00,0.02810000069439411,0.02474999986588955,6128848,0.028780000284314156,0.027210000902414322
2017-10-15 19:00:00,0.03034999966621399,0.02879999950528145,5484606,0.0313900001347065,0.028909999877214432
2017-10-14 19:00:00,0.0314599983394146,0.029580000787973404,6656646,0.032930001616477966,0.03002999909222126
2017-10-13 19:00:00,0.03466000035405159,0.029529999941587448,25537406,0.03954999893903732,0.03220999985933304
2017-10-12 19:00:00,0.027340000495314598,0.025369999930262566,17452282,0.03455999866127968,0.03353999927639961
2017-10-11 19:00:00,0.025369999930262566,0.02319999970495701,9059211,0.02742999978363514,0.026350000873208046
2017-10-10 19:00:00,0.02175999991595745,0.021229999139904976,3715295,0.022630000486969948,0.022530000656843185
2017-10-09 19:00:00,0.02201000042259693,0.0210999995470047,2716805,0.022290000692009926,0.021479999646544456
2017-10-08 19:00:00,0.02126000076532364,0.021069999784231186,4606897,0.02370000071823597,0.02206999994814396
2017-10-07 19:00:00,0.021630000323057175,0.020150000229477882,7065396,0.024399999529123306,0.020519999787211418
2017-10-06 19:00:00,0.01875999942421913,0.017740000039339066,7782738,0.02181999944150448,0.020800000056624413
2017-10-05 19:00:00,0.021770000457763672,0.018139999359846115,6880100,0.021859999746084213,0.018489999696612358
2017-10-04 19:00:00,0.022430000826716423,0.020959999412298203,5415047,0.022690000012516975,0.02151999995112419
2017-10-03 19:00:00,0.02037999965250492,0.020330000668764114,9039868,0.023080000653862953,0.021889999508857727
2017-10-02 19:00:00,0.025369999930262566,0.020659999921917915,14968597,0.026830000802874565,0.020840000361204147
2017-10-01 19:00:00,0.025180000811815262,0.01971999928355217,56766147,0.030629999935626984,0.0258799996227026
2017-09-30 19:00:00,0.03962999954819679,0.01496999990195036,43197832,0.08805999904870987,0.025189999490976334
