time,close,volume,high,open,low
2018-03-07 19:00:00,0.03711000084877014,1090591,0.040070001035928726,0.0386199988424778,0.0356299988925457
2018-03-06 19:00:00,0.03863999992609024,2044761,0.04535000026226044,0.04410000145435333,0.03517000004649162
2018-03-05 19:00:00,0.04410000145435333,1225108,0.04830000177025795,0.04673000052571297,0.04349999874830246
2018-03-04 19:00:00,0.04673000052571297,1364904,0.048489999026060104,0.048190001398324966,0.046310000121593475
2018-03-03 19:00:00,0.048190001398324966,1432861,0.050030000507831573,0.049229998141527176,0.04715000092983246
2018-03-02 19:00:00,0.04918999969959259,1957332,0.05324999988079071,0.05324999988079071,0.04789000004529953
2018-03-01 19:00:00,0.05324999988079071,4889133,0.05700000002980232,0.04871999844908714,0.04698999971151352
2018-02-28 19:00:00,0.04871999844908714,1949685,0.05000000074505806,0.04363999888300896,0.04245999827980995
2018-02-27 19:00:00,0.04363999888300896,2638571,0.04699999839067459,0.042580001056194305,0.04084999859333038
2018-02-26 19:00:00,0.042580001056194305,1112999,0.043630000203847885,0.04191000014543533,0.04084999859333038
2018-02-25 19:00:00,0.04187000170350075,1086740,0.043049998581409454,0.040150001645088196,0.038600001484155655
2018-02-24 19:00:00,0.04021000117063522,820436,0.042569998651742935,0.04077000170946121,0.0393499992787838
2018-02-23 19:00:00,0.04077000170946121,1276240,0.04610000178217888,0.04318999871611595,0.03942999988794327
2018-02-22 19:00:00,0.04318999871611595,1245572,0.04397999867796898,0.04039999842643738,0.0386199988424778
2018-02-21 19:00:00,0.04035000130534172,1564196,0.04743000119924545,0.04493999853730202,0.03962000086903572
2018-02-20 19:00:00,0.04493999853730202,2052235,0.04879999905824661,0.047290001064538956,0.04290999844670296
2018-02-19 19:00:00,0.047290001064538956,1961116,0.05243999883532524,0.05169999971985817,0.04608999937772751
2018-02-18 19:00:00,0.05172000080347061,1257505,0.05341000109910965,0.049570001661777496,0.04941000044345856
2018-02-17 19:00:00,0.04960000142455101,2730967,0.05550999939441681,0.05493000149726868,0.04751000180840492
2018-02-16 19:00:00,0.05493000149726868,2673484,0.05502999946475029,0.05268999934196472,0.0510299988090992
2018-02-15 19:00:00,0.052730001509189606,3744960,0.05412000045180321,0.04642999917268753,0.046140000224113464
2018-02-14 19:00:00,0.04642999917268753,2296375,0.04820999875664711,0.046069998294115067,0.044520001858472824
2018-02-13 19:00:00,0.046069998294115067,1979480,0.04682999849319458,0.04307999834418297,0.04270999878644943
2018-02-12 19:00:00,0.04307999834418297,1519732,0.046470001339912415,0.045809999108314514,0.0421300008893013
2018-02-11 19:00:00,0.045809999108314514,1958326,0.0486299991607666,0.04213999956846237,0.041999999433755875
2018-02-10 19:00:00,0.04219000041484833,2553929,0.0485600009560585,0.04814999923110008,0.03903999924659729
2018-02-09 19:00:00,0.04814999923110008,5515945,0.05688000097870827,0.04690000042319298,0.043219998478889465
2018-02-08 19:00:00,0.04690000042319298,3169599,0.04746999964118004,0.038270000368356705,0.03595000132918358
2018-02-07 19:00:00,0.038279999047517776,1488810,0.0392800010740757,0.032669998705387115,0.03245000168681145
2018-02-06 19:00:00,0.032669998705387115,2886402,0.04131999984383583,0.0362199991941452,0.03189000114798546
2018-02-05 19:00:00,0.036240000277757645,3144536,0.03790999948978424,0.030319999903440475,0.025200000032782555
2018-02-04 19:00:00,0.030319999903440475,1997487,0.04024999961256981,0.03872000053524971,0.028540000319480896
2018-02-03 19:00:00,0.03872000053524971,909145,0.04812999814748764,0.046640001237392426,0.03674999997019768
2018-02-02 19:00:00,0.046640001237392426,1064799,0.049800001084804535,0.042100001126527786,0.03652000054717064
2018-02-01 19:00:00,0.042010001838207245,1371128,0.04758000001311302,0.046810001134872437,0.03215000033378601
2018-01-31 19:00:00,0.046810001134872437,979648,0.06013000011444092,0.057009998708963394,0.043779999017715454
2018-01-30 19:00:00,0.055640000849962234,722256,0.055640000849962234,0.05420999974012375,0.05046999827027321
2018-01-29 19:00:00,0.05420999974012375,1004559,0.06549999862909317,0.06459999829530716,0.05194000154733658
2018-01-28 19:00:00,0.06446000188589096,683635,0.06860999763011932,0.06656999886035919,0.06363999843597412
2018-01-27 19:00:00,0.06665000319480896,991763,0.07289999723434448,0.06955999881029129,0.06560999900102615
2018-01-26 19:00:00,0.06983000040054321,849904,0.07029999792575836,0.06637000292539597,0.06398999691009521
2018-01-25 19:00:00,0.06634999811649323,1096115,0.0721300020813942,0.06970000267028809,0.06009000167250633
2018-01-24 19:00:00,0.06896000355482101,702261,0.07687000185251236,0.07220999896526337,0.06671000272035599
2018-01-23 19:00:00,0.07220999896526337,1474028,0.07627999782562256,0.06858000159263611,0.06656000018119812
2018-01-22 19:00:00,0.06860999763011932,1173388,0.07498999685049057,0.07179000228643417,0.06295999884605408
2018-01-21 19:00:00,0.0719899982213974,1270665,0.08291999995708466,0.07175999879837036,0.06265000253915787
2018-01-20 19:00:00,0.07190000265836716,1450560,0.08601000159978867,0.08601000159978867,0.06750000268220901
2018-01-19 19:00:00,0.08601000159978867,1351560,0.08946000039577484,0.08089999854564667,0.08066999912261963
2018-01-18 19:00:00,0.08089999854564667,1456384,0.09487000107765198,0.08337999880313873,0.07864999771118164
2018-01-17 19:00:00,0.0860000029206276,3867488,0.10849999636411667,0.08543000370264053,0.07608000189065933
2018-01-16 19:00:00,0.08540000021457672,5023979,0.10700000077486038,0.057429999113082886,0.04901999980211258
2018-01-15 19:00:00,0.058079998940229416,2900953,0.08389999717473984,0.07767000049352646,0.041349999606609344
2018-01-14 19:00:00,0.07825999706983566,3613876,0.10459999740123749,0.08613999933004379,0.06667999923229218
2018-01-13 19:00:00,0.08613999933004379,2149288,0.10610000044107437,0.10409999638795853,0.08428999781608582
2018-01-12 19:00:00,0.10409999638795853,2647531,0.12200000137090683,0.10859999805688858,0.10090000182390213
2018-01-11 19:00:00,0.10859999805688858,2013551,0.11699999868869781,0.11079999804496765,0.10400000214576721
2018-01-10 19:00:00,0.11079999804496765,3650414,0.1339000016450882,0.133200004696846,0.10010000318288803
2018-01-09 19:00:00,0.13279999792575836,6006715,0.1437000036239624,0.12540000677108765,0.09764999896287918
2018-01-08 19:00:00,0.12540000677108765,5415399,0.15469999611377716,0.1517000049352646,0.1031000018119812
2018-01-07 19:00:00,0.1509000062942505,7437614,0.21899999678134918,0.21629999577999115,0.12409999966621399
2018-01-06 19:00:00,0.21819999814033508,10881560,0.23759999871253967,0.19629999995231628,0.14659999310970306
2018-01-05 19:00:00,0.1940000057220459,10868708,0.3181999921798706,0.29809999465942383,0.1453000009059906
2018-01-04 19:00:00,0.2985000014305115,16580952,0.38199999928474426,0.25360000133514404,0.20829999446868896
2018-01-03 19:00:00,0.25369998812675476,18153816,0.38760000467300415,0.1307000070810318,0.11720000207424164
2018-01-02 19:00:00,0.12939999997615814,3817909,0.13099999725818634,0.09809000045061111,0.08494000136852264
2018-01-01 19:00:00,0.09996999800205231,4832193,0.11900000274181366,0.05790000036358833,0.05790000036358833
2017-12-31 19:00:00,0.05790000036358833,1385041,0.06128999963402748,0.04862000048160553,0.04230999946594238
2017-12-30 19:00:00,0.04862000048160553,644515,0.0493599995970726,0.03751999884843826,0.03376000002026558
2017-12-29 19:00:00,0.03751000016927719,650470,0.04134000092744827,0.035429999232292175,0.02879999950528145
2017-12-28 19:00:00,0.035429999232292175,744970,0.04244000092148781,0.03982999920845032,0.03345999866724014
2017-12-27 19:00:00,0.03984000161290169,603769,0.04016999900341034,0.036490000784397125,0.030009999871253967
2017-12-26 19:00:00,0.036490000784397125,790115,0.04179999977350235,0.037620000541210175,0.03365999832749367
2017-12-25 19:00:00,0.037629999220371246,1155999,0.05087999999523163,0.03294999897480011,0.03144000098109245
2017-12-24 19:00:00,0.03342000022530556,601107,0.04018000140786171,0.0361500009894371,0.03123999945819378
2017-12-23 19:00:00,0.038120001554489136,1397619,0.051020000129938126,0.0481100007891655,0.031619999557733536
2017-12-22 19:00:00,0.04812999814748764,1434012,0.056379999965429306,0.03743999823927879,0.03272999823093414
2017-12-21 19:00:00,0.03652999922633171,999508,0.0487699992954731,0.04828999936580658,0.020719999447464943
2017-12-20 19:00:00,0.04828999936580658,1376577,0.06968999654054642,0.046879999339580536,0.04145999997854233
2017-12-19 19:00:00,0.046890001744031906,868225,0.046890001744031906,0.04236000031232834,0.02686000056564808
2017-12-18 19:00:00,0.04225999861955643,739566,0.0500900000333786,0.045559998601675034,0.03819999843835831
2017-12-17 19:00:00,0.045559998601675034,1115064,0.052560001611709595,0.03400000184774399,0.030500000342726707
2017-12-16 19:00:00,0.034170001745224,608356,0.04092999920248985,0.03587000072002411,0.030150000005960464
2017-12-15 19:00:00,0.03585999831557274,717825,0.039009999483823776,0.0185100007802248,0.017419999465346336
2017-12-14 19:00:00,0.01850000023841858,212866,0.019039999693632126,0.01754000037908554,0.012649999931454659
2017-12-13 19:00:00,0.01754000037908554,353615,0.020409999415278435,0.014700000174343586,0.013000000268220901
2017-12-12 19:00:00,0.014720000326633453,286782,0.020600000396370888,0.007670000195503235,0.006539999973028898
2017-12-11 19:00:00,0.007670000195503235,109576,0.00800000037997961,0.005119999870657921,0.004879999905824661
2017-12-10 19:00:00,0.0049600000493228436,51760,0.005249999929219484,0.004139999859035015,0.004089999943971634
2017-12-09 19:00:00,0.004139999859035015,22574,0.004490000195801258,0.004389999900013208,0.0033100000582635403
2017-12-08 19:00:00,0.004389999900013208,51440,0.004579999949783087,0.004040000028908253,0.00394000019878149
2017-12-07 19:00:00,0.004040000028908253,60318,0.004139999859035015,0.003640000009909272,0.0028699999675154686
2017-12-06 19:00:00,0.003640000009909272,135870,0.005909999832510948,0.003860000055283308,0.002940000034868717
2017-12-05 19:00:00,0.003860000055283308,35876,0.004189999774098396,0.00203999993391335,0.00203999993391335
2017-12-04 19:00:00,0.00203999993391335,11566,0.002199999988079071,0.0021200000774115324,0.0020200000144541264
2017-12-03 19:00:00,0.0021200000774115324,13814,0.0021899999119341373,0.0020000000949949026,0.0019000000320374966
2017-12-02 19:00:00,0.0020000000949949026,7542,0.002199999988079071,0.0020200000144541264,0.0019499999471008778
2017-12-01 19:00:00,0.0020200000144541264,4397,0.002199999988079071,0.0020600000862032175,0.0020000000949949026
2017-11-30 19:00:00,0.0020600000862032175,7646,0.0023900000378489494,0.002199999988079071,0.002050000010058284
2017-11-29 19:00:00,0.002199999988079071,5551,0.002420000033453107,0.00215000007301569,0.00203999993391335
2017-11-28 19:00:00,0.00215000007301569,9399,0.002940000034868717,0.002259999979287386,0.0018599999602884054
2017-11-27 19:00:00,0.002259999979287386,13104,0.002749999985098839,0.002090000081807375,0.0020099999383091927
2017-11-26 19:00:00,0.002090000081807375,1796,0.0023499999660998583,0.0020800000056624413,0.0020099999383091927
2017-11-25 19:00:00,0.0020800000056624413,5294,0.0024800000246614218,0.0020000000949949026,0.0020000000949949026
2017-11-24 19:00:00,0.0020000000949949026,5022,0.0022700000554323196,0.002099999925121665,0.0019600000232458115
2017-11-23 19:00:00,0.002099999925121665,4595,0.0026000000070780516,0.0023300000466406345,0.0019499999471008778
2017-11-22 19:00:00,0.0023300000466406345,11105,0.003000000026077032,0.002529999939724803,0.002199999988079071
2017-11-21 19:00:00,0.002529999939724803,4683,0.003000000026077032,0.0021200000774115324,0.0021200000774115324
2017-11-20 19:00:00,0.0021200000774115324,4955,0.0022499999031424522,0.00215000007301569,0.001829999964684248
2017-11-19 19:00:00,0.00215000007301569,5596,0.002240000059828162,0.0019600000232458115,0.0019600000232458115
2017-11-18 19:00:00,0.0019600000232458115,3738,0.0020600000862032175,0.001930000027641654,0.0019199999514967203
2017-11-17 19:00:00,0.001930000027641654,9094,0.002199999988079071,0.0020000000949949026,0.0017500000540167093
2017-11-16 19:00:00,0.0020000000949949026,4538,0.002300000051036477,0.002199999988079071,0.0020000000949949026
2017-11-15 19:00:00,0.002199999988079071,4017,0.0023499999660998583,0.002300000051036477,0.0019000000320374966
2017-11-14 19:00:00,0.002300000051036477,4511,0.0026199999265372753,0.0024999999441206455,0.002099999925121665
2017-11-13 19:00:00,0.0024999999441206455,3668,0.002630000002682209,0.00215000007301569,0.00203000009059906
2017-11-12 19:00:00,0.00215000007301569,1856,0.002300000051036477,0.0018500000005587935,0.001769999973475933
2017-11-11 19:00:00,0.0018500000005587935,3952,0.003100000089034438,0.0022499999031424522,0.0015699999639764428
2017-11-10 19:00:00,0.0022499999031424522,1032,0.0023300000466406345,0.0022799998987466097,0.0018100000452250242
2017-11-09 19:00:00,0.0022799998987466097,720,0.0024300001095980406,0.0024300001095980406,0.0020000000949949026
2017-11-08 19:00:00,0.0024300001095980406,1109,0.002460000105202198,0.002360000042244792,0.0022499999031424522
2017-11-07 19:00:00,0.002360000042244792,3352,0.002469999948516488,0.002309999894350767,0.00215000007301569
2017-11-06 19:00:00,0.002309999894350767,474,0.0023399998899549246,0.001829999964684248,0.001829999964684248
2017-11-05 19:00:00,0.001829999964684248,861,0.0024800000246614218,0.0024800000246614218,0.001820000004954636
2017-11-04 20:00:00,0.0024800000246614218,387,0.0025500000920146704,0.0021800000686198473,0.00215000007301569
2017-11-03 20:00:00,0.0021800000686198473,271,0.0026000000070780516,0.0021699999924749136,0.00215000007301569
2017-11-02 20:00:00,0.0021699999924749136,134,0.002630000002682209,0.0021200000774115324,0.0021200000774115324
2017-11-01 20:00:00,0.0021200000774115324,498,0.0027000000700354576,0.002219999907538295,0.0020200000144541264
2017-10-31 20:00:00,0.002219999907538295,473,0.0028299998957663774,0.0027799999807029963,0.0022100000642240047
2017-10-30 20:00:00,0.0027799999807029963,7086,0.0034000000450760126,0.0026199999265372753,0.0024900001008063555
2017-10-29 20:00:00,0.0026199999265372753,1934,0.003700000001117587,0.002689999993890524,0.0022799998987466097
2017-10-28 19:00:00,0.002689999993890524,2526,0.004689999856054783,0.0036800000816583633,0.0026400000788271427
2017-10-27 19:00:00,0.0036800000816583633,2109,0.0036899999249726534,0.003120000008493662,0.002899999963119626
2017-10-26 19:00:00,0.003120000008493662,2972,0.0037899999879300594,0.002959999954327941,0.0026100000832229853
2017-10-25 19:00:00,0.002959999954327941,2713,0.004120000172406435,0.004000000189989805,0.002520000096410513
2017-10-24 19:00:00,0.004000000189989805,4061,0.004000000189989805,0.0026599999982863665,0.0026599999982863665
2017-10-23 19:00:00,0.0026599999982863665,762,0.0031399999279528856,0.003120000008493662,0.00215000007301569
2017-10-22 19:00:00,0.003120000008493662,2330,0.0031900000758469105,0.0026499999221414328,0.0021699999924749136
2017-10-21 19:00:00,0.0026499999221414328,921,0.0026499999221414328,0.0023399998899549246,0.002050000010058284
2017-10-20 19:00:00,0.0023399998899549246,2288,0.0025599999353289604,0.0021299999207258224,0.001829999964684248
2017-10-19 19:00:00,0.0021299999207258224,4509,0.002139999996870756,0.0017999999690800905,0.0017800000496208668
2017-10-18 19:00:00,0.0017999999690800905,89849,0.0021699999924749136,0.0019199999514967203,0.0017800000496208668
2017-10-17 19:00:00,0.0019199999514967203,1359,0.00215999991632998,0.0020000000949949026,0.0018400000408291817
2017-10-16 19:00:00,0.0021800000686198473,97,0.002529999939724803,0.002529999939724803,0.001769999973475933
2017-10-15 19:00:00,0.002529999939724803,667,0.003920000046491623,0.0029700000304728746,0.001979999942705035
2017-10-14 19:00:00,0.0022499999031424522,393,0.0029200001154094934,0.002739999908953905,0.001990000018849969
2017-10-13 19:00:00,0.002739999908953905,119,0.0029299999587237835,0.0020099999383091927,0.001990000018849969
2017-10-12 19:00:00,0.0020099999383091927,220,0.0028800000436604023,0.0017999999690800905,0.0017999999690800905
2017-10-11 19:00:00,0.0017999999690800905,290,0.0029299999587237835,0.0024999999441206455,0.0017999999690800905
2017-10-10 19:00:00,0.0024999999441206455,5429,0.003389999968931079,0.0025500000920146704,0.0016599999507889152
2017-10-09 19:00:00,0.0025500000920146704,305,0.0025599999353289604,0.0017900000093504786,0.0016799999866634607
2017-10-08 19:00:00,0.0020540000405162573,119465,0.0029140000697225332,0.0025319999549537897,0.0014809999847784638
2017-10-07 19:00:00,0.002443999983370304,82501,0.0032740000169724226,0.0026289999950677156,0.002259999979287386
2017-10-06 19:00:00,0.0025279999244958162,121290,0.003194000106304884,0.0030610000248998404,0.0022619999945163727
2017-10-05 19:00:00,0.0030169999226927757,190723,0.003498000092804432,0.003498000092804432,0.00266700005158782
2017-10-04 19:00:00,0.0034570000134408474,244275,0.0036299999337643385,0.003240999998524785,0.002939000027254224
2017-10-03 19:00:00,0.0031640001107007265,477297,0.0035860000643879175,0.002489000093191862,0.0022780001163482666
2017-10-02 19:00:00,0.0025450000539422035,227444,0.003450999967753887,0.002761000068858266,0.002070999937132001
2017-10-01 19:00:00,None,None,None,None,None
2017-09-30 19:00:00,0.001858999952673912,11816,0.0023980000987648964,0.0019499999471008778,0.0016280000563710928
2017-09-29 19:00:00,0.0019499999471008778,25327,0.002715999959036708,0.0018579999450594187,0.0014939999673515558
