time,high,close,low,volume,open
2018-02-01 09:30:00,13.84000015258789,13.25,13.210000038146973,67543300,13.619999885559082
2018-01-31 09:30:00,13.850000381469727,13.739999771118164,13.149999618530273,140977800,13.239999771118164
2018-01-30 09:30:00,13.270000457763672,12.869999885559082,12.6899995803833,91236400,13.119999885559082
2018-01-29 09:30:00,13.470000267028809,13.319999694824219,13.050000190734863,66645400,13.130000114440918
2018-01-26 09:30:00,12.949999809265137,12.949999809265137,12.619999885559082,44239000,12.699999809265137
2018-01-25 09:30:00,12.9399995803833,12.40999984741211,12.319999694824219,42966600,12.779999732971191
2018-01-24 09:30:00,13.050000190734863,12.710000038146973,12.600000381469727,41956400,13.020000457763672
2018-01-23 09:30:00,13.0,12.9399995803833,12.760000228881836,46417200,12.819999694824219
2018-01-22 09:30:00,12.739999771118164,12.649999618530273,12.369999885559082,34758600,12.609999656677246
2018-01-19 09:30:00,12.880000114440918,12.59000015258789,12.539999961853027,46800700,12.5600004196167
2018-01-18 09:30:00,12.680000305175781,12.470000267028809,12.149999618530273,62086200,12.180000305175781
2018-01-17 09:30:00,12.1899995803833,12.180000305175781,11.819999694824219,39020800,11.899999618530273
2018-01-16 09:30:00,12.199999809265137,11.90999984741211,11.800000190734863,42686600,12.050000190734863
2018-01-12 09:30:00,12.069999694824219,12.020000457763672,11.800000190734863,47149300,11.819999694824219
2018-01-11 09:30:00,12.1899995803833,12.140000343322754,11.899999618530273,38354900,12.069999694824219
2018-01-10 09:30:00,12.149999618530273,11.960000038146973,11.5600004196167,52561200,11.630000114440918
2018-01-09 09:30:00,12.020000457763672,11.819999694824219,11.710000038146973,62560900,12.0
2018-01-08 09:30:00,12.300000190734863,12.279999732971191,11.850000381469727,63346000,12.010000228881836
2018-01-05 09:30:00,12.220000267028809,11.880000114440918,11.65999984741211,63808900,12.1899995803833
2018-01-04 09:30:00,12.430000305175781,12.119999885559082,11.970000267028809,109503000,12.100000381469727
2018-01-03 09:30:00,12.140000343322754,11.550000190734863,11.359999656677246,154066700,11.609999656677246
2018-01-02 09:30:00,11.020000457763672,10.979999542236328,10.34000015258789,44146300,10.420000076293945
2017-12-29 09:30:00,10.579999923706055,10.279999732971191,10.270000457763672,26678900,10.569999694824219
2017-12-28 09:30:00,10.640000343322754,10.550000190734863,10.430000305175781,18609400,10.569999694824219
2017-12-27 09:30:00,10.739999771118164,10.529999732971191,10.399999618530273,22921800,10.449999809265137
2017-12-26 09:30:00,10.579999923706055,10.460000038146973,10.34000015258789,20437900,10.380000114440918
2017-12-22 09:30:00,10.770000457763672,10.539999961853027,10.199999809265137,50744500,10.75
2017-12-21 09:30:00,11.079999923706055,10.890000343322754,10.869999885559082,21884300,10.979999542236328
2017-12-20 09:30:00,11.180000305175781,10.979999542236328,10.800000190734863,31420300,11.100000381469727
2017-12-19 09:30:00,11.1899995803833,10.949999809265137,10.869999885559082,43852900,11.0
2017-12-18 09:30:00,11.0,10.979999542236328,10.510000228881836,63797700,10.600000381469727
2017-12-15 09:30:00,10.319999694824219,10.289999961853027,10.020000457763672,45462300,10.130000114440918
2017-12-14 09:30:00,10.170000076293945,10.130000114440918,9.960000038146973,29006800,10.100000381469727
2017-12-13 09:30:00,10.210000038146973,10.109999656677246,9.949999809265137,41494800,9.970000267028809
2017-12-12 09:30:00,10.140000343322754,9.899999618530273,9.880000114440918,36211000,10.130000114440918
2017-12-11 09:30:00,10.15999984741211,10.15999984741211,9.960000038146973,29956400,9.970000267028809
2017-12-08 09:30:00,10.199999809265137,9.9399995803833,9.920000076293945,34897000,10.149999618530273
2017-12-07 09:30:00,10.1899995803833,10.039999961853027,9.949999809265137,32665600,10.069999694824219
2017-12-06 09:30:00,10.050000190734863,10.0,9.710000038146973,38952200,9.899999618530273
2017-12-05 09:30:00,10.34000015258789,9.90999984741211,9.699999809265137,67304100,9.890000343322754
2017-12-04 09:30:00,10.859999656677246,10.029999732971191,9.819999694824219,97328300,10.850000381469727
2017-12-01 09:30:00,10.970000267028809,10.729999542236328,10.529999732971191,42128800,10.8100004196167
2017-11-30 09:30:00,11.029999732971191,10.890000343322754,10.760000228881836,43205000,10.869999885559082
2017-11-29 09:30:00,11.170000076293945,10.829999923706055,10.729999542236328,63333800,11.079999923706055
2017-11-28 09:30:00,11.539999961853027,11.170000076293945,11.0,65325700,11.449999809265137
2017-11-27 09:30:00,11.739999771118164,11.550000190734863,11.34000015258789,41798300,11.34000015258789
2017-11-24 09:30:00,11.420000076293945,11.380000114440918,11.300000190734863,11035800,11.380000114440918
2017-11-22 09:30:00,11.489999771118164,11.369999885559082,11.300000190734863,23816500,11.40999984741211
2017-11-21 09:30:00,11.489999771118164,11.399999618530273,11.239999771118164,31881700,11.420000076293945
2017-11-20 09:30:00,11.510000228881836,11.34000015258789,11.1899995803833,35960200,11.470000267028809
2017-11-17 09:30:00,11.75,11.380000114440918,11.279999732971191,56775600,11.300000190734863
2017-11-16 09:30:00,11.319999694824219,11.25,11.130000114440918,31800400,11.130000114440918
2017-11-15 09:30:00,11.130000114440918,11.069999694824219,10.770000457763672,33524700,11.010000228881836
2017-11-14 09:30:00,11.260000228881836,11.119999885559082,11.0,37245000,11.029999732971191
2017-11-13 09:30:00,11.199999809265137,11.09000015258789,10.920000076293945,54068300,11.180000305175781
2017-11-10 09:30:00,11.430000305175781,11.260000228881836,11.119999885559082,50209900,11.220000267028809
2017-11-09 09:30:00,11.350000381469727,11.119999885559082,11.029999732971191,76821200,11.25
2017-11-08 09:30:00,11.949999809265137,11.710000038146973,11.510000228881836,59065000,11.9399995803833
2017-11-07 09:30:00,12.270000457763672,12.050000190734863,11.920000076293945,67900200,11.9399995803833
2017-11-06 09:30:00,12.09000015258789,11.930000305175781,11.640000343322754,96349800,12.039999961853027
2017-11-03 09:30:00,11.130000114440918,11.119999885559082,10.819999694824219,44264300,10.949999809265137
2017-11-02 09:30:00,10.989999771118164,10.850000381469727,10.65999984741211,47942500,10.869999885559082
2017-11-01 09:30:00,11.289999961853027,10.800000190734863,10.720000267028809,66875500,11.25
2017-10-31 09:30:00,11.3100004196167,10.989999771118164,10.6899995803833,78600000,10.760000228881836
2017-10-30 09:30:00,11.420000076293945,10.890000343322754,10.649999618530273,137785100,11.260000228881836
2017-10-27 09:30:00,12.1899995803833,11.84000015258789,11.350000381469727,115650400,12.170000076293945
2017-10-26 09:30:00,12.460000038146973,12.010000228881836,12.0,87625400,12.449999809265137
2017-10-25 09:30:00,13.130000114440918,12.329999923706055,12.289999961853027,166762100,12.949999809265137
2017-10-24 09:30:00,14.359999656677246,14.25,14.149999618530273,84891600,14.199999809265137
2017-10-23 09:30:00,14.1899995803833,14.100000381469727,13.899999618530273,49838000,13.9399995803833
2017-10-20 09:30:00,14.09000015258789,13.8100004196167,13.800000190734863,32538900,14.029999732971191
2017-10-19 09:30:00,14.039999961853027,13.949999809265137,13.6899995803833,33795700,13.850000381469727
2017-10-18 09:30:00,14.279999732971191,14.069999694824219,13.760000228881836,39020300,14.199999809265137
2017-10-17 09:30:00,14.350000381469727,14.15999984741211,14.140000343322754,28995600,14.239999771118164
2017-10-16 09:30:00,14.350000381469727,14.260000228881836,14.119999885559082,34136800,14.25
2017-10-13 09:30:00,14.40999984741211,14.220000267028809,14.119999885559082,37515800,14.319999694824219
2017-10-12 09:30:00,14.369999885559082,14.199999809265137,13.8100004196167,69874100,13.850000381469727
2017-10-11 09:30:00,13.960000038146973,13.880000114440918,13.609999656677246,38746600,13.619999885559082
2017-10-10 09:30:00,13.789999961853027,13.699999809265137,13.4399995803833,43304000,13.720000267028809
2017-10-09 09:30:00,13.829999923706055,13.470000267028809,13.260000228881836,54032500,13.260000228881836
2017-10-06 09:30:00,13.390000343322754,13.229999542236328,13.180000305175781,28258700,13.220000267028809
2017-10-05 09:30:00,13.460000038146973,13.34000015258789,13.210000038146973,34758600,13.380000114440918
2017-10-04 09:30:00,13.5,13.3100004196167,13.149999618530273,42303200,13.3100004196167
2017-10-03 09:30:00,13.479999542236328,13.420000076293945,12.699999809265137,85174000,12.729999542236328
2017-10-02 09:30:00,12.850000381469727,12.710000038146973,12.619999885559082,34461100,12.800000190734863
2017-09-29 09:30:00,12.819999694824219,12.75,12.600000381469727,33926900,12.770000457763672
2017-09-28 09:30:00,12.84000015258789,12.739999771118164,12.550000190734863,35812300,12.760000228881836
2017-09-27 09:30:00,12.869999885559082,12.739999771118164,12.5,59947200,12.649999618530273
2017-09-26 09:30:00,12.930000305175781,12.449999809265137,12.430000305175781,68302000,12.850000381469727
2017-09-25 09:30:00,13.279999732971191,12.609999656677246,12.489999771118164,84172200,13.25
2017-09-22 09:30:00,13.399999618530273,13.300000190734863,13.119999885559082,50547000,13.199999809265137
2017-09-21 09:30:00,14.239999771118164,13.40999984741211,13.319999694824219,166821900,14.0
2017-09-20 09:30:00,13.800000190734863,13.739999771118164,12.800000190734863,102682400,13.069999694824219
2017-09-19 09:30:00,13.289999961853027,13.119999885559082,12.880000114440918,65455200,13.25
2017-09-18 09:30:00,13.300000190734863,13.079999923706055,12.739999771118164,83517400,12.770000457763672
2017-09-15 09:30:00,12.65999984741211,12.520000457763672,12.3100004196167,50337400,12.329999923706055
2017-09-14 09:30:00,12.460000038146973,12.260000228881836,12.109999656677246,37220200,12.149999618530273
2017-09-13 09:30:00,12.359999656677246,12.220000267028809,12.119999885559082,37210700,12.220000267028809
2017-09-12 09:30:00,12.680000305175781,12.300000190734863,12.210000038146973,54413100,12.65999984741211
2017-09-11 09:30:00,12.739999771118164,12.550000190734863,12.399999618530273,43346100,12.460000038146973
2017-09-08 09:30:00,12.609999656677246,12.25,12.039999961853027,60886200,12.569999694824219
2017-09-07 09:30:00,12.9399995803833,12.630000114440918,12.600000381469727,35816900,12.84000015258789
2017-09-06 09:30:00,13.079999923706055,12.859999656677246,12.75,34182400,13.020000457763672
2017-09-05 09:30:00,13.180000305175781,12.920000076293945,12.649999618530273,51445500,12.880000114440918
2017-09-01 09:30:00,13.489999771118164,13.1899995803833,13.039999961853027,53158600,13.119999885559082
2017-08-31 09:30:00,13.15999984741211,13.0,12.789999961853027,51822100,12.819999694824219
2017-08-30 09:30:00,12.680000305175781,12.670000076293945,12.15999984741211,43933000,12.1899995803833
2017-08-29 09:30:00,12.180000305175781,12.149999618530273,11.930000305175781,33618100,12.0
2017-08-28 09:30:00,12.550000190734863,12.229999542236328,12.15999984741211,35969600,12.529999732971191
2017-08-25 09:30:00,12.569999694824219,12.430000305175781,12.25,29732000,12.510000228881836
2017-08-24 09:30:00,12.710000038146973,12.5,12.390000343322754,37269700,12.6899995803833
2017-08-23 09:30:00,12.539999961853027,12.479999542236328,11.949999809265137,44345400,12.0
2017-08-22 09:30:00,12.329999923706055,12.170000076293945,12.100000381469727,39033200,12.199999809265137
2017-08-21 09:30:00,12.420000076293945,12.050000190734863,11.859999656677246,58888500,12.420000076293945
2017-08-18 09:30:00,12.5600004196167,12.369999885559082,12.25,37521700,12.430000305175781
2017-08-17 09:30:00,12.649999618530273,12.34000015258789,12.319999694824219,47371000,12.460000038146973
2017-08-16 09:30:00,13.1899995803833,12.630000114440918,12.520000457763672,64639400,13.170000076293945
2017-08-15 09:30:00,13.140000343322754,13.020000457763672,12.75,57990300,13.010000228881836
2017-08-14 09:30:00,12.850000381469727,12.760000228881836,12.579999923706055,64236500,12.579999923706055
2017-08-11 09:30:00,12.390000343322754,12.229999542236328,11.880000114440918,63558800,12.039999961853027
2017-08-10 09:30:00,12.920000076293945,12.119999885559082,12.109999656677246,83113400,12.699999809265137
2017-08-09 09:30:00,12.890000343322754,12.829999923706055,12.539999961853027,58861500,12.760000228881836
2017-08-08 09:30:00,13.550000190734863,13.109999656677246,13.079999923706055,47338000,13.479999542236328
2017-08-07 09:30:00,13.569999694824219,13.430000305175781,13.270000457763672,57486800,13.329999923706055
2017-08-04 09:30:00,13.359999656677246,13.119999885559082,13.020000457763672,64254000,13.199999809265137
2017-08-03 09:30:00,13.520000457763672,13.239999771118164,13.079999923706055,52557400,13.420000076293945
2017-08-02 09:30:00,13.930000305175781,13.369999885559082,13.119999885559082,67502200,13.8100004196167
2017-08-01 09:30:00,13.859999656677246,13.710000038146973,13.449999809265137,49149900,13.720000267028809
2017-07-31 09:30:00,14.220000267028809,13.609999656677246,13.470000267028809,69108700,14.09000015258789
2017-07-28 09:30:00,14.100000381469727,13.949999809265137,13.680000305175781,66763800,13.850000381469727
2017-07-27 09:30:00,15.039999961853027,14.119999885559082,13.699999809265137,130303700,14.989999771118164
2017-07-26 09:30:00,15.649999618530273,14.760000228881836,14.399999618530273,236083000,15.130000114440918
2017-07-25 09:30:00,14.319999694824219,14.109999656677246,13.869999885559082,98047400,14.289999961853027
2017-07-24 09:30:00,14.4399995803833,14.15999984741211,13.970000267028809,71014900,14.0
2017-07-21 09:30:00,14.050000190734863,13.880000114440918,13.619999885559082,51045700,13.699999809265137
2017-07-20 09:30:00,13.890000343322754,13.800000190734863,13.449999809265137,47707500,13.609999656677246
2017-07-19 09:30:00,13.739999771118164,13.550000190734863,13.40999984741211,51957800,13.619999885559082
2017-07-18 09:30:00,13.529999732971191,13.479999542236328,13.149999618530273,78366500,13.289999961853027
2017-07-17 09:30:00,14.119999885559082,13.800000190734863,13.510000228881836,71690800,14.029999732971191
2017-07-14 09:30:00,13.930000305175781,13.920000076293945,13.319999694824219,82084600,13.460000038146973
2017-07-13 09:30:00,14.489999771118164,13.529999732971191,13.430000305175781,111656900,14.329999923706055
2017-07-12 09:30:00,14.390000343322754,14.289999961853027,13.960000038146973,78508400,14.170000076293945
2017-07-11 09:30:00,14.100000381469727,13.890000343322754,13.619999885559082,71102300,13.770000457763672
2017-07-10 09:30:00,13.880000114440918,13.8100004196167,13.270000457763672,78320200,13.609999656677246
2017-07-07 09:30:00,13.75,13.359999656677246,13.180000305175781,88392100,13.270000457763672
2017-07-06 09:30:00,13.319999694824219,13.020000457763672,12.670000076293945,88927800,12.9399995803833
2017-07-05 09:30:00,13.210000038146973,13.1899995803833,12.319999694824219,99450200,12.359999656677246
2017-07-03 09:30:00,12.729999542236328,12.149999618530273,12.130000114440918,39929100,12.569999694824219
2017-06-30 09:30:00,12.829999923706055,12.479999542236328,12.359999656677246,59267400,12.569999694824219
2017-06-29 09:30:00,13.149999618530273,12.600000381469727,12.449999809265137,87634400,13.0600004196167
2017-06-28 09:30:00,13.699999809265137,13.229999542236328,13.09000015258789,85266900,13.649999618530273
2017-06-27 09:30:00,14.039999961853027,13.399999618530273,13.369999885559082,89319700,13.760000228881836
2017-06-26 09:30:00,14.489999771118164,14.079999923706055,13.84000015258789,101012500,14.390000343322754
2017-06-23 09:30:00,14.670000076293945,14.170000076293945,13.899999618530273,200777300,14.149999618530273
2017-06-22 09:30:00,14.5,14.380000114440918,13.5600004196167,149594200,14.100000381469727
2017-06-21 09:30:00,14.010000228881836,13.979999542236328,13.130000114440918,188796100,13.359999656677246
2017-06-20 09:30:00,12.930000305175781,12.640000343322754,12.180000305175781,118001500,12.1899995803833
2017-06-19 09:30:00,12.119999885559082,11.930000305175781,11.619999885559082,61803600,11.630000114440918
2017-06-16 09:30:00,11.829999923706055,11.4399995803833,11.279999732971191,59779500,11.65999984741211
2017-06-15 09:30:00,11.579999923706055,11.5,11.210000038146973,61666000,11.34000015258789
2017-06-14 09:30:00,12.050000190734863,11.770000457763672,11.649999618530273,51909400,11.90999984741211
2017-06-13 09:30:00,12.479999542236328,11.960000038146973,11.670000076293945,87302300,12.329999923706055
2017-06-12 09:30:00,12.350000381469727,12.09000015258789,11.270000457763672,125781800,11.75
2017-06-09 09:30:00,13.399999618530273,12.279999732971191,11.630000114440918,167454400,13.100000381469727
2017-06-08 09:30:00,12.90999984741211,12.899999618530273,12.399999618530273,88827300,12.8100004196167
2017-06-07 09:30:00,12.960000038146973,12.380000114440918,12.229999542236328,151005900,12.420000076293945
2017-06-06 09:30:00,12.239999771118164,12.029999732971191,11.239999771118164,114998600,11.270000457763672
2017-06-05 09:30:00,11.34000015258789,11.239999771118164,10.800000190734863,66207300,10.84000015258789
2017-06-02 09:30:00,10.960000038146973,10.899999618530273,10.569999694824219,43056200,10.930000305175781
2017-06-01 09:30:00,11.289999961853027,10.930000305175781,10.8100004196167,48002000,11.25
2017-05-31 09:30:00,11.489999771118164,11.1899995803833,11.100000381469727,42929000,11.289999961853027
2017-05-30 09:30:00,11.270000457763672,11.119999885559082,10.899999618530273,35339000,10.949999809265137
2017-05-26 09:30:00,11.020000457763672,11.0,10.739999771118164,31907600,10.850000381469727
2017-05-25 09:30:00,11.010000228881836,10.979999542236328,10.800000190734863,33584300,11.010000228881836
2017-05-24 09:30:00,11.0600004196167,10.890000343322754,10.710000038146973,42903900,11.050000190734863
2017-05-23 09:30:00,11.0600004196167,10.890000343322754,10.619999885559082,49799600,10.970000267028809
2017-05-22 09:30:00,11.550000190734863,11.039999961853027,10.770000457763672,78696400,11.489999771118164
2017-05-19 09:30:00,11.619999885559082,11.40999984741211,11.350000381469727,50319700,11.470000267028809
2017-05-18 09:30:00,11.489999771118164,11.279999732971191,10.8100004196167,86900100,10.989999771118164
2017-05-17 09:30:00,12.289999961853027,11.199999809265137,11.15999984741211,160109500,11.8100004196167
2017-05-16 09:30:00,12.770000457763672,12.75,11.630000114440918,164186900,11.65999984741211
2017-05-15 09:30:00,11.600000381469727,11.420000076293945,11.300000190734863,52565000,11.40999984741211
2017-05-12 09:30:00,11.399999618530273,11.260000228881836,11.079999923706055,56072600,11.199999809265137
2017-05-11 09:30:00,11.260000228881836,11.069999694824219,10.510000228881836,72946500,10.739999771118164
2017-05-10 09:30:00,10.850000381469727,10.789999961853027,10.449999809265137,65995900,10.460000038146973
2017-05-09 09:30:00,10.399999618530273,10.180000305175781,10.039999961853027,51017300,10.039999961853027
2017-05-08 09:30:00,10.220000267028809,10.039999961853027,10.0,35101100,10.220000267028809
2017-05-05 09:30:00,10.260000228881836,10.1899995803833,9.9399995803833,51759000,10.130000114440918
2017-05-04 09:30:00,10.550000190734863,10.100000381469727,9.9399995803833,77031400,10.550000190734863
2017-05-03 09:30:00,10.680000305175781,10.390000343322754,9.850000381469727,140899400,10.289999961853027
2017-05-02 09:30:00,11.760000228881836,10.319999694824219,10.300000190734863,268336500,11.729999542236328
2017-05-01 09:30:00,13.630000114440918,13.619999885559082,13.25,68036300,13.430000305175781
2017-04-28 09:30:00,13.760000228881836,13.300000190734863,13.15999984741211,50144600,13.729999542236328
2017-04-27 09:30:00,13.699999809265137,13.619999885559082,13.369999885559082,31327600,13.430000305175781
2017-04-26 09:30:00,13.529999732971191,13.40999984741211,13.220000267028809,36644500,13.420000076293945
2017-04-25 09:30:00,13.529999732971191,13.489999771118164,13.15999984741211,35881000,13.239999771118164
2017-04-24 09:30:00,13.229999542236328,13.130000114440918,13.050000190734863,36120300,13.229999542236328
2017-04-21 09:30:00,13.119999885559082,13.0,12.899999618530273,25689600,13.079999923706055
2017-04-20 09:30:00,13.149999618530273,13.109999656677246,12.880000114440918,41976100,12.979999542236328
2017-04-19 09:30:00,13.210000038146973,12.84000015258789,12.800000190734863,36491100,13.09000015258789
2017-04-18 09:30:00,12.970000267028809,12.949999809265137,12.579999923706055,37172000,12.630000114440918
2017-04-17 09:30:00,12.800000190734863,12.789999961853027,12.369999885559082,38188200,12.529999732971191
2017-04-13 09:30:00,12.720000267028809,12.3100004196167,12.220000267028809,53442600,12.510000228881836
2017-04-12 09:30:00,13.100000381469727,12.760000228881836,12.739999771118164,37385400,12.9399995803833
2017-04-11 09:30:00,13.289999961853027,13.100000381469727,12.710000038146973,59916600,13.020000457763672
2017-04-10 09:30:00,13.59000015258789,13.100000381469727,13.039999961853027,47178000,13.520000457763672
2017-04-07 09:30:00,13.680000305175781,13.520000457763672,13.220000267028809,70441000,13.329999923706055
2017-04-06 09:30:00,13.460000038146973,13.270000457763672,12.829999923706055,139500100,13.420000076293945
2017-04-05 09:30:00,14.640000343322754,14.170000076293945,14.100000381469727,58816700,14.279999732971191
2017-04-04 09:30:00,14.670000076293945,14.15999984741211,14.029999732971191,58413000,14.3100004196167
2017-04-03 09:30:00,14.739999771118164,14.640000343322754,14.300000190734863,48423700,14.600000381469727
2017-03-31 09:30:00,14.75,14.550000190734863,14.010000228881836,84566200,14.100000381469727
2017-03-30 09:30:00,14.050000190734863,14.050000190734863,13.649999618530273,44132800,13.729999542236328
2017-03-29 09:30:00,13.869999885559082,13.710000038146973,13.630000114440918,37863500,13.739999771118164
2017-03-28 09:30:00,13.859999656677246,13.6899995803833,13.550000190734863,37420200,13.75
2017-03-27 09:30:00,13.779999732971191,13.699999809265137,13.210000038146973,42686800,13.350000381469727
2017-03-24 09:30:00,14.180000305175781,13.699999809265137,13.539999961853027,50099500,14.15999984741211
2017-03-23 09:30:00,14.119999885559082,13.789999961853027,13.770000457763672,44549900,13.960000038146973
2017-03-22 09:30:00,14.149999618530273,14.100000381469727,13.550000190734863,61239500,13.699999809265137
2017-03-21 09:30:00,14.489999771118164,13.819999694824219,13.779999732971191,72552700,14.399999618530273
2017-03-20 09:30:00,14.5,14.399999618530273,13.539999961853027,91565600,13.680000305175781
2017-03-17 09:30:00,13.739999771118164,13.489999771118164,13.359999656677246,224892300,13.619999885559082
2017-03-16 09:30:00,13.880000114440918,13.649999618530273,13.649999618530273,44494800,13.789999961853027
2017-03-15 09:30:00,14.0600004196167,13.979999542236328,13.619999885559082,55179600,14.029999732971191
2017-03-14 09:30:00,14.149999618530273,14.100000381469727,13.640000343322754,52554500,14.0
2017-03-13 09:30:00,14.680000305175781,14.279999732971191,14.180000305175781,73078100,14.479999542236328
2017-03-10 09:30:00,13.930000305175781,13.90999984741211,13.449999809265137,65142200,13.5
2017-03-09 09:30:00,13.449999809265137,13.329999923706055,13.109999656677246,45244200,13.449999809265137
2017-03-08 09:30:00,13.550000190734863,13.220000267028809,13.100000381469727,71294700,13.25
2017-03-07 09:30:00,13.369999885559082,13.050000190734863,12.789999961853027,76666300,13.069999694824219
2017-03-06 09:30:00,13.34000015258789,13.039999961853027,12.380000114440918,117192600,13.0
2017-03-03 09:30:00,13.579999923706055,13.029999732971191,12.789999961853027,163395900,13.550000190734863
2017-03-02 09:30:00,14.779999732971191,13.899999618530273,13.869999885559082,104330900,14.59000015258789
2017-03-01 09:30:00,15.09000015258789,14.960000038146973,14.520000457763672,73450400,15.079999923706055
2017-02-28 09:30:00,15.550000190734863,14.460000038146973,14.350000381469727,141783000,15.449999809265137
2017-02-27 09:30:00,15.350000381469727,15.199999809265137,14.270000457763672,95422900,14.270000457763672
2017-02-24 09:30:00,14.319999694824219,14.119999885559082,13.859999656677246,46288600,14.0
2017-02-23 09:30:00,14.449999809265137,14.319999694824219,13.819999694824219,80317600,14.199999809265137
2017-02-22 09:30:00,14.5,14.279999732971191,14.039999961853027,71505000,14.300000190734863
2017-02-21 09:30:00,14.100000381469727,14.0,13.399999618530273,66357100,13.40999984741211
2017-02-17 09:30:00,13.140000343322754,13.130000114440918,12.600000381469727,40888000,12.789999961853027
2017-02-16 09:30:00,13.350000381469727,12.970000267028809,12.84000015258789,52502500,13.25
2017-02-15 09:30:00,13.4399995803833,13.300000190734863,13.149999618530273,33722300,13.199999809265137
2017-02-14 09:30:00,13.489999771118164,13.260000228881836,13.1899995803833,40404300,13.430000305175781
2017-02-13 09:30:00,13.949999809265137,13.489999771118164,13.380000114440918,57413100,13.699999809265137
2017-02-10 09:30:00,13.859999656677246,13.579999923706055,13.25,54579300,13.859999656677246
2017-02-09 09:30:00,13.890000343322754,13.420000076293945,13.399999618530273,73339900,13.779999732971191
2017-02-08 09:30:00,13.75,13.5600004196167,13.079999923706055,75942900,13.210000038146973
2017-02-07 09:30:00,14.270000457763672,13.289999961853027,13.0600004196167,158683800,14.050000190734863
2017-02-06 09:30:00,13.699999809265137,13.630000114440918,12.380000114440918,140474100,12.460000038146973
2017-02-03 09:30:00,12.5,12.239999771118164,12.039999961853027,60036700,12.369999885559082
2017-02-02 09:30:00,12.65999984741211,12.279999732971191,11.949999809265137,116324500,11.979999542236328
2017-02-01 09:30:00,12.140000343322754,12.0600004196167,10.8100004196167,165939300,10.899999618530273
2017-01-31 09:30:00,10.670000076293945,10.369999885559082,10.220000267028809,53704900,10.600000381469727
2017-01-30 09:30:00,10.680000305175781,10.609999656677246,10.300000190734863,37725000,10.619999885559082
2017-01-27 09:30:00,10.729999542236328,10.670000076293945,10.520000457763672,32719200,10.600000381469727
2017-01-26 09:30:00,10.65999984741211,10.520000457763672,10.300000190734863,35866600,10.350000381469727
2017-01-25 09:30:00,10.979999542236328,10.350000381469727,10.149999618530273,61778100,10.739999771118164
2017-01-24 09:30:00,10.489999771118164,10.4399995803833,9.949999809265137,43991200,9.949999809265137
