time,open,low,high,close,volume
2018-03-26 19:00:00,0.5874000191688538,0.5579000115394592,0.6018000245094299,0.5702999830245972,43752083
2018-03-25 19:00:00,0.6341000199317932,0.5753999948501587,0.6377000212669373,0.5874000191688538,57143800
2018-03-24 20:00:00,0.6291000247001648,0.6230000257492065,0.6541000008583069,0.6341000199317932,28270263
2018-03-23 20:00:00,0.6403999924659729,0.6279000043869019,0.6776000261306763,0.6290000081062317,39874599
2018-03-22 20:00:00,0.6523000001907349,0.6139000058174133,0.6535000205039978,0.6403999924659729,43174298
2018-03-21 20:00:00,0.678600013256073,0.621999979019165,0.6901999711990356,0.6523000001907349,54532400
2018-03-20 20:00:00,0.6995999813079834,0.6621000170707703,0.7085000276565552,0.678600013256073,63760058
2018-03-19 20:00:00,0.720300018787384,0.6575999855995178,0.720300018787384,0.6995999813079834,95865093
2018-03-18 20:00:00,0.6499999761581421,0.6274999976158142,0.7249000072479248,0.720300018787384,105733514
2018-03-17 20:00:00,0.6277999877929688,0.5386000275611877,0.682200014591217,0.6499999761581421,123397502
2018-03-16 20:00:00,0.6779000163078308,0.614799976348877,0.6829000115394592,0.6277999877929688,47574680
2018-03-15 20:00:00,0.6840999722480774,0.6596999764442444,0.7091000080108643,0.6779000163078308,58577029
2018-03-14 20:00:00,0.6876000165939331,0.6292999982833862,0.723800003528595,0.6840999722480774,91947096
2018-03-13 20:00:00,0.7777000069618225,0.6556000113487244,0.7918000221252441,0.6876000165939331,74718642
2018-03-12 20:00:00,0.7821999788284302,0.7605000138282776,0.7990999817848206,0.7777000069618225,36680378
2018-03-11 20:00:00,0.817300021648407,0.7652999758720398,0.8281999826431274,0.7821999788284302,49013833
2018-03-10 19:00:00,0.7749999761581421,0.7501000165939331,0.8300999999046326,0.817300021648407,62035424
2018-03-09 19:00:00,0.8235999941825867,0.76910001039505,0.8411999940872192,0.7749999761581421,50954013
2018-03-08 19:00:00,0.8052999973297119,0.7325000166893005,0.8414999842643738,0.8235999941825867,127177630
2018-03-07 19:00:00,0.8535000085830688,0.794700026512146,0.8715999722480774,0.8052999973297119,76018604
2018-03-06 19:00:00,0.9013000130653381,0.7885000109672546,0.9129999876022339,0.8535000085830688,141658375
2018-03-05 19:00:00,0.9427000284194946,0.8889999985694885,0.9790999889373779,0.9013000130653381,139373840
2018-03-04 19:00:00,1.0,0.9422000050544739,1.090000033378601,0.9427000284194946,242874367
2018-03-03 19:00:00,0.8984000086784363,0.8847000002861023,1.0299999713897705,1.0,124105558
2018-03-02 19:00:00,0.8982999920845032,0.8913999795913696,0.9205999970436096,0.8984000086784363,40559528
2018-03-01 19:00:00,0.9154999852180481,0.886900007724762,0.9211000204086304,0.8982999920845032,30896737
2018-02-28 19:00:00,0.885699987411499,0.8754000067710876,0.9480999708175659,0.9154999852180481,53144795
2018-02-27 19:00:00,0.9276000261306763,0.8816999793052673,0.9466999769210815,0.8852999806404114,48326696
2018-02-26 19:00:00,0.9296000003814697,0.9176999926567078,0.9578999876976013,0.9276000261306763,48040025
2018-02-25 19:00:00,0.9014000296592712,0.8755999803543091,0.9433000087738037,0.9296000003814697,59943198
2018-02-24 19:00:00,0.9009000062942505,0.8787000179290771,0.9241999983787537,0.901199996471405,42176648
2018-02-23 19:00:00,0.9401999711990356,0.8708999752998352,0.9670000076293945,0.9009000062942505,63672682
2018-02-22 19:00:00,0.8903999924659729,0.8529000282287598,0.9829000234603882,0.9401999711990356,105300019
2018-02-21 19:00:00,0.951200008392334,0.8636999726295471,0.9998999834060669,0.8903999924659729,130321052
2018-02-20 19:00:00,1.0299999713897705,0.9388999938964844,1.0399999618530273,0.951200008392334,130894818
2018-02-19 19:00:00,1.1100000143051147,1.0099999904632568,1.1299999952316284,1.0299999713897705,106414418
2018-02-18 19:00:00,1.0700000524520874,1.0700000524520874,1.1299999952316284,1.1100000143051147,60167206
2018-02-17 19:00:00,1.1799999475479126,1.0399999618530273,1.1799999475479126,1.0700000524520874,134960579
2018-02-16 19:00:00,1.1100000143051147,1.100000023841858,1.2000000476837158,1.1799999475479126,140771185
2018-02-15 19:00:00,1.1100000143051147,1.0700000524520874,1.1200000047683716,1.1100000143051147,92551967
2018-02-14 19:00:00,1.1299999952316284,1.0700000524520874,1.1399999856948853,1.1100000143051147,177079070
2018-02-13 19:00:00,0.9865999817848206,0.9807000160217285,1.149999976158142,1.1299999952316284,213096441
2018-02-12 19:00:00,1.0399999618530273,0.9649999737739563,1.0499999523162842,0.9865999817848206,116730650
2018-02-11 19:00:00,0.9606999754905701,0.9574000239372253,1.0800000429153442,1.0399999618530273,208832351
2018-02-10 19:00:00,1.0299999713897705,0.8924999833106995,1.0399999618530273,0.9606999754905701,270280545
2018-02-09 19:00:00,0.9200999736785889,0.9057999849319458,1.2300000190734863,1.0299999713897705,581681815
2018-02-08 19:00:00,0.781000018119812,0.7407000064849854,0.9279999732971191,0.9200999736785889,216317336
2018-02-07 19:00:00,0.7156999707221985,0.7110000252723694,0.7886999845504761,0.781000018119812,121529485
2018-02-06 19:00:00,0.761900007724762,0.695900022983551,0.8131999969482422,0.7156999707221985,167590807
2018-02-05 19:00:00,0.6804999709129333,0.5722000002861023,0.7785000205039978,0.761900007724762,343075949
2018-02-04 19:00:00,0.8166000247001648,0.63919997215271,0.8349999785423279,0.6804999709129333,286445005
2018-02-03 19:00:00,0.9595000147819519,0.7792999744415283,0.9678000211715698,0.8166000247001648,188852901
2018-02-02 19:00:00,0.8988999724388123,0.77920001745224,1.0199999809265137,0.9595000147819519,257361990
2018-02-01 19:00:00,0.9502999782562256,0.6585999727249146,0.9610000252723694,0.8988999724388123,516429237
2018-01-31 19:00:00,1.1399999856948853,0.895799994468689,1.1399999856948853,0.9502999782562256,243922158
2018-01-30 19:00:00,1.1100000143051147,1.0199999809265137,1.149999976158142,1.1399999856948853,155671720
2018-01-29 19:00:00,1.2699999809265137,1.090000033378601,1.2699999809265137,1.1100000143051147,216780181
2018-01-28 19:00:00,1.3600000143051147,1.25,1.3700000047683716,1.2699999809265137,130238546
2018-01-27 19:00:00,1.2200000286102295,1.2200000286102295,1.3899999856948853,1.3600000143051147,160930675
2018-01-26 19:00:00,1.2100000381469727,1.1799999475479126,1.2400000095367432,1.2200000286102295,107159051
2018-01-25 19:00:00,1.2999999523162842,1.1100000143051147,1.3200000524520874,1.2100000381469727,249741656
2018-01-24 19:00:00,1.3600000143051147,1.2799999713897705,1.3799999952316284,1.2999999523162842,137374141
2018-01-23 19:00:00,1.340000033378601,1.2899999618530273,1.4199999570846558,1.3600000143051147,245746147
2018-01-22 19:00:00,1.340000033378601,1.1799999475479126,1.440000057220459,1.340000033378601,421893589
2018-01-21 19:00:00,1.3700000047683716,1.1399999856948853,1.4199999570846558,1.340000033378601,392473700
2018-01-20 19:00:00,1.5700000524520874,1.309999942779541,1.5700000524520874,1.3700000047683716,345641735
2018-01-19 19:00:00,1.5399999618530273,1.4800000190734863,1.6299999952316284,1.5700000524520874,249160785
2018-01-18 19:00:00,1.5700000524520874,1.4700000286102295,1.6799999475479126,1.5399999618530273,401871655
2018-01-17 19:00:00,1.309999942779541,1.2300000190734863,1.7300000190734863,1.5700000524520874,877858800
2018-01-16 19:00:00,1.149999976158142,0.8747000098228455,1.3799999952316284,1.309999942779541,929665358
2018-01-15 19:00:00,1.659999966621399,0.8695999979972839,1.6799999475479126,1.149999976158142,970771226
2018-01-14 19:00:00,1.8300000429153442,1.6299999952316284,1.8799999952316284,1.659999966621399,178452052
2018-01-13 19:00:00,2.0,1.7599999904632568,2.0,1.8300000429153442,185909079
2018-01-12 19:00:00,2.0199999809265137,1.9600000381469727,2.0999999046325684,2.0,194844832
2018-01-11 19:00:00,1.9299999475479126,1.809999942779541,2.1600000858306885,2.0199999809265137,429715482
2018-01-10 19:00:00,1.9500000476837158,1.559999942779541,2.240000009536743,1.9299999475479126,1018947968
2018-01-09 19:00:00,2.059999942779541,1.6299999952316284,2.130000114440918,1.9500000476837158,761397002
2018-01-08 19:00:00,2.4100000858306885,1.9199999570846558,2.5,2.059999942779541,480316287
2018-01-07 19:00:00,2.7799999713897705,1.9299999475479126,2.7799999713897705,2.4100000858306885,535353427
2018-01-06 19:00:00,2.6500000953674316,2.5799999237060547,2.819999933242798,2.7799999713897705,272359641
2018-01-05 19:00:00,2.509999990463257,2.4600000381469727,2.8499999046325684,2.6500000953674316,398736590
2018-01-04 19:00:00,2.7300000190734863,2.240000009536743,3.049999952316284,2.509999990463257,1002020058
2018-01-03 19:00:00,2.7300000190734863,2.5799999237060547,3.2899999618530273,2.7300000190734863,1299128128
2018-01-02 19:00:00,2.190000057220459,2.1500000953674316,2.8499999046325684,2.7300000190734863,986250815
2018-01-01 19:00:00,2.049999952316284,1.8899999856948853,2.2100000381469727,2.190000057220459,418605330
2017-12-31 19:00:00,1.9800000190734863,1.809999942779541,2.0899999141693115,2.049999952316284,232757444
2017-12-30 19:00:00,1.8600000143051147,1.6100000143051147,2.0899999141693115,1.9800000190734863,514273018
2017-12-29 19:00:00,1.9299999475479126,1.7699999809265137,2.440000057220459,1.8600000143051147,1565228735
2017-12-28 19:00:00,1.2599999904632568,1.25,1.9700000286102295,1.9299999475479126,1092825146
2017-12-27 19:00:00,1.2100000381469727,1.100000023841858,1.309999942779541,1.2599999904632568,346845252
2017-12-26 19:00:00,1.0700000524520874,1.0700000524520874,1.2799999713897705,1.2100000381469727,426150824
2017-12-25 19:00:00,0.9804999828338623,0.9711999893188477,1.090000033378601,1.0700000524520874,133293079
2017-12-24 19:00:00,0.9782000184059143,0.9236000180244446,1.0199999809265137,0.9804999828338623,99675911
2017-12-23 19:00:00,1.0099999904632568,0.8252999782562256,1.0099999904632568,0.9782000184059143,205506213
2017-12-22 19:00:00,1.0,0.9262999892234802,1.0700000524520874,1.0099999904632568,228659274
2017-12-21 19:00:00,1.1200000047683716,0.6202999949455261,1.2400000095367432,1.0,899821406
2017-12-20 19:00:00,0.7143999934196472,0.7128000259399414,1.1299999952316284,1.1200000047683716,791256236
2017-12-19 19:00:00,0.7343999743461609,0.6567999720573425,0.7426000237464905,0.7143999934196472,175104956
2017-12-18 19:00:00,0.7558000087738037,0.7019000053405762,0.8402000069618225,0.7343999743461609,247300691
2017-12-17 19:00:00,0.7117999792098999,0.6650999784469604,0.7911999821662903,0.7558000087738037,219544767
2017-12-16 19:00:00,0.7397000193595886,0.7016000151634216,0.7523999810218811,0.7113999724388123,119074616
2017-12-15 19:00:00,0.737500011920929,0.7177000045776367,0.8122000098228455,0.7397000193595886,222751214
2017-12-14 19:00:00,0.8507000207901001,0.6183000206947327,0.8522999882698059,0.7376999855041504,505913400
2017-12-13 19:00:00,0.45820000767707825,0.4526999890804291,0.8809000253677368,0.8507000207901001,728341477
2017-12-12 19:00:00,0.3555000126361847,0.33880001306533813,0.5005999803543091,0.45840001106262207,377803204
2017-12-11 19:00:00,0.2451000064611435,0.24420000612735748,0.43689998984336853,0.3555000126361847,161843160
2017-12-10 19:00:00,0.22709999978542328,0.22699999809265137,0.24699999392032623,0.2451000064611435,29876877
2017-12-09 19:00:00,0.2353000044822693,0.2222999930381775,0.23659999668598175,0.22709999978542328,27890523
2017-12-08 19:00:00,0.2337000072002411,0.22949999570846558,0.24459999799728394,0.2353000044822693,39097628
2017-12-07 19:00:00,0.2037000060081482,0.2004999965429306,0.2529999911785126,0.2337000072002411,90113337
2017-12-06 19:00:00,0.21819999814033508,0.20090000331401825,0.21969999372959137,0.20350000262260437,43961313
2017-12-05 19:00:00,0.2337000072002411,0.20990000665187836,0.23399999737739563,0.21819999814033508,46216356
2017-12-04 19:00:00,0.24619999527931213,0.2304999977350235,0.24690000712871552,0.2337000072002411,29479195
2017-12-03 19:00:00,0.24490000307559967,0.2354000061750412,0.24860000610351562,0.24619999527931213,21652453
2017-12-02 19:00:00,0.24410000443458557,0.2354000061750412,0.25859999656677246,0.24490000307559967,28536941
2017-12-01 19:00:00,0.24729999899864197,0.2402999997138977,0.24940000474452972,0.24410000443458557,17678347
2017-11-30 19:00:00,0.23690000176429749,0.22589999437332153,0.25110000371932983,0.24729999899864197,31411210
2017-11-29 19:00:00,0.23559999465942383,0.2199999988079071,0.2468000054359436,0.23559999465942383,35749407
2017-11-28 19:00:00,0.27959999442100525,0.21279999613761902,0.27970001101493835,0.2353000044822693,73288773
2017-11-27 19:00:00,0.24699999392032623,0.2467000037431717,0.28060001134872437,0.27950000762939453,63810022
2017-11-26 19:00:00,0.24449999630451202,0.2402999997138977,0.24969999492168427,0.24699999392032623,25793046
2017-11-25 19:00:00,0.24889999628067017,0.24120000004768372,0.2492000013589859,0.24500000476837158,11230763
2017-11-24 19:00:00,0.2409999966621399,0.2393999993801117,0.2531000077724457,0.24879999458789825,22171520
2017-11-23 19:00:00,0.23999999463558197,0.23119999468326569,0.2442999929189682,0.2409999966621399,24064579
2017-11-22 19:00:00,0.23849999904632568,0.23569999635219574,0.25029999017715454,0.23999999463558197,30606231
2017-11-21 19:00:00,0.2320999950170517,0.23170000314712524,0.24169999361038208,0.23849999904632568,20858762
2017-11-20 19:00:00,0.24089999496936798,0.22920000553131104,0.2443999946117401,0.23180000483989716,24827598
2017-11-19 19:00:00,0.2321999967098236,0.23149999976158142,0.24619999527931213,0.24060000479221344,25292860
2017-11-18 19:00:00,0.22750000655651093,0.22310000658035278,0.2370000034570694,0.2320999950170517,20275409
2017-11-17 19:00:00,0.22390000522136688,0.2190999984741211,0.22930000722408295,0.22750000655651093,15637626
2017-11-16 19:00:00,0.22699999809265137,0.21739999949932098,0.23759999871253967,0.22390000522136688,31261061
2017-11-15 19:00:00,0.20829999446868896,0.20579999685287476,0.2809000015258789,0.22689999639987946,93968360
2017-11-14 19:00:00,0.20499999821186066,0.2037000060081482,0.210099995136261,0.20829999446868896,12422123
2017-11-13 19:00:00,0.20010000467300415,0.19949999451637268,0.2102999985218048,0.20499999821186066,12145669
2017-11-12 19:00:00,0.1914999932050705,0.19059999287128448,0.20010000467300415,0.20010000467300415,16156188
2017-11-11 19:00:00,0.20919999480247498,0.18610000610351562,0.2093999981880188,0.1914999932050705,41553234
2017-11-10 19:00:00,0.20329999923706055,0.20160000026226044,0.21469999849796295,0.20919999480247498,15862481
2017-11-09 19:00:00,0.21539999544620514,0.1987999975681305,0.21850000321865082,0.20329999923706055,19761606
2017-11-08 19:00:00,0.2167000025510788,0.2125999927520752,0.22179999947547913,0.21539999544620514,17384153
2017-11-07 19:00:00,0.20550000667572021,0.20309999585151672,0.22349999845027924,0.2167000025510788,21290259
2017-11-06 19:00:00,0.2012999951839447,0.19930000603199005,0.20649999380111694,0.20550000667572021,8001067
2017-11-05 19:00:00,0.1996999979019165,0.1981000006198883,0.20669999718666077,0.2012999951839447,8747823
2017-11-04 20:00:00,0.2013999968767166,0.19840000569820404,0.20329999923706055,0.1996999979019165,5405398
2017-11-03 20:00:00,0.20589999854564667,0.20010000467300415,0.2061000019311905,0.20149999856948853,6104463
2017-11-02 20:00:00,0.20029999315738678,0.19609999656677246,0.22630000114440918,0.20589999854564667,30726742
2017-11-01 20:00:00,0.19099999964237213,0.17550000548362732,0.20649999380111694,0.20029999315738678,19532362
2017-10-31 20:00:00,0.19750000536441803,0.18960000574588776,0.20059999823570251,0.19030000269412994,9269250
2017-10-30 20:00:00,0.20239999890327454,0.19750000536441803,0.20340000092983246,0.19750000536441803,5437568
2017-10-29 20:00:00,0.20149999856948853,0.20010000467300415,0.20440000295639038,0.20239999890327454,4373000
2017-10-28 19:00:00,0.1981000006198883,0.19660000503063202,0.2053000032901764,0.20149999856948853,5441321
2017-10-27 19:00:00,0.20010000467300415,0.19740000367164612,0.20080000162124634,0.19820000231266022,2660885
2017-10-26 19:00:00,0.20190000534057617,0.1979999989271164,0.20270000398159027,0.20010000467300415,3356076
2017-10-25 19:00:00,0.20229999721050262,0.19990000128746033,0.2046000063419342,0.20190000534057617,5034908
2017-10-24 19:00:00,0.2037999927997589,0.19609999656677246,0.20469999313354492,0.20229999721050262,12952868
2017-10-23 19:00:00,0.19169999659061432,0.18299999833106995,0.21690000593662262,0.2037999927997589,29407955
2017-10-22 19:00:00,0.20149999856948853,0.18449999392032623,0.20200000703334808,0.19169999659061432,13886013
2017-10-21 19:00:00,0.20970000326633453,0.19539999961853027,0.21140000224113464,0.2013999968767166,13202451
2017-10-20 19:00:00,0.20810000598430634,0.19709999859333038,0.21070000529289246,0.20970000326633453,14731305
2017-10-19 19:00:00,0.21410000324249268,0.20559999346733093,0.22339999675750732,0.20819999277591705,19864451
2017-10-18 19:00:00,0.21699999272823334,0.20640000700950623,0.23199999332427979,0.21389999985694885,28646038
2017-10-17 19:00:00,0.22949999570846558,0.20160000026226044,0.23440000414848328,0.21699999272823334,34877987
2017-10-16 19:00:00,0.2578999996185303,0.21400000154972076,0.2653999924659729,0.22949999570846558,49254939
2017-10-15 19:00:00,0.2651999890804291,0.2522999942302704,0.2976999878883362,0.2578999996185303,70795786
2017-10-14 19:00:00,0.2556000053882599,0.24819999933242798,0.26910001039505005,0.2651999890804291,20965294
2017-10-13 19:00:00,0.26019999384880066,0.2542000114917755,0.2685000002384186,0.2556000053882599,30854310
2017-10-12 19:00:00,0.24639999866485596,0.2329999953508377,0.26510000228881836,0.26019999384880066,40101635
2017-10-11 19:00:00,0.2632000148296356,0.24609999358654022,0.2651999890804291,0.24639999866485596,27832182
2017-10-10 19:00:00,0.2581999897956848,0.25529998540878296,0.2655999958515167,0.2632000148296356,14969602
2017-10-09 19:00:00,0.2500999867916107,0.24060000479221344,0.26660001277923584,0.2581999897956848,25680589
2017-10-08 19:00:00,0.2799000144004822,0.23399999737739563,0.2802000045776367,0.2500999867916107,50199290
2017-10-07 19:00:00,0.23970000445842743,0.23849999904632568,0.28110000491142273,0.2799000144004822,38550634
2017-10-06 19:00:00,0.23340000212192535,0.23240000009536743,0.2410999983549118,0.23970000445842743,9872421
2017-10-05 19:00:00,0.23800000548362732,0.23319999873638153,0.2443999946117401,0.23340000212192535,22431251
2017-10-04 19:00:00,0.2134999930858612,0.2134000062942505,0.24420000612735748,0.23800000548362732,36202349
2017-10-03 19:00:00,0.20329999923706055,0.2011999934911728,0.21699999272823334,0.2134999930858612,14142819
2017-10-02 19:00:00,0.20309999585151672,0.1979999989271164,0.2062000036239624,0.20329999923706055,5839906
2017-10-01 19:00:00,0.20829999446868896,0.20010000467300415,0.20919999480247498,0.20309999585151672,7328241
2017-09-30 19:00:00,0.19990000128746033,0.1965000033378601,0.2084999978542328,0.20829999446868896,4883081
2017-09-29 19:00:00,0.19670000672340393,0.19550000131130219,0.20509999990463257,0.19990000128746033,9927019
2017-09-28 19:00:00,0.20229999721050262,0.18799999356269836,0.20250000059604645,0.19670000672340393,10597662
2017-09-27 19:00:00,0.20990000665187836,0.19679999351501465,0.2101999968290329,0.20229999721050262,13665339
2017-09-26 19:00:00,0.1891999989748001,0.1873999983072281,0.21459999680519104,0.20990000665187836,20430598
2017-09-25 19:00:00,0.18459999561309814,0.1808999925851822,0.1940000057220459,0.1891999989748001,9505462
2017-09-24 19:00:00,0.17569999396800995,0.17479999363422394,0.18690000474452972,0.18459999561309814,6120293
2017-09-23 19:00:00,0.17910000681877136,0.17329999804496765,0.17990000545978546,0.17569999396800995,2703736
2017-09-22 19:00:00,0.1728000044822693,0.17010000348091125,0.18029999732971191,0.17910000681877136,6619856
2017-09-21 19:00:00,0.17100000381469727,0.16750000417232513,0.1770000010728836,0.1728000044822693,4650917
2017-09-20 19:00:00,0.18170000612735748,0.17030000686645508,0.18310000002384186,0.17100000381469727,7328786
2017-09-19 19:00:00,0.18479999899864197,0.18080000579357147,0.18860000371932983,0.18170000612735748,5124528
2017-09-18 19:00:00,0.19329999387264252,0.18310000002384186,0.19449999928474426,0.18479999899864197,7580781
2017-09-17 19:00:00,0.18140000104904175,0.18140000104904175,0.19460000097751617,0.19329999387264252,11939758
2017-09-16 19:00:00,0.18279999494552612,0.17170000076293945,0.18459999561309814,0.18140000104904175,5842469
2017-09-15 19:00:00,0.18459999561309814,0.17409999668598175,0.19179999828338623,0.18279999494552612,10110436
2017-09-14 19:00:00,0.17110000550746918,0.14830000698566437,0.19169999659061432,0.18459999561309814,26276485
2017-09-13 19:00:00,0.19830000400543213,0.1662999987602234,0.20069999992847443,0.17110000550746918,19799145
2017-09-12 19:00:00,0.2094999998807907,0.19040000438690186,0.20990000665187836,0.19830000400543213,11129429
2017-09-11 19:00:00,0.2143000066280365,0.20600000023841858,0.22419999539852142,0.2094999998807907,11284359
2017-09-10 19:00:00,0.21729999780654907,0.2087000012397766,0.2215999960899353,0.2143000066280365,9218343
2017-09-09 19:00:00,0.21299999952316284,0.19930000603199005,0.22429999709129333,0.21729999780654907,11568283
2017-09-08 19:00:00,0.21220000088214874,0.20749999582767487,0.21449999511241913,0.21299999952316284,5570562
2017-09-07 19:00:00,0.22709999978542328,0.20260000228881836,0.22949999570846558,0.21220000088214874,17117912
2017-09-06 19:00:00,0.2313999980688095,0.2215999960899353,0.23180000483989716,0.22709999978542328,9618400
2017-09-05 19:00:00,0.2168000042438507,0.21619999408721924,0.2328999936580658,0.2313999980688095,14069400
2017-09-04 19:00:00,0.2045000046491623,0.19169999659061432,0.22040000557899475,0.2168000042438507,15405037
2017-09-03 19:00:00,0.23029999434947968,0.19009999930858612,0.2305999994277954,0.2045000046491623,22534210
2017-09-02 19:00:00,0.22519999742507935,0.2168000042438507,0.23810000717639923,0.23029999434947968,16286560
2017-09-01 19:00:00,0.25290000438690186,0.21850000321865082,0.25380000472068787,0.22519999742507935,26604564
2017-08-31 19:00:00,0.25929999351501465,0.2443999946117401,0.2603999972343445,0.25290000438690186,23395578
2017-08-30 19:00:00,0.23190000653266907,0.22750000655651093,0.2648000121116638,0.25929999351501465,24967187
2017-08-29 19:00:00,0.2198999971151352,0.2175000011920929,0.23319999873638153,0.23190000653266907,13197215
2017-08-28 19:00:00,0.22519999742507935,0.21250000596046448,0.22619999945163727,0.2198999971151352,17593049
2017-08-27 19:00:00,0.20170000195503235,0.19470000267028809,0.24199999868869781,0.22519999742507935,39451333
2017-08-26 19:00:00,0.20970000326633453,0.19300000369548798,0.21040000021457672,0.20170000195503235,13797221
2017-08-25 19:00:00,0.2167000025510788,0.2069000005722046,0.23080000281333923,0.20970000326633453,12656357
2017-08-24 19:00:00,0.21729999780654907,0.2029000073671341,0.23090000450611115,0.2167000025510788,26684921
2017-08-23 19:00:00,0.24570000171661377,0.21240000426769257,0.28619998693466187,0.21729999780654907,60293466
2017-08-22 19:00:00,0.24210000038146973,0.21690000593662262,0.2976999878883362,0.24570000171661377,91004423
2017-08-21 19:00:00,0.19580000638961792,0.17149999737739563,0.259799987077713,0.24210000038146973,63274812
2017-08-20 19:00:00,0.15870000422000885,0.15230000019073486,0.20810000598430634,0.19580000638961792,26693972
2017-08-19 19:00:00,0.1526000052690506,0.149399995803833,0.16110000014305115,0.15870000422000885,5164770
2017-08-18 19:00:00,0.15690000355243683,0.14830000698566437,0.1615999937057495,0.1526000052690506,7065430
2017-08-17 19:00:00,0.15780000388622284,0.1518000066280365,0.1703999936580658,0.15690000355243683,10675897
2017-08-16 19:00:00,0.16030000150203705,0.15399999916553497,0.16099999845027924,0.15780000388622284,6246548
2017-08-15 19:00:00,0.15770000219345093,0.14890000224113464,0.16060000658035278,0.16030000150203705,8335191
2017-08-14 19:00:00,0.16830000281333923,0.15299999713897705,0.16830000281333923,0.15770000219345093,10458430
2017-08-13 19:00:00,0.1657000035047531,0.16519999504089355,0.1800999939441681,0.16830000281333923,6437674
2017-08-12 19:00:00,0.17159999907016754,0.15870000422000885,0.1720999926328659,0.1657000035047531,10320750
2017-08-11 19:00:00,0.1777999997138977,0.17069999873638153,0.18250000476837158,0.17159999907016754,7092830
2017-08-10 19:00:00,0.1808999925851822,0.17579999566078186,0.18400000035762787,0.1777999997138977,7048463
2017-08-09 19:00:00,0.18410000205039978,0.17839999496936798,0.1850000023841858,0.1808999925851822,6147587
2017-08-08 19:00:00,0.19670000672340393,0.1817999929189682,0.19670000672340393,0.18410000205039978,7855535
2017-08-07 19:00:00,0.17820000648498535,0.17720000445842743,0.1972000002861023,0.19670000672340393,13600183
2017-08-06 19:00:00,0.18019999563694,0.17659999430179596,0.18279999494552612,0.17820000648498535,5622922
2017-08-05 19:00:00,0.18479999899864197,0.1785999983549118,0.18960000574588776,0.18019999563694,5419936
2017-08-04 19:00:00,0.17440000176429749,0.17190000414848328,0.19280000030994415,0.18479999899864197,11198088
2017-08-03 19:00:00,0.17479999363422394,0.17170000076293945,0.17669999599456787,0.17440000176429749,3673325
2017-08-02 19:00:00,0.17090000212192535,0.1695999950170517,0.17710000276565552,0.17479999363422394,3208349
2017-08-01 19:00:00,0.17759999632835388,0.16760000586509705,0.1793999969959259,0.17090000212192535,6160970
2017-07-31 19:00:00,0.1648000031709671,0.16200000047683716,0.18469999730587006,0.17759999632835388,12410580
2017-07-30 19:00:00,0.16329999268054962,0.15850000083446503,0.1688999980688095,0.1648000031709671,3987083
2017-07-29 19:00:00,0.16899999976158142,0.16089999675750732,0.17090000212192535,0.16329999268054962,2120755
2017-07-28 19:00:00,0.16329999268054962,0.1550000011920929,0.1703999936580658,0.16899999976158142,4233058
2017-07-27 19:00:00,0.17249999940395355,0.1590999960899353,0.1738000065088272,0.16329999268054962,5383494
