time,volume,high,open,low,close
2017-10-17 09:30:00,28995600,14.3500003815,14.2399997711,14.1400003433,14.1599998474
2017-10-16 09:30:00,34136800,14.3500003815,14.25,14.1199998856,14.2600002289
2017-10-13 09:30:00,37515800,14.4099998474,14.3199996948,14.1199998856,14.220000267
2017-10-12 09:30:00,69874100,14.3699998856,13.8500003815,13.8100004196,14.1999998093
2017-10-11 09:30:00,38746600,13.9600000381,13.6199998856,13.6099996567,13.8800001144
2017-10-10 09:30:00,43304000,13.7899999619,13.720000267,13.4399995804,13.6999998093
2017-10-09 09:30:00,54032500,13.8299999237,13.2600002289,13.2600002289,13.470000267
2017-10-06 09:30:00,28258700,13.3900003433,13.220000267,13.1800003052,13.2299995422
2017-10-05 09:30:00,34758600,13.4600000381,13.3800001144,13.2100000381,13.3400001526
2017-10-04 09:30:00,42303200,13.5,13.3100004196,13.1499996185,13.3100004196
2017-10-03 09:30:00,85174000,13.4799995422,12.7299995422,12.6999998093,13.4200000763
2017-10-02 09:30:00,34461100,12.8500003815,12.8000001907,12.6199998856,12.7100000381
2017-09-29 09:30:00,33926900,12.8199996948,12.7700004578,12.6000003815,12.75
2017-09-28 09:30:00,35812300,12.8400001526,12.7600002289,12.5500001907,12.7399997711
2017-09-27 09:30:00,59947200,12.8699998856,12.6499996185,12.5,12.7399997711
2017-09-26 09:30:00,68302000,12.9300003052,12.8500003815,12.4300003052,12.4499998093
2017-09-25 09:30:00,84172200,13.279999733,13.25,12.4899997711,12.6099996567
2017-09-22 09:30:00,50547000,13.3999996185,13.1999998093,13.1199998856,13.3000001907
2017-09-21 09:30:00,166821900,14.2399997711,14.0,13.3199996948,13.4099998474
2017-09-20 09:30:00,102682400,13.8000001907,13.0699996948,12.8000001907,13.7399997711
2017-09-19 09:30:00,65455200,13.2899999619,13.25,12.8800001144,13.1199998856
2017-09-18 09:30:00,83517400,13.3000001907,12.7700004578,12.7399997711,13.0799999237
2017-09-15 09:30:00,50337400,12.6599998474,12.3299999237,12.3100004196,12.5200004578
2017-09-14 09:30:00,37220200,12.4600000381,12.1499996185,12.1099996567,12.2600002289
2017-09-13 09:30:00,37210700,12.3599996567,12.220000267,12.1199998856,12.220000267
2017-09-12 09:30:00,54413100,12.6800003052,12.6599998474,12.2100000381,12.3000001907
2017-09-11 09:30:00,43346100,12.7399997711,12.4600000381,12.3999996185,12.5500001907
2017-09-08 09:30:00,60886200,12.6099996567,12.5699996948,12.0399999619,12.25
2017-09-07 09:30:00,35816900,12.9399995804,12.8400001526,12.6000003815,12.6300001144
2017-09-06 09:30:00,34182400,13.0799999237,13.0200004578,12.75,12.8599996567
2017-09-05 09:30:00,51445500,13.1800003052,12.8800001144,12.6499996185,12.9200000763
2017-09-01 09:30:00,53158600,13.4899997711,13.1199998856,13.0399999619,13.1899995804
2017-08-31 09:30:00,51822100,13.1599998474,12.8199996948,12.7899999619,13.0
2017-08-30 09:30:00,43933000,12.6800003052,12.1899995804,12.1599998474,12.6700000763
2017-08-29 09:30:00,33618100,12.1800003052,12.0,11.9300003052,12.1499996185
2017-08-28 09:30:00,35969600,12.5500001907,12.529999733,12.1599998474,12.2299995422
2017-08-25 09:30:00,29732000,12.5699996948,12.5100002289,12.25,12.4300003052
2017-08-24 09:30:00,37269700,12.7100000381,12.6899995804,12.3900003433,12.5
2017-08-23 09:30:00,44345400,12.5399999619,12.0,11.9499998093,12.4799995422
2017-08-22 09:30:00,39033200,12.3299999237,12.1999998093,12.1000003815,12.1700000763
2017-08-21 09:30:00,58888500,12.4200000763,12.4200000763,11.8599996567,12.0500001907
2017-08-18 09:30:00,37521700,12.5600004196,12.4300003052,12.25,12.3699998856
2017-08-17 09:30:00,47371000,12.6499996185,12.4600000381,12.3199996948,12.3400001526
2017-08-16 09:30:00,64639400,13.1899995804,13.1700000763,12.5200004578,12.6300001144
2017-08-15 09:30:00,57990300,13.1400003433,13.0100002289,12.75,13.0200004578
2017-08-14 09:30:00,64236500,12.8500003815,12.5799999237,12.5799999237,12.7600002289
2017-08-11 09:30:00,63558800,12.3900003433,12.0399999619,11.8800001144,12.2299995422
2017-08-10 09:30:00,83113400,12.9200000763,12.6999998093,12.1099996567,12.1199998856
2017-08-09 09:30:00,58861500,12.8900003433,12.7600002289,12.5399999619,12.8299999237
2017-08-08 09:30:00,47338000,13.5500001907,13.4799995422,13.0799999237,13.1099996567
2017-08-07 09:30:00,57486800,13.5699996948,13.3299999237,13.2700004578,13.4300003052
2017-08-04 09:30:00,64254000,13.3599996567,13.1999998093,13.0200004578,13.1199998856
2017-08-03 09:30:00,52557400,13.5200004578,13.4200000763,13.0799999237,13.2399997711
2017-08-02 09:30:00,67502200,13.9300003052,13.8100004196,13.1199998856,13.3699998856
2017-08-01 09:30:00,49149900,13.8599996567,13.720000267,13.4499998093,13.7100000381
2017-07-31 09:30:00,69108700,14.220000267,14.0900001526,13.470000267,13.6099996567
2017-07-28 09:30:00,66763800,14.1000003815,13.8500003815,13.6800003052,13.9499998093
2017-07-27 09:30:00,130303700,15.0399999619,14.9899997711,13.6999998093,14.1199998856
2017-07-26 09:30:00,236083000,15.6499996185,15.1300001144,14.3999996185,14.7600002289
2017-07-25 09:30:00,98047400,14.3199996948,14.2899999619,13.8699998856,14.1099996567
2017-07-24 09:30:00,71014900,14.4399995804,14.0,13.970000267,14.1599998474
2017-07-21 09:30:00,51045700,14.0500001907,13.6999998093,13.6199998856,13.8800001144
2017-07-20 09:30:00,47707500,13.8900003433,13.6099996567,13.4499998093,13.8000001907
2017-07-19 09:30:00,51957800,13.7399997711,13.6199998856,13.4099998474,13.5500001907
2017-07-18 09:30:00,78366500,13.529999733,13.2899999619,13.1499996185,13.4799995422
2017-07-17 09:30:00,71690800,14.1199998856,14.029999733,13.5100002289,13.8000001907
2017-07-14 09:30:00,82084600,13.9300003052,13.4600000381,13.3199996948,13.9200000763
2017-07-13 09:30:00,111656900,14.4899997711,14.3299999237,13.4300003052,13.529999733
2017-07-12 09:30:00,78508400,14.3900003433,14.1700000763,13.9600000381,14.2899999619
2017-07-11 09:30:00,71102300,14.1000003815,13.7700004578,13.6199998856,13.8900003433
2017-07-10 09:30:00,78320200,13.8800001144,13.6099996567,13.2700004578,13.8100004196
2017-07-07 09:30:00,88392100,13.75,13.2700004578,13.1800003052,13.3599996567
2017-07-06 09:30:00,88927800,13.3199996948,12.9399995804,12.6700000763,13.0200004578
2017-07-05 09:30:00,99450200,13.2100000381,12.3599996567,12.3199996948,13.1899995804
2017-07-03 09:30:00,39929100,12.7299995422,12.5699996948,12.1300001144,12.1499996185
2017-06-30 09:30:00,59267400,12.8299999237,12.5699996948,12.3599996567,12.4799995422
2017-06-29 09:30:00,87634400,13.1499996185,13.0600004196,12.4499998093,12.6000003815
2017-06-28 09:30:00,85266900,13.6999998093,13.6499996185,13.0900001526,13.2299995422
2017-06-27 09:30:00,89319700,14.0399999619,13.7600002289,13.3699998856,13.3999996185
2017-06-26 09:30:00,101012500,14.4899997711,14.3900003433,13.8400001526,14.0799999237
2017-06-23 09:30:00,200777300,14.6700000763,14.1499996185,13.8999996185,14.1700000763
2017-06-22 09:30:00,149594200,14.5,14.1000003815,13.5600004196,14.3800001144
2017-06-21 09:30:00,188796100,14.0100002289,13.3599996567,13.1300001144,13.9799995422
2017-06-20 09:30:00,118001500,12.9300003052,12.1899995804,12.1800003052,12.6400003433
2017-06-19 09:30:00,61803600,12.1199998856,11.6300001144,11.6199998856,11.9300003052
2017-06-16 09:30:00,59779500,11.8299999237,11.6599998474,11.279999733,11.4399995804
2017-06-15 09:30:00,61666000,11.5799999237,11.3400001526,11.2100000381,11.5
2017-06-14 09:30:00,51909400,12.0500001907,11.9099998474,11.6499996185,11.7700004578
2017-06-13 09:30:00,87302300,12.4799995422,12.3299999237,11.6700000763,11.9600000381
2017-06-12 09:30:00,125781800,12.3500003815,11.75,11.2700004578,12.0900001526
2017-06-09 09:30:00,167454400,13.3999996185,13.1000003815,11.6300001144,12.279999733
2017-06-08 09:30:00,88827300,12.9099998474,12.8100004196,12.3999996185,12.8999996185
2017-06-07 09:30:00,151005900,12.9600000381,12.4200000763,12.2299995422,12.3800001144
2017-06-06 09:30:00,114998600,12.2399997711,11.2700004578,11.2399997711,12.029999733
2017-06-05 09:30:00,66207300,11.3400001526,10.8400001526,10.8000001907,11.2399997711
2017-06-02 09:30:00,43056200,10.9600000381,10.9300003052,10.5699996948,10.8999996185
2017-06-01 09:30:00,48002000,11.2899999619,11.25,10.8100004196,10.9300003052
2017-05-31 09:30:00,42929000,11.4899997711,11.2899999619,11.1000003815,11.1899995804
2017-05-30 09:30:00,35339000,11.2700004578,10.9499998093,10.8999996185,11.1199998856
2017-05-26 09:30:00,31907600,11.0200004578,10.8500003815,10.7399997711,11.0
2017-05-25 09:30:00,33584300,11.0100002289,11.0100002289,10.8000001907,10.9799995422
2017-05-24 09:30:00,42903900,11.0600004196,11.0500001907,10.7100000381,10.8900003433
2017-05-23 09:30:00,49799600,11.0600004196,10.970000267,10.6199998856,10.8900003433
2017-05-22 09:30:00,78696400,11.5500001907,11.4899997711,10.7700004578,11.0399999619
2017-05-19 09:30:00,50319700,11.6199998856,11.470000267,11.3500003815,11.4099998474
2017-05-18 09:30:00,86900100,11.4899997711,10.9899997711,10.8100004196,11.279999733
2017-05-17 09:30:00,160109500,12.2899999619,11.8100004196,11.1599998474,11.1999998093
2017-05-16 09:30:00,164186900,12.7700004578,11.6599998474,11.6300001144,12.75
2017-05-15 09:30:00,52565000,11.6000003815,11.4099998474,11.3000001907,11.4200000763
2017-05-12 09:30:00,56072600,11.3999996185,11.1999998093,11.0799999237,11.2600002289
2017-05-11 09:30:00,72946500,11.2600002289,10.7399997711,10.5100002289,11.0699996948
2017-05-10 09:30:00,65995900,10.8500003815,10.4600000381,10.4499998093,10.7899999619
2017-05-09 09:30:00,51017300,10.3999996185,10.0399999619,10.0399999619,10.1800003052
2017-05-08 09:30:00,35101100,10.220000267,10.220000267,10.0,10.0399999619
2017-05-05 09:30:00,51759000,10.2600002289,10.1300001144,9.93999958038,10.1899995804
2017-05-04 09:30:00,77031400,10.5500001907,10.5500001907,9.93999958038,10.1000003815
2017-05-03 09:30:00,140899400,10.6800003052,10.2899999619,9.85000038147,10.3900003433
2017-05-02 09:30:00,268336500,11.7600002289,11.7299995422,10.3000001907,10.3199996948
2017-05-01 09:30:00,68036300,13.6300001144,13.4300003052,13.25,13.6199998856
2017-04-28 09:30:00,50144600,13.7600002289,13.7299995422,13.1599998474,13.3000001907
2017-04-27 09:30:00,31327600,13.6999998093,13.4300003052,13.3699998856,13.6199998856
2017-04-26 09:30:00,36644500,13.529999733,13.4200000763,13.220000267,13.4099998474
2017-04-25 09:30:00,35881000,13.529999733,13.2399997711,13.1599998474,13.4899997711
2017-04-24 09:30:00,36120300,13.2299995422,13.2299995422,13.0500001907,13.1300001144
2017-04-21 09:30:00,25689600,13.1199998856,13.0799999237,12.8999996185,13.0
2017-04-20 09:30:00,41976100,13.1499996185,12.9799995422,12.8800001144,13.1099996567
2017-04-19 09:30:00,36491100,13.2100000381,13.0900001526,12.8000001907,12.8400001526
2017-04-18 09:30:00,37172000,12.970000267,12.6300001144,12.5799999237,12.9499998093
2017-04-17 09:30:00,38188200,12.8000001907,12.529999733,12.3699998856,12.7899999619
2017-04-13 09:30:00,53442600,12.720000267,12.5100002289,12.220000267,12.3100004196
2017-04-12 09:30:00,37385400,13.1000003815,12.9399995804,12.7399997711,12.7600002289
2017-04-11 09:30:00,59916600,13.2899999619,13.0200004578,12.7100000381,13.1000003815
2017-04-10 09:30:00,47178000,13.5900001526,13.5200004578,13.0399999619,13.1000003815
2017-04-07 09:30:00,70441000,13.6800003052,13.3299999237,13.220000267,13.5200004578
2017-04-06 09:30:00,139500100,13.4600000381,13.4200000763,12.8299999237,13.2700004578
2017-04-05 09:30:00,58816700,14.6400003433,14.279999733,14.1000003815,14.1700000763
2017-04-04 09:30:00,58413000,14.6700000763,14.3100004196,14.029999733,14.1599998474
2017-04-03 09:30:00,48423700,14.7399997711,14.6000003815,14.3000001907,14.6400003433
2017-03-31 09:30:00,84566200,14.75,14.1000003815,14.0100002289,14.5500001907
2017-03-30 09:30:00,44132800,14.0500001907,13.7299995422,13.6499996185,14.0500001907
2017-03-29 09:30:00,37863500,13.8699998856,13.7399997711,13.6300001144,13.7100000381
2017-03-28 09:30:00,37420200,13.8599996567,13.75,13.5500001907,13.6899995804
2017-03-27 09:30:00,42686800,13.779999733,13.3500003815,13.2100000381,13.6999998093
2017-03-24 09:30:00,50099500,14.1800003052,14.1599998474,13.5399999619,13.6999998093
2017-03-23 09:30:00,44549900,14.1199998856,13.9600000381,13.7700004578,13.7899999619
2017-03-22 09:30:00,61239500,14.1499996185,13.6999998093,13.5500001907,14.1000003815
2017-03-21 09:30:00,72552700,14.4899997711,14.3999996185,13.779999733,13.8199996948
2017-03-20 09:30:00,91565600,14.5,13.6800003052,13.5399999619,14.3999996185
2017-03-17 09:30:00,224892300,13.7399997711,13.6199998856,13.3599996567,13.4899997711
2017-03-16 09:30:00,44494800,13.8800001144,13.7899999619,13.6499996185,13.6499996185
2017-03-15 09:30:00,55179600,14.0600004196,14.029999733,13.6199998856,13.9799995422
2017-03-14 09:30:00,52554500,14.1499996185,14.0,13.6400003433,14.1000003815
2017-03-13 09:30:00,73078100,14.6800003052,14.4799995422,14.1800003052,14.279999733
2017-03-10 09:30:00,65142200,13.9300003052,13.5,13.4499998093,13.9099998474
2017-03-09 09:30:00,45244200,13.4499998093,13.4499998093,13.1099996567,13.3299999237
2017-03-08 09:30:00,71294700,13.5500001907,13.25,13.1000003815,13.220000267
2017-03-07 09:30:00,76666300,13.3699998856,13.0699996948,12.7899999619,13.0500001907
2017-03-06 09:30:00,117192600,13.3400001526,13.0,12.3800001144,13.0399999619
2017-03-03 09:30:00,163395900,13.5799999237,13.5500001907,12.7899999619,13.029999733
2017-03-02 09:30:00,104330900,14.779999733,14.5900001526,13.8699998856,13.8999996185
2017-03-01 09:30:00,73450400,15.0900001526,15.0799999237,14.5200004578,14.9600000381
2017-02-28 09:30:00,141783000,15.5500001907,15.4499998093,14.3500003815,14.4600000381
2017-02-27 09:30:00,95422900,15.3500003815,14.2700004578,14.2700004578,15.1999998093
2017-02-24 09:30:00,46288600,14.3199996948,14.0,13.8599996567,14.1199998856
2017-02-23 09:30:00,80317600,14.4499998093,14.1999998093,13.8199996948,14.3199996948
2017-02-22 09:30:00,71505000,14.5,14.3000001907,14.0399999619,14.279999733
2017-02-21 09:30:00,66357100,14.1000003815,13.4099998474,13.3999996185,14.0
2017-02-17 09:30:00,40888000,13.1400003433,12.7899999619,12.6000003815,13.1300001144
2017-02-16 09:30:00,52502500,13.3500003815,13.25,12.8400001526,12.970000267
2017-02-15 09:30:00,33722300,13.4399995804,13.1999998093,13.1499996185,13.3000001907
2017-02-14 09:30:00,40404300,13.4899997711,13.4300003052,13.1899995804,13.2600002289
2017-02-13 09:30:00,57413100,13.9499998093,13.6999998093,13.3800001144,13.4899997711
2017-02-10 09:30:00,54579300,13.8599996567,13.8599996567,13.25,13.5799999237
2017-02-09 09:30:00,73339900,13.8900003433,13.779999733,13.3999996185,13.4200000763
2017-02-08 09:30:00,75942900,13.75,13.2100000381,13.0799999237,13.5600004196
2017-02-07 09:30:00,158683800,14.2700004578,14.0500001907,13.0600004196,13.2899999619
2017-02-06 09:30:00,140474100,13.6999998093,12.4600000381,12.3800001144,13.6300001144
2017-02-03 09:30:00,60036700,12.5,12.3699998856,12.0399999619,12.2399997711
2017-02-02 09:30:00,116324500,12.6599998474,11.9799995422,11.9499998093,12.279999733
2017-02-01 09:30:00,165939300,12.1400003433,10.8999996185,10.8100004196,12.0600004196
2017-01-31 09:30:00,53704900,10.6700000763,10.6000003815,10.220000267,10.3699998856
2017-01-30 09:30:00,37725000,10.6800003052,10.6199998856,10.3000001907,10.6099996567
2017-01-27 09:30:00,32719200,10.7299995422,10.6000003815,10.5200004578,10.6700000763
2017-01-26 09:30:00,35866600,10.6599998474,10.3500003815,10.3000001907,10.5200004578
2017-01-25 09:30:00,61778100,10.9799995422,10.7399997711,10.1499996185,10.3500003815
2017-01-24 09:30:00,43991200,10.4899997711,9.94999980927,9.94999980927,10.4399995804
2017-01-23 09:30:00,27905700,10.0600004196,9.68000030518,9.68000030518,9.90999984741
2017-01-20 09:30:00,27982100,9.96000003815,9.88000011444,9.67000007629,9.75
2017-01-19 09:30:00,46151300,10.25,9.92000007629,9.75,9.77000045776
2017-01-18 09:30:00,51797600,10.1000003815,9.53999996185,9.42000007629,9.88000011444
2017-01-17 09:30:00,70275900,10.2299995422,10.1700000763,9.77999973297,9.81999969482
2017-01-13 09:30:00,38377500,10.8699998856,10.7899999619,10.5600004196,10.5799999237
2017-01-12 09:30:00,75244100,11.0399999619,10.9799995422,10.3299999237,10.7600002289
2017-01-11 09:30:00,39377000,11.4099998474,11.3900003433,11.1499996185,11.1999998093
2017-01-10 09:30:00,29201600,11.6300001144,11.5500001907,11.3299999237,11.4399995804
2017-01-09 09:30:00,37128000,11.6400003433,11.3699998856,11.3100004196,11.4899997711
2017-01-06 09:30:00,34453500,11.4899997711,11.2899999619,11.1099996567,11.3199996948
2017-01-05 09:30:00,38855200,11.6899995804,11.4300003052,11.2299995422,11.2399997711
2017-01-04 09:30:00,40781200,11.5200004578,11.4499998093,11.2399997711,11.4300003052
2017-01-03 09:30:00,55182000,11.6499996185,11.4200000763,11.0200004578,11.4300003052
2016-12-30 09:30:00,44095400,11.779999733,11.6999998093,11.25,11.3400001526
2016-12-29 09:30:00,50147700,11.6199998856,11.2399997711,11.0100002289,11.5900001526
2016-12-28 09:30:00,71254500,12.4200000763,12.279999733,11.4600000381,11.5500001907
2016-12-27 09:30:00,44336500,12.0799999237,11.6499996185,11.6000003815,12.0699996948
2016-12-23 09:30:00,32216900,11.6000003815,11.3000001907,11.2600002289,11.5799999237
2016-12-22 09:30:00,36450800,11.75,11.6499996185,11.470000267,11.6000003815
2016-12-21 09:30:00,44814100,11.720000267,11.6099996567,11.3100004196,11.470000267
2016-12-20 09:30:00,59314200,11.5100002289,11.1899995804,11.1499996185,11.5100002289
2016-12-19 09:30:00,46085800,11.0,10.8100004196,10.5200004578,10.9499998093
2016-12-16 09:30:00,76990000,11.2299995422,10.9399995804,10.6000003815,10.6599998474
2016-12-15 09:30:00,48871300,10.9300003052,10.6800003052,10.6400003433,10.8599996567
2016-12-14 09:30:00,46968600,10.7399997711,10.4300003052,10.2700004578,10.5500001907
