time,volume,close,high,open,low
2017-06-22 19:00:00,155303414,2710.37011719,2759.65991211,2722.84008789,2699.47998047
2017-06-21 19:00:00,210318780,2722.84008789,2757.32006836,2677.62011719,2623.16992188
2017-06-20 19:00:00,313234721,2677.62011719,2804.40991211,2754.37988281,2624.35009766
2017-06-19 19:00:00,300034010,2754.37988281,2800.47998047,2616.82006836,2613.97998047
2017-06-18 19:00:00,210372750,2616.82006836,2617.75,2539.56005859,2518.7800293
2017-06-17 19:00:00,235239296,2539.56005859,2676.04003906,2655.10009766,2488.59008789
2017-06-16 19:00:00,246698591,2655.10009766,2690.70996094,2508.58007812,2454.81005859
2017-06-15 19:00:00,286630757,2508.58007812,2536.41992188,2442.45996094,2335.2800293
2017-06-14 19:00:00,606264366,2442.45996094,2521.60009766,2467.27001953,2125.56005859
2017-06-13 19:00:00,448294279,2467.27001953,2803.7199707,2712.98999023,2348.98999023
2017-06-12 19:00:00,314476276,2712.98999023,2784.77001953,2656.77001953,2647.43994141
2017-06-11 19:00:00,585158909,2656.77001953,2985.06005859,2973.44995117,2483.62988281
2017-06-10 19:00:00,241516660,2973.44995117,2977.86010742,2900.25,2867.25
2017-06-09 19:00:00,246869682,2900.25,2914.18994141,2811.42993164,2807.36010742
2017-06-08 19:00:00,189237110,2811.42993164,2852.07006836,2798.7800293,2786.07006836
2017-06-07 19:00:00,260898606,2798.7800293,2808.40991211,2691.51000977,2623.61010742
2017-06-06 19:00:00,340329903,2691.51000977,2880.94995117,2870.5,2626.56005859
2017-06-05 19:00:00,538772473,2870.5,2931.23999023,2704.95996094,2699.67993164
2017-06-04 19:00:00,225611887,2704.95996094,2705.37988281,2524.06005859,2523.91992188
2017-06-03 19:00:00,149060810,2524.06005859,2559.79003906,2545.42993164,2478.17993164
2017-06-02 19:00:00,177168595,2545.42993164,2582.77001953,2492.60009766,2449.94995117
2017-06-01 19:00:00,199765372,2492.60009766,2493.9699707,2412.64990234,2385.59008789
2017-05-31 19:00:00,290070431,2412.64990234,2460.84008789,2303.34008789,2303.34008789
2017-05-30 19:00:00,261223035,2303.34008789,2330.62011719,2192.55004883,2168.37011719
2017-05-29 19:00:00,270069146,2192.55004883,2329.26000977,2278.20996094,2147.10009766
2017-05-28 19:00:00,204101576,2278.20996094,2337.35009766,2189.02001953,2117.34008789
2017-05-27 19:00:00,266766116,2189.02001953,2300.52001953,2052.42993164,2051.07006836
2017-05-26 19:00:00,446034004,2052.42993164,2322.37011719,2244.88989258,1868.56005859
2017-05-25 19:00:00,441342711,2244.88989258,2616.52001953,2306.95996094,2051.44995117
2017-05-24 19:00:00,622139030,2307.2199707,2781.76000977,2445.2800293,2210.47998047
2017-05-23 19:00:00,353734030,2445.2800293,2496.97998047,2272.58007812,2263.29003906
2017-05-22 19:00:00,251969081,2272.58007812,2286.30004883,2124.40991211,2110.7800293
2017-05-21 19:00:00,373482496,2124.40991211,2264.76000977,2044.18994141,1998.60998535
2017-05-20 19:00:00,161036810,2044.18994141,2094.93994141,2040.18005371,1980.06994629
2017-05-19 19:00:00,179346919,2040.18005371,2048.44995117,1962.0,1944.40002441
2017-05-18 19:00:00,191523926,1962.0,1969.69995117,1880.98999023,1875.2800293
2017-05-17 19:00:00,135901905,1880.98999023,1980.48999023,1801.30004883,1791.11999512
2017-05-16 19:00:00,170954154,1801.30004883,1842.82995605,1729.33996582,1703.9699707
2017-05-15 19:00:00,130379207,1729.33996582,1752.55004883,1708.92004395,1653.7199707
2017-05-14 19:00:00,138499150,1708.92004395,1776.65002441,1772.55004883,1656.81005859
2017-05-13 19:00:00,72874378,1772.55004883,1802.75,1763.73999023,1736.13000488
2017-05-12 19:00:00,128390095,1763.73999023,1770.5,1686.39001465,1594.58996582
2017-05-11 19:00:00,192159873,1686.39001465,1822.51000977,1819.29003906,1641.18005371
2017-05-10 19:00:00,198829123,1819.29003906,1864.76000977,1752.31005859,1741.54003906
2017-05-09 19:00:00,156203600,1752.31005859,1766.18005371,1697.5,1664.98999023
2017-05-08 19:00:00,219169486,1697.5,1757.39001465,1664.4699707,1619.9699707
2017-05-07 19:00:00,174687869,1664.4699707,1667.67004395,1554.44995117,1552.85998535
2017-05-06 19:00:00,111708072,1554.44995117,1572.89001465,1545.29003906,1495.18005371
2017-05-05 19:00:00,92747185,1545.29003906,1560.42004395,1507.77001953,1503.93005371
2017-05-04 19:00:00,188015771,1507.77001953,1588.10998535,1516.76000977,1485.01000977
2017-05-03 19:00:00,213084949,1516.76000977,1609.83996582,1485.55004883,1437.10998535
2017-05-02 19:00:00,122551707,1485.55004883,1496.39001465,1445.93005371,1424.05004883
2017-05-01 19:00:00,103342244,1445.93005371,1471.14001465,1415.81005859,1394.82995605
