time,volume,high,open,low,close
2017-10-27 09:30:00,518870000,23449.4003906,23419.1601562,23353.1601562,23434.1894531
2017-10-26 09:30:00,370600000,23459.8398438,23380.890625,23380.890625,23400.859375
2017-10-25 09:30:00,399560000,23451.5097656,23431.0898438,23251.109375,23329.4609375
2017-10-24 09:30:00,406850000,23485.25,23346.7792969,23343.2304688,23441.7597656
2017-10-23 09:30:00,456830000,23368.3691406,23348.9492188,23273.9609375,23273.9609375
2017-10-20 09:30:00,474380000,23328.8398438,23205.1796875,23201.7792969,23328.6308594
2017-10-19 09:30:00,350400000,23167.2402344,23107.4707031,23052.6699219,23163.0390625
2017-10-18 09:30:00,271870000,23172.9296875,23087.1308594,23086.75,23157.5996094
2017-10-17 09:30:00,273090000,23002.1992188,22952.4101562,22948.2304688,22997.4394531
2017-10-16 09:30:00,247180000,22960.1191406,22892.9199219,22887.1191406,22956.9609375
2017-10-13 09:30:00,259560000,22905.3300781,22876.4296875,22855.9296875,22871.7207031
2017-10-12 09:30:00,291790000,22884.8203125,22854.8496094,22821.1308594,22841.0097656
2017-10-11 09:30:00,316000000,22872.890625,22827.6503906,22821.6601562,22872.890625
2017-10-10 09:30:00,319270000,22850.5097656,22784.7597656,22770.9902344,22830.6796875
2017-10-09 09:30:00,310770000,22803.3691406,22779.7304688,22739.3808594,22761.0703125
2017-10-06 09:30:00,221450000,22773.6699219,22762.0292969,22730.8496094,22773.6699219
2017-10-05 09:30:00,246400000,22777.0390625,22669.0800781,22655.140625,22775.390625
2017-10-04 09:30:00,235730000,22685.9394531,22645.6699219,22632.8007812,22661.640625
2017-10-03 09:30:00,238830000,22646.3203125,22564.4492188,22562.9003906,22641.6699219
2017-10-02 09:30:00,268530000,22559.3808594,22423.4707031,22416.0,22557.5996094
2017-09-29 09:30:00,274790000,22405.6308594,22358.4707031,22332.9609375,22405.0898438
2017-09-28 09:30:00,263010000,22394.7402344,22306.8300781,22288.9707031,22381.1992188
2017-09-27 09:30:00,342900000,22371.0996094,22330.9296875,22254.9296875,22340.7109375
2017-09-26 09:30:00,285990000,22369.3496094,22322.0292969,22279.5195312,22284.3203125
2017-09-25 09:30:00,332430000,22359.8808594,22320.4707031,22219.109375,22296.0898438
2017-09-22 09:30:00,297140000,22364.3105469,22334.0703125,22299.5800781,22349.5898438
2017-09-21 09:30:00,287390000,22419.5097656,22414.0195312,22356.5507812,22359.2304688
2017-09-20 09:30:00,334560000,22413.2597656,22351.3808594,22314.6796875,22412.5898438
2017-09-19 09:30:00,295570000,22386.0097656,22349.6992188,22340.7109375,22370.8007812
2017-09-18 09:30:00,302740000,22355.6191406,22297.9199219,22283.3496094,22331.3496094
2017-09-15 09:30:00,527540000,22275.0195312,22252.4394531,22214.5195312,22268.3398438
2017-09-14 09:30:00,297780000,22216.4394531,22144.9609375,22135.2597656,22203.4804688
2017-09-13 09:30:00,291890000,22158.1796875,22103.4707031,22095.7890625,22158.1796875
2017-09-12 09:30:00,364580000,22134.5703125,22090.5605469,22087.0898438,22118.859375
2017-09-11 09:30:00,312770000,22067.0996094,21927.7890625,21927.7890625,22057.3691406
2017-09-08 09:30:00,289400000,21846.6308594,21764.4296875,21731.1191406,21797.7890625
2017-09-07 09:30:00,333810000,21850.0097656,21820.3808594,21745.7109375,21784.7792969
2017-09-06 09:30:00,318760000,21849.2402344,21815.7597656,21794.0703125,21807.640625
2017-09-05 09:30:00,332840000,21921.0898438,21912.3691406,21709.6308594,21753.3105469
2017-09-01 09:30:00,256240000,22038.9707031,21981.7695312,21974.9101562,21987.5605469
2017-08-31 09:30:00,376790000,21985.7597656,21936.0097656,21910.5,21948.0996094
2017-08-30 09:30:00,242840000,21914.2597656,21859.7597656,21839.4707031,21892.4296875
2017-08-29 09:30:00,227340000,21879.2207031,21718.0,21673.5800781,21865.3691406
2017-08-28 09:30:00,218740000,21861.4902344,21832.5,21767.9394531,21808.4003906
2017-08-25 09:30:00,217570000,21906.859375,21819.0800781,21812.8105469,21813.6699219
2017-08-24 09:30:00,228480000,21870.109375,21839.9003906,21765.8203125,21783.4003906
2017-08-23 09:30:00,234810000,21866.6601562,21850.2695312,21808.390625,21812.0898438
2017-08-22 09:30:00,244980000,21912.8300781,21739.7792969,21738.1308594,21899.890625
2017-08-21 09:30:00,277880000,21718.7402344,21671.359375,21600.3398438,21703.75
2017-08-18 09:30:00,309070000,21793.3496094,21724.8808594,21641.6308594,21674.5097656
2017-08-17 09:30:00,311030000,21984.7402344,21984.7402344,21750.3203125,21750.7304688
2017-08-16 09:30:00,264920000,22085.7109375,22031.9296875,22002.4707031,22024.8691406
2017-08-15 09:30:00,269070000,22038.9199219,22029.9101562,21971.4804688,21998.9902344
2017-08-14 09:30:00,235030000,22019.2304688,21945.640625,21945.640625,21993.7109375
2017-08-11 09:30:00,237790000,21911.0898438,21883.3203125,21842.7402344,21858.3203125
2017-08-10 09:30:00,303310000,21988.1992188,21988.1992188,21843.9394531,21844.0097656
2017-08-09 09:30:00,277800000,22057.1894531,22022.3398438,21996.6894531,22048.6992188
2017-08-08 09:30:00,262000000,22179.109375,22095.140625,22057.2890625,22085.3398438
2017-08-07 09:30:00,213010000,22121.1503906,22100.1992188,22081.9707031,22118.4199219
2017-08-04 09:30:00,253640000,22092.8105469,22058.390625,22024.640625,22092.8105469
2017-08-03 09:30:00,278730000,22044.8496094,22007.5800781,21991.3203125,22026.0996094
2017-08-02 09:30:00,336820000,22036.0996094,22004.359375,21967.4609375,22016.2402344
2017-08-01 09:30:00,328410000,21990.9609375,21961.4199219,21940.8105469,21963.9199219
2017-07-31 09:30:00,307610000,21929.8007812,21863.390625,21861.7109375,21891.1191406
2017-07-28 09:30:00,285630000,21841.1796875,21787.5097656,21756.1191406,21830.3105469
2017-07-27 09:30:00,407320000,21798.4707031,21717.4199219,21687.8496094,21796.5507812
2017-07-26 09:30:00,278240000,21742.6992188,21690.3808594,21683.2890625,21711.0097656
2017-07-25 09:30:00,304300000,21670.6191406,21638.5605469,21577.3691406,21613.4296875
2017-07-24 09:30:00,284080000,21577.7792969,21577.7792969,21496.1308594,21513.1699219
2017-07-21 09:30:00,362830000,21592.609375,21591.7207031,21503.7792969,21580.0703125
2017-07-20 09:30:00,313950000,21661.9101562,21641.5390625,21576.9609375,21611.7792969
2017-07-19 09:30:00,253040000,21640.75,21569.25,21565.8398438,21640.75
2017-07-18 09:30:00,251110000,21589.9394531,21589.9394531,21471.140625,21574.7304688
2017-07-17 09:30:00,244780000,21661.8105469,21633.9707031,21617.6601562,21629.7207031
2017-07-14 09:30:00,235590000,21681.5292969,21532.7695312,21521.7207031,21637.7402344
2017-07-13 09:30:00,232270000,21568.7207031,21537.1894531,21512.359375,21553.0898438
2017-07-12 09:30:00,267870000,21580.7890625,21467.9296875,21467.9296875,21532.140625
2017-07-11 09:30:00,247570000,21441.6191406,21410.1699219,21279.3007812,21409.0703125
2017-07-10 09:30:00,270340000,21446.390625,21381.2304688,21371.109375,21408.5195312
2017-07-07 09:30:00,242240000,21425.8203125,21354.6601562,21350.7207031,21414.3398438
2017-07-06 09:30:00,320450000,21433.0996094,21423.9296875,21305.3808594,21320.0390625
2017-07-05 09:30:00,273690000,21505.359375,21492.8300781,21404.7597656,21478.1699219
2017-07-03 09:30:00,186810000,21562.75,21392.3007812,21391.7109375,21479.2695312
2017-06-30 09:30:00,313260000,21426.1191406,21348.5996094,21325.0800781,21349.6308594
2017-06-29 09:30:00,336750000,21487.3808594,21487.3808594,21197.0800781,21287.0292969
2017-06-28 09:30:00,271510000,21478.75,21372.359375,21372.359375,21454.609375
2017-06-27 09:30:00,292170000,21440.5996094,21411.1894531,21310.6601562,21310.6601562
2017-06-26 09:30:00,241880000,21506.2109375,21434.6796875,21381.25,21409.5507812
2017-06-23 09:30:00,368400000,21421.7890625,21380.9199219,21333.890625,21394.7597656
2017-06-22 09:30:00,270680000,21456.4707031,21407.9804688,21394.8105469,21397.2890625
2017-06-21 09:30:00,292500000,21492.6191406,21466.390625,21390.0,21410.0292969
2017-06-20 09:30:00,310200000,21535.0292969,21521.25,21464.2402344,21467.140625
2017-06-19 09:30:00,289400000,21528.9902344,21444.75,21436.0800781,21528.9902344
2017-06-16 09:30:00,603260000,21384.4199219,21335.9296875,21308.0097656,21384.2792969
2017-06-15 09:30:00,317200000,21367.2792969,21291.6894531,21261.8691406,21359.9003906
2017-06-14 09:30:00,295090000,21391.9707031,21342.7109375,21294.0898438,21374.5605469
2017-06-13 09:30:00,323510000,21332.7695312,21256.8300781,21256.8300781,21328.4707031
2017-06-12 09:30:00,528080000,21277.0800781,21259.9492188,21186.1503906,21235.6699219
2017-06-09 09:30:00,397200000,21305.3496094,21208.9609375,21159.4492188,21271.9707031
2017-06-08 09:30:00,330330000,21265.6894531,21169.7597656,21138.1601562,21182.5292969
2017-06-07 09:30:00,273400000,21189.8398438,21171.5703125,21113.3105469,21173.6894531
2017-06-06 09:30:00,283550000,21180.4707031,21145.4804688,21118.4609375,21136.2304688
2017-06-05 09:30:00,269790000,21224.4101562,21195.0292969,21168.6894531,21184.0390625
2017-06-02 09:30:00,329700000,21225.0390625,21142.0898438,21129.5605469,21206.2890625
2017-06-01 09:30:00,276730000,21144.1796875,21030.5507812,20994.2207031,21144.1796875
2017-05-31 09:30:00,371580000,21051.6992188,21048.4609375,20942.5703125,21008.6503906
2017-05-30 09:30:00,242810000,21063.6191406,21045.4902344,21009.5996094,21029.4707031
2017-05-26 09:30:00,208000000,21092.8203125,21070.1503906,21050.4902344,21080.2792969
2017-05-25 09:30:00,268970000,21112.3203125,21062.9609375,21051.4101562,21082.9492188
2017-05-24 09:30:00,283180000,21022.8203125,20949.2109375,20933.5800781,21012.4199219
2017-05-23 09:30:00,244950000,20961.140625,20908.6699219,20896.2207031,20937.9101562
2017-05-22 09:30:00,276120000,20914.2597656,20867.7695312,20860.1601562,20894.8300781
2017-05-19 09:30:00,365180000,20857.1308594,20698.2792969,20687.9394531,20804.8398438
2017-05-18 09:30:00,422590000,20759.1992188,20579.6503906,20553.4492188,20663.0195312
2017-05-17 09:30:00,423200000,20846.1699219,20846.1699219,20601.0800781,20606.9296875
2017-05-16 09:30:00,311580000,21033.5292969,20984.4804688,20932.8808594,20979.75
2017-05-15 09:30:00,313170000,21000.8300781,20923.6308594,20923.6308594,20981.9394531
2017-05-12 09:30:00,288500000,20916.0996094,20893.1894531,20869.7402344,20896.609375
2017-05-11 09:30:00,287680000,20933.359375,20925.7207031,20798.9003906,20919.4199219
2017-05-10 09:30:00,283340000,20976.2792969,20958.4902344,20884.1503906,20943.109375
2017-05-09 09:30:00,273000000,21046.8496094,21022.2792969,20938.0390625,20975.7792969
2017-05-08 09:30:00,276150000,21017.890625,20991.2597656,20971.0507812,21012.2792969
2017-05-05 09:30:00,260960000,21006.9394531,20929.0390625,20905.0,21006.9394531
2017-05-04 09:30:00,274720000,20990.7890625,20987.8300781,20847.9492188,20951.4707031
2017-05-03 09:30:00,310920000,20972.7402344,20915.0,20874.1796875,20957.9003906
2017-05-02 09:30:00,338810000,20960.9199219,20941.1894531,20904.0605469,20949.890625
2017-05-01 09:30:00,288160000,20976.6191406,20962.7304688,20898.3808594,20913.4609375
2017-04-28 09:30:00,329990000,20987.7597656,20987.390625,20926.75,20940.5097656
2017-04-27 09:30:00,305690000,21005.8007812,20991.1191406,20935.8007812,20981.3300781
2017-04-26 09:30:00,328550000,21070.9003906,21009.9492188,20972.2695312,20975.0898438
2017-04-25 09:30:00,348180000,21026.9707031,20915.5097656,20909.3808594,20996.1191406
2017-04-24 09:30:00,342400000,20792.1992188,20723.5898438,20723.5898438,20763.890625
2017-04-21 09:30:00,369600000,20601.4003906,20578.0996094,20505.3300781,20547.7597656
2017-04-20 09:30:00,312440000,20629.7792969,20406.6796875,20406.6796875,20578.7109375
2017-04-19 09:30:00,294790000,20546.6894531,20503.5195312,20379.5507812,20404.4902344
2017-04-18 09:30:00,263180000,20600.1191406,20561.390625,20462.2792969,20523.2792969
2017-04-17 09:30:00,229240000,20644.4101562,20484.75,20484.75,20636.9199219
2017-04-13 09:30:00,235810000,20612.2695312,20561.6894531,20453.25,20453.25
2017-04-12 09:30:00,267670000,20642.5390625,20637.9492188,20553.0292969,20591.859375
2017-04-11 09:30:00,255120000,20660.0292969,20644.3203125,20512.5605469,20651.3007812
2017-04-10 09:30:00,230480000,20750.3300781,20668.2207031,20614.859375,20658.0195312
2017-04-07 09:30:00,219730000,20726.0703125,20647.8105469,20606.9492188,20656.0996094
2017-04-06 09:30:00,251720000,20746.4609375,20653.7695312,20612.1699219,20662.9492188
2017-04-05 09:30:00,284980000,20887.5,20745.0605469,20639.5507812,20648.1503906
2017-04-04 09:30:00,237390000,20701.2890625,20634.9394531,20605.3007812,20689.2402344
2017-04-03 09:30:00,285670000,20692.3398438,20665.1699219,20517.8203125,20650.2109375
2017-03-31 09:30:00,303770000,20722.5898438,20700.3398438,20660.6796875,20663.2207031
2017-03-30 09:30:00,270900000,20753.7792969,20662.7890625,20643.5996094,20728.4902344
2017-03-29 09:30:00,238320000,20684.7304688,20675.75,20625.0292969,20659.3203125
2017-03-28 09:30:00,299670000,20735.609375,20542.140625,20520.0996094,20701.5
2017-03-27 09:30:00,269380000,20578.4609375,20488.3496094,20412.8007812,20550.9804688
2017-03-24 09:30:00,292980000,20718.3300781,20674.4492188,20529.6699219,20596.7207031
2017-03-23 09:30:00,280050000,20757.890625,20645.0703125,20618.6191406,20656.5800781
2017-03-22 09:30:00,325090000,20686.2109375,20640.4199219,20578.9492188,20661.3007812
2017-03-21 09:30:00,369320000,20970.0390625,20956.3300781,20653.2597656,20668.0097656
2017-03-20 09:30:00,253610000,20955.4492188,20916.2695312,20885.6992188,20905.859375
2017-03-17 09:30:00,535280000,20980.5097656,20965.3691406,20911.0703125,20914.6191406
2017-03-16 09:30:00,264360000,21000.109375,20969.2695312,20893.5,20934.5507812
2017-03-15 09:30:00,306590000,20977.4707031,20874.7792969,20859.5996094,20950.0996094
2017-03-14 09:30:00,246820000,20874.0,20848.5996094,20786.3105469,20837.3691406
2017-03-13 09:30:00,289260000,20926.0605469,20899.2792969,20845.7109375,20881.4804688
2017-03-10 09:30:00,315430000,20940.2890625,20919.0097656,20827.6601562,20902.9804688
2017-03-09 09:30:00,275960000,20900.5703125,20864.3203125,20777.1601562,20858.1894531
2017-03-08 09:30:00,296780000,20951.4394531,20940.4394531,20835.5800781,20855.7304688
2017-03-07 09:30:00,274630000,20970.5390625,20934.890625,20901.2597656,20924.7597656
2017-03-06 09:30:00,266620000,20986.4296875,20955.7109375,20912.109375,20954.3398438
2017-03-03 09:30:00,254420000,21039.9609375,21008.75,20953.859375,21005.7109375
2017-03-02 09:30:00,319910000,21129.1992188,21128.9101562,20996.609375,21002.9707031
2017-03-01 09:30:00,392820000,21169.109375,20957.2890625,20957.2890625,21115.5507812
2017-02-28 09:30:00,339210000,20841.2402344,20833.8808594,20781.2109375,20812.2402344
2017-02-27 09:30:00,256540000,20851.3300781,20808.7109375,20774.7597656,20837.4394531
2017-02-24 09:30:00,292540000,20821.7597656,20751.9101562,20733.9492188,20821.7597656
2017-02-23 09:30:00,302110000,20840.6992188,20817.2109375,20746.4101562,20810.3203125
2017-02-22 09:30:00,310530000,20781.5898438,20715.4101562,20692.390625,20775.5996094
2017-02-21 09:30:00,336880000,20757.640625,20663.4296875,20663.3691406,20743.0
2017-02-17 09:30:00,340620000,20624.0507812,20564.1308594,20532.609375,20624.0507812
2017-02-16 09:30:00,354120000,20639.8691406,20627.3105469,20556.8300781,20619.7695312
2017-02-15 09:30:00,384380000,20620.4492188,20504.2695312,20496.0292969,20611.859375
2017-02-14 09:30:00,356580000,20504.4101562,20374.2207031,20374.0195312,20504.4101562
2017-02-13 09:30:00,314620000,20441.4804688,20338.5390625,20322.9492188,20412.1601562
2017-02-10 09:30:00,312230000,20298.2109375,20211.2304688,20204.7597656,20269.3691406
2017-02-09 09:30:00,325310000,20206.359375,20061.7304688,20061.7304688,20172.4003906
2017-02-08 09:30:00,280410000,20068.2792969,20049.2890625,20015.3300781,20054.3398438
2017-02-07 09:30:00,279670000,20155.3496094,20107.6191406,20068.6796875,20090.2890625
2017-02-06 09:30:00,281720000,20094.9492188,20025.609375,20002.8105469,20052.4199219
2017-02-03 09:30:00,344220000,20081.4804688,19964.2109375,19964.2109375,20071.4609375
2017-02-02 09:30:00,347220000,19922.75,19858.3398438,19831.0898438,19884.9101562
2017-02-01 09:30:00,426670000,19967.7304688,19923.8105469,19845.9902344,19890.9394531
2017-01-31 09:30:00,373750000,19918.1699219,19913.1601562,19784.7695312,19864.0898438
2017-01-30 09:30:00,317280000,20028.6191406,20028.6191406,19870.390625,19971.1308594
2017-01-27 09:30:00,343130000,20115.9707031,20103.359375,20072.640625,20093.7792969
2017-01-26 09:30:00,356730000,20125.5800781,20076.25,20067.5292969,20100.9101562
2017-01-25 09:30:00,372240000,20082.0,19994.4804688,19994.4804688,20068.5097656
2017-01-24 09:30:00,374460000,19949.2402344,19794.6796875,19786.7109375,19912.7109375
2017-01-23 09:30:00,326690000,19833.9804688,19794.7890625,19732.359375,19799.8496094
2017-01-20 09:30:00,435260000,19843.9394531,19795.0605469,19759.140625,19827.25
2017-01-19 09:30:00,301750000,19824.140625,19813.5507812,19677.9394531,19732.4003906
2017-01-18 09:30:00,279760000,19828.1992188,19822.7304688,19739.0,19804.7207031
2017-01-17 09:30:00,341900000,19882.9902344,19848.8203125,19775.3496094,19826.7695312
2017-01-13 09:30:00,263780000,19952.0292969,19912.5390625,19849.3808594,19885.7304688
2017-01-12 09:30:00,306290000,19929.2890625,19926.2109375,19770.4707031,19891.0
2017-01-11 09:30:00,336150000,19973.4199219,19887.3808594,19833.1601562,19954.2792969
2017-01-10 09:30:00,299410000,19957.1191406,19876.3496094,19836.0292969,19855.5292969
2017-01-09 09:30:00,287060000,19943.7792969,19931.4101562,19887.3808594,19887.3808594
2017-01-06 09:30:00,277700000,19999.6308594,19906.9609375,19834.0800781,19963.8007812
2017-01-05 09:30:00,269920000,19948.5996094,19924.5605469,19811.1191406,19899.2890625
2017-01-04 09:30:00,280010000,19956.140625,19890.9394531,19878.8300781,19942.1601562
2017-01-03 09:30:00,339180000,19938.5292969,19872.859375,19775.9296875,19881.7597656
2016-12-30 09:30:00,271910000,19852.5507812,19833.1699219,19718.6699219,19762.5996094
2016-12-29 09:30:00,172040000,19878.4394531,19835.4609375,19788.9394531,19819.7792969
2016-12-28 09:30:00,188350000,19981.109375,19964.3105469,19827.3105469,19833.6796875
2016-12-27 09:30:00,158540000,19980.2402344,19943.4609375,19939.8007812,19945.0390625
2016-12-23 09:30:00,158260000,19934.1503906,19908.609375,19899.0605469,19933.8105469
2016-12-22 09:30:00,258290000,19933.8300781,19922.6796875,19882.1894531,19918.8808594
2016-12-21 09:30:00,256640000,19986.5605469,19968.9707031,19941.9609375,19941.9609375
2016-12-20 09:30:00,284080000,19987.6308594,19920.5898438,19920.4199219,19974.6191406
2016-12-19 09:30:00,302310000,19917.7792969,19836.6601562,19832.9492188,19883.0605469
2016-12-16 09:30:00,573470000,19923.1699219,19909.0097656,19821.0,19843.4101562
2016-12-15 09:30:00,357350000,19951.2890625,19811.5,19811.5,19852.2402344
