time,volume,close,high,open,low
2018-03-16 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-03-15 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-03-14 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-03-13 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-03-12 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-03-09 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-03-08 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-03-07 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-03-06 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-03-05 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-03-02 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-03-01 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-02-28 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-02-27 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-02-26 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-02-23 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-02-22 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-02-21 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-02-20 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-02-16 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-02-15 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-02-14 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-02-13 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-02-12 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-02-09 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-02-08 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-02-07 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-02-06 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-02-05 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-02-02 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-02-01 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-01-31 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-01-30 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-01-29 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-01-26 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-01-25 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-01-24 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-01-23 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-01-22 09:30:00,0,2210.0,2210.0,2210.0,2210.0
2018-01-19 09:30:00,100,2210.0,2210.0,2210.0,2210.0
2018-01-18 09:30:00,0,2400.0,2400.0,2400.0,2400.0
2018-01-17 09:30:00,0,2400.0,2400.0,2400.0,2400.0
2018-01-16 09:30:00,0,2400.0,2400.0,2400.0,2400.0
2018-01-12 09:30:00,0,2400.0,2400.0,2400.0,2400.0
2018-01-11 09:30:00,0,2400.0,2400.0,2400.0,2400.0
2018-01-10 09:30:00,0,2400.0,2400.0,2400.0,2400.0
2018-01-09 09:30:00,0,2400.0,2400.0,2400.0,2400.0
2018-01-08 09:30:00,0,2400.0,2400.0,2400.0,2400.0
2018-01-05 09:30:00,0,2400.0,2400.0,2400.0,2400.0
2018-01-04 09:30:00,0,2400.0,2400.0,2400.0,2400.0
2018-01-03 09:30:00,0,2400.0,2400.0,2400.0,2400.0
2018-01-02 09:30:00,0,2400.0,2400.0,2400.0,2400.0
2017-12-29 09:30:00,0,2400.0,2400.0,2400.0,2400.0
