time,volume,close,high,open,low
2018-03-19 14:29:30,1449272,260.975006104,267.450012207,266.989990234,259.480010986
2018-03-16 09:30:00,3955400,267.600006104,269.850006104,266.010009766,265.329986572
2018-03-15 09:30:00,2255200,266.609985352,269.0,265.720001221,265.350006104
2018-03-14 09:30:00,2478700,264.429992676,270.779998779,270.399993896,263.910003662
2018-03-13 09:30:00,2288100,268.529998779,275.029998779,274.339996338,267.440002441
2018-03-12 09:30:00,3065600,273.380004883,275.309997559,271.0,270.769989014
2018-03-09 09:30:00,4410600,270.769989014,271.089996338,268.700012207,267.040008545
2018-03-08 09:30:00,2565400,266.339996338,268.100006104,266.480010986,262.630004883
2018-03-07 09:30:00,2509400,265.350006104,266.429992676,262.690002441,260.950012207
2018-03-06 09:30:00,2217300,266.929992676,267.869995117,264.769989014,263.209991455
2018-03-05 09:30:00,2445800,263.119995117,264.549987793,256.459991455,256.239990234
2018-03-02 09:30:00,3122800,258.119995117,259.239990234,255.0,252.100006104
2018-03-01 09:30:00,3483500,256.779998779,263.549987793,262.609985352,256.200012207
2018-02-28 09:30:00,3104300,262.929992676,269.489990234,269.140014648,262.570007324
2018-02-27 09:30:00,3140600,267.929992676,273.119995117,271.0,267.929992676
2018-02-26 09:30:00,2751400,271.260009766,271.779998779,267.5,266.769989014
2018-02-23 09:30:00,2507100,266.769989014,266.980010986,263.0,262.399993896
2018-02-22 09:30:00,2678900,261.429992676,266.320007324,264.399993896,260.720001221
2018-02-21 09:30:00,3017900,263.399993896,270.0,263.920013428,263.130004883
2018-02-20 09:30:00,2618400,264.890014648,268.850006104,266.890014648,263.309997559
2018-02-16 09:30:00,2602500,267.619995117,269.279998779,265.989990234,265.899993896
2018-02-15 09:30:00,3523100,267.679992676,268.0,265.760009766,262.910003662
2018-02-14 09:30:00,3793800,262.579986572,262.709991455,255.0,254.479995728
2018-02-13 09:30:00,2700500,255.529998779,256.399993896,252.009994507,250.580001831
2018-02-12 09:30:00,3692500,253.160003662,256.149993896,251.149993896,248.820007324
2018-02-09 09:30:00,5978600,249.300003052,251.669998169,249.619995117,239.289993286
2018-02-08 09:30:00,4166200,246.350006104,258.779998779,257.929992676,246.050003052
2018-02-07 09:30:00,4125000,257.100006104,261.950012207,255.899993896,255.660003662
2018-02-06 09:30:00,6739900,258.700012207,258.75,244.210006714,242.11000061
2018-02-05 09:30:00,6528500,249.11000061,263.299987793,257.510009766,241.5
2018-02-02 09:30:00,5913900,260.040008545,271.75,270.0,259.350006104
2018-02-01 09:30:00,3388200,272.230010986,272.589996338,266.149993896,266.0
2018-01-31 09:30:00,3710200,267.890014648,270.0,268.549987793,266.329986572
2018-01-30 09:30:00,3970400,268.940002441,272.0,270.390014648,267.109985352
2018-01-29 09:30:00,3881100,272.480010986,273.790008545,269.040008545,268.809997559
2018-01-26 09:30:00,3535400,268.140014648,269.0,267.489990234,266.049987793
2018-01-25 09:30:00,5055000,269.029998779,270.5,266.350006104,265.010009766
2018-01-24 09:30:00,4314000,265.679992676,265.779998779,260.739990234,260.299987793
2018-01-23 09:30:00,4003600,260.089996338,260.260009766,258.0,256.850006104
2018-01-22 09:30:00,5264700,261.519989014,262.869995117,255.449996948,255.190002441
2018-01-19 09:30:00,4643400,256.119995117,256.140014648,251.0,250.259994507
2018-01-18 09:30:00,4984500,250.970001221,254.539993286,254.490005493,250.600006104
2018-01-17 09:30:00,8608100,253.649993896,262.0,260.980010986,248.839996338
2018-01-16 09:30:00,4445500,258.459991455,261.769989014,259.25,256.399993896
2018-01-12 09:30:00,2849200,257.029998779,257.299987793,255.75,254.089996338
2018-01-11 09:30:00,2422400,255.130004883,255.88999939,255.75,252.970001221
2018-01-10 09:30:00,2927200,254.330001831,255.149993896,255.0,252.350006104
2018-01-09 09:30:00,2637300,253.940002441,255.600006104,252.800003052,252.619995117
2018-01-08 09:30:00,2940500,251.809997559,255.179992676,254.75,251.619995117
2018-01-05 09:30:00,2594700,255.520004272,257.489990234,257.179992676,253.690002441
2018-01-04 09:30:00,2583200,256.829986572,259.720001221,255.229995728,254.320007324
2018-01-03 09:30:00,2988200,253.289993286,256.140014648,255.479995728,253.220001221
2018-01-02 09:30:00,2258300,255.669998169,257.910003662,257.769989014,253.919998169
2017-12-29 09:30:00,2519300,254.759994507,256.649993896,255.869995117,252.910003662
2017-12-28 09:30:00,1301000,256.5,257.0,256.980010986,255.100006104
2017-12-27 09:30:00,1567900,255.949996948,257.980010986,257.980010986,255.520004272
2017-12-26 09:30:00,1289300,257.720001221,259.200012207,258.190002441,256.0
2017-12-22 09:30:00,2100600,258.970001221,262.140014648,261.660003662,257.720001221
2017-12-21 09:30:00,3337800,261.010009766,262.089996338,256.609985352,256.279998779
2017-12-20 09:30:00,2052400,255.179992676,259.089996338,258.869995117,254.550003052
2017-12-19 09:30:00,2195500,256.480010986,261.799987793,261.600006104,256.179992676
2017-12-18 09:30:00,2575600,260.019989014,262.0,260.0,259.160003662
2017-12-15 09:30:00,5283400,257.170013428,258.970001221,256.700012207,254.759994507
2017-12-14 09:30:00,3353200,255.479995728,259.549987793,257.130004883,255.479995728
2017-12-13 09:30:00,3482300,255.559997559,260.5,257.809997559,255.559997559
2017-12-12 09:30:00,3464200,257.679992676,258.200012207,250.809997559,250.690002441
2017-12-11 09:30:00,1494200,250.130004883,251.399993896,250.0,248.759994507
2017-12-08 09:30:00,1959100,250.350006104,250.679992676,250.5,247.199996948
2017-12-07 09:30:00,2667000,248.559997559,249.479995728,244.619995117,244.399993896
2017-12-06 09:30:00,2331400,245.949996948,248.080001831,246.240005493,245.130004883
2017-12-05 09:30:00,2526800,248.330001831,251.350006104,250.800003052,247.410003662
2017-12-04 09:30:00,3326100,250.649993896,254.899993896,254.88999939,250.009994507
2017-12-01 09:30:00,4765400,248.949996948,250.679992676,249.779998779,244.009994507
2017-11-30 09:30:00,6364600,247.63999939,250.789993286,244.070007324,244.0
2017-11-29 09:30:00,4500000,241.36000061,244.470001221,241.25,240.399993896
2017-11-28 09:30:00,3212900,239.410003662,240.0,236.089996338,234.330001831
2017-11-27 09:30:00,1999600,235.11000061,236.880004883,235.75,234.800003052
2017-11-24 09:30:00,1268500,235.949996948,238.559997559,237.419998169,235.550003052
2017-11-22 09:30:00,2177200,236.429992676,238.949996948,237.940002441,236.36000061
2017-11-21 09:30:00,2223800,238.020004272,239.589996338,239.410003662,237.539993286
2017-11-20 09:30:00,2000700,238.130004883,238.779998779,238.779998779,237.11000061
2017-11-17 09:30:00,2826400,238.020004272,239.080001831,238.86000061,237.119995117
2017-11-16 09:30:00,2304300,239.369995117,240.690002441,238.380004883,238.199996948
2017-11-15 09:30:00,2564100,237.61000061,238.149993896,234.970001221,233.550003052
2017-11-14 09:30:00,3000200,237.240005493,240.880004883,239.649993896,235.630004883
2017-11-13 09:30:00,1953900,240.270004272,240.899993896,237.970001221,237.160003662
2017-11-10 09:30:00,1845600,240.149993896,243.320007324,241.690002441,240.0
2017-11-09 09:30:00,2122400,240.789993286,242.369995117,239.509994507,237.839996338
2017-11-08 09:30:00,2349800,241.25,242.320007324,239.199996948,237.550003052
2017-11-07 09:30:00,2483900,239.809997559,244.979995728,243.910003662,238.839996338
